Delta,Sigma_env,S_env,max_delta_mu_pct,max_delta_slip_pct,max_delta_Sigma_lens_pct
486.3260857,0.2083333333,0.06040992906,0.1206153744,0.1809230616,0.2111860158
560.1195848,0.2083333333,0.05467274273,0.1091604218,0.1637406326,0.1911201081
645.1102636,0.2083333333,0.04945167762,0.09873596451,0.1481039468,0.1728610538
742.9971446,0.2083333333,0.04470553666,0.08925974798,0.133889622,0.1562643137
855.7370546,0.2083333333,0.04039544762,0.08065415927,0.1209812389,0.1411935669
985.5837428,0.2083333333,0.03648492071,0.07284634234,0.1092695135,0.1275208985
1135.132935,0.2083333333,0.03293985827,0.06576821725,0.09865232587,0.1151268211
1307.374222,0.2083333333,0.02972852612,0.05935642311,0.08903463467,0.1039001643
1505.750829,0.2083333333,0.02682149531,0.05355220159,0.08032830239,0.09373786157
1734.22844,0.2083333333,0.02419156129,0.04830123571,0.07245185357,0.08454466007
1997.374483,0.2083333333,0.02181364704,0.0435534563,0.06533018445,0.0762327753
2300.449429,0.2083333333,0.01966469504,0.03926282635,0.05889423953,0.06872150789
2649.511958,0.2083333333,0.01772355248,0.03538711188,0.05308066782,0.06193683764
3051.54007,0.2083333333,0.0159708531,0.0318876459,0.04783146885,0.05581100649
3514.570589,0.2083333333,0.01438889832,0.02872909115,0.04309363673,0.05028209973
4047.859815,0.2083333333,0.01296153979,0.02587920561,0.03881880841,0.04529363282
4662.06857,0.2083333333,0.01167406498,0.02330861401,0.03496292101,0.0407941492
5369.475314,0.2083333333,0.01051308695,0.02099058778,0.03148588166,0.03673683314
6184.2216,0.2083333333,0.009466439114,0.01890083494,0.02835125242,0.03307914047
7122.594772,0.2083333333,0.008523075597,0.01701730114,0.0255259517,0.0297824489
8203.35356,0.2083333333,0.00767297741,0.01531998229,0.02297997343,0.02681172927
9448.103085,0.2083333333,0.006907064666,0.01379074937,0.02068612405,0.02413523778
10881.72675,0.2083333333,0.006217114801,0.01241318507,0.01861977761,0.02172422953
12532.8837,0.2083333333,0.005595686702,0.01117243237,0.01675864855,0.01955269282
14434.58169,0.2083333333,0.005036050562,0.01005505442,0.01508258163,0.01759710351
16624.837,0.2083333333,0.004532123241,0.009048905538,0.01357335831,0.01583619881
19147.43435,0.2083333333,0.004078408849,0.008143012549,0.01221451882,0.01425076928
22052.80222,0.2083333333,0.003669944266,0.007327466008,0.01099119901,0.0128234682
25399.02092,0.2083333333,0.003302249286,0.006593320672,0.009889981009,0.01153863722
29252.98369,0.2083333333,0.002971281091,0.005932504589,0.008898756883,0.01038214699
33691.73392,0.2083333333,0.002673392728,0.005337736194,0.008006604291,0.009341252025
38804.00532,0.2083333333,0.002405295303,0.004802448837,0.007203673255,0.008404458441
44691.99574,0.2083333333,0.002164023608,0.004320722137,0.006481083206,0.007561403755
51473.4102,0.2083333333,0.001946904894,0.003887219641,0.005830829461,0.0068027477
59283.81388,0.2083333333,0.001751530532,0.003497132246,0.005245698369,0.006120073155
68279.34219,0.2083333333,0.00157573033,0.003146126916,0.004719190374,0.005505796339
78639.82197,0.2083333333,0.001417549268,0.002830300224,0.004245450336,0.004953085471
90572.36643,0.2083333333,0.001275226429,0.0025461363,0.00381920445,0.004455787146
104315.5154,0.2083333333,0.001147175954,0.002290468791,0.003435703186,0.004008359731
120144.004,0.2083333333,0.001031969812,0.002060446473,0.003090669709,0.003605813168
138374.2547,0.2083333333,0.0009283222427,0.001853502175,0.002780253262,0.003243654572
159370.7028,0.2083333333,0.0008350756962,0.001667324715,0.002500987073,0.002917839102
183553.082,0.2083333333,0.0007511881438,0.001499833564,0.002249750347,0.002624725609
211404.8148,0.2083333333,0.0006757216264,0.001349155979,0.002023733968,0.002361036615
243482.6768,0.2083333333,0.0006078319229,0.001213606374,0.001820409561,0.002123822201
280427.9265,0.2083333333,0.0005467592328,0.001091667721,0.001637501582,0.00191042745
322979.1253,0.2083333333,0.0004918197746,0.0009819747712,0.001472962157,0.001718463082
371986.9012,0.2083333333,0.0004423982137,0.000883298938,0.001324948407,0.001545778993
428430.9536,0.2083333333,0.0003979408368,0.0007945346696,0.001191802004,0.001390440406
493439.6384,0.2083333333,0.0003579494033,0.000714687171,0.001072030757,0.00125070638
568312.5243,0.2083333333,0.000321975605,0.0006428613435,0.0009642920153,0.001125010451
654546.3724,0.2083333333,0.0002896160765,0.0005782518213,0.000867377732,0.001011943195
753865.0571,0.2083333333,0.0002605079007,0.0005201339991,0.0007802009987,0.0009102365275
868254.028,0.2083333333,0.0002343245627,0.000467855952,0.000701783928,0.0008187495577
1000000,0.2083333333,0.0002107723055,0.0004208311603,0.0006312467405,0.0007364558589
0.05,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.05758683333,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.06632486747,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.07638878177,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.08797976089,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.1013295165,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.1167049196,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.1344133351,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.1548087665,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.1782989327,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.2053534184,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.2365130616,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.2724007652,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.3137339493,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.361338893,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.4161672521,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.4793150838,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.5520447568,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.6358101881,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.7322859066,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.8434005291,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
0.9713753141,0.2166666667,0.95516052,1.907087884,2.860631825,3.364681178
1.118768566,0.2166666667,0.928253816,1.853365553,2.78004833,3.269151947
1.288526779,0.2166666667,0.9041624562,1.805264381,2.707896572,3.183655013
1.484043538,0.2166666667,0.8818407482,1.760696523,2.641044784,3.104469306
1.709227357,0.2166666667,0.8599411185,1.716971392,2.575457088,3.026809867
1.968579819,0.2166666667,0.8379450995,1.673053809,2.509580714,2.948837484
2.267285559,0.2166666667,0.8155895383,1.628418359,2.442627538,2.869620226
2.611315912,0.2166666667,0.7927266465,1.582769965,2.374154947,2.788636144
3.007548284,0.2166666667,0.7692739038,1.535943865,2.303915798,2.705595191
3.463903635,0.2166666667,0.7451922233,1.487862019,2.231793029,2.620361534
3.989504826,0.2166666667,0.7204751274,1.438511493,2.15776724,2.532914978
4.59485899,0.2166666667,0.6951427564,1.3879325,2.081898749,2.443329549
5.292067577,0.2166666667,0.6692381082,1.336210889,2.004316333,2.351760002
6.095068271,0.2166666667,0.6428242692,1.28347262,1.92520893,2.25843185
7.019913613,0.2166666667,0.6159820013,1.229878943,1.844818415,2.163632668
8.085091905,0.2166666667,0.5888073462,1.175621618,1.763432427,2.067703478
9.311896801,0.2166666667,0.5614090765,1.12091782,1.68137673,1.97102961
10.72485298,0.2166666667,0.5339059277,1.066004618,1.599006928,1.874030826
12.35220642,0.2166666667,0.506423619,1.011133027,1.51669954,1.777150722
14.22648905,0.2166666667,0.4790917201,0.9565617457,1.434842619,1.680845633
16.38516908,0.2166666667,0.4520404589,0.9025507901,1.353826185,1.585573367
18.87140002,0.2166666667,0.4253975824,0.8493552216,1.274032832,1.49178217
21.73488335,0.2166666667,0.3992853926,0.79721923,1.195828845,1.399900341
25.0328621,0.2166666667,0.3738180713,0.7463707926,1.119556189,1.310326907
28.83126515,0.2166666667,0.3490993937,0.6970171086,1.045525663,1.223423686
33.20602522,0.2166666667,0.3252209039,0.6493409562,0.9740114343,1.139509001
38.2445968,0.2166666667,0.3022605977,0.6034980628,0.9052470943,1.058853184
44.04770444,0.2166666667,0.2802821266,0.5596155163,0.8394232745,0.9816759251
50.73135628,0.2166666667,0.2593345082,0.5177911859,0.7766867789,0.9081453832
58.42916318,0.2166666667,0.2394523016,0.4780940727,0.717141109,0.8383789318
67.29500963,0.2166666667,0.2206561878,0.4405654687,0.6608482031,0.7724453048
77.50613008,0.2166666667,0.2029538823,0.4052207788,0.6078311682,0.710367892
89.2666519,0.2166666667,0.1863412995,0.3720518458,0.5580777686,0.6521288994
102.8116761,0.2166666667,0.1708038906,0.3410296211,0.5115444316,0.5976740959
118.4119771,0.2166666667,0.1563180782,0.3121070299,0.4681605448,0.5469178833
136.3794158,0.2166666667,0.1428527229,0.2852218986,0.4278328478,0.499748459
157.0731738,0.2166666667,0.1303705641,0.2602998323,0.3904497485,0.4560328766
180.9069336,0.2166666667,0.1188295928,0.2372569551,0.3558854326,0.4156218529
208.3571487,0.2166666667,0.1081843212,0.2160024456,0.3240036684,0.3783542077
239.9725679,0.2166666667,0.0983869303,0.1964408272,0.2946612408,0.3440608651
276.3852054,0.2166666667,0.08938827997,0.1784739864,0.2677109796,0.3125683735
318.3229752,0.2166666667,0.08113878022,0.1620029109,0.2430043664,0.2837019312
366.6242424,0.2166666667,0.07358912357,0.1469291527,0.2203937291,0.2572879286
422.2545828,0.2166666667,0.0666908861,0.1331560279,0.1997340418,0.2331560277
486.3260857,0.2166666667,0.06039700701,0.1205895741,0.1808843611,0.2111408184
560.1195848,0.2166666667,0.05466215835,0.1091392888,0.1637089333,0.1910830908
645.1102636,0.2166666667,0.0494430181,0.09871867479,0.1480780122,0.1728307712
742.9971446,0.2166666667,0.04469845946,0.08924561754,0.1338684263,0.1562395665
855.7370546,0.2166666667,0.04038966918,0.08064262196,0.1209639329,0.1411733627
985.5837428,0.2166666667,0.03648020683,0.07283693053,0.1092553958,0.1275044176
1135.132935,0.2166666667,0.03293601588,0.06576054549,0.09864081824,0.115113388
1307.374222,0.2166666667,0.02972539638,0.05935017422,0.08902526133,0.1038892232
1505.750829,0.2166666667,0.0268189477,0.053547115,0.0803206725,0.09372895595
1734.22844,0.2166666667,0.02418948877,0.04829709769,0.07244564654,0.08453741554
1997.374483,0.2166666667,0.02181196192,0.04355009176,0.06532513765,0.07622688516
2300.449429,0.2166666667,0.01966332557,0.03926009205,0.05889013808,0.06871672125
2649.511958,0.2166666667,0.01772244002,0.03538489074,0.0530773361,0.06193294947
3051.54007,0.2166666667,0.01596994979,0.03188584233,0.04782876349,0.05580784937
3514.570589,0.2166666667,0.01438816509,0.02872762718,0.04309144076,0.05027953713
4047.859815,0.2166666667,0.01296094481,0.02587801767,0.0388170265,0.04529155346
4662.06857,0.2166666667,0.01167358233,0.02330765034,0.03496147551,0.04079246244
5369.475314,0.2166666667,0.01051269552,0.02098980624,0.03148470937,0.03673546522
6184.2216,0.2166666667,0.009466121743,0.01890020128,0.02835030192,0.03307803137
7122.594772,0.2166666667,0.008522818328,0.01701678747,0.0255251812,0.02978154985
8203.35356,0.2166666667,0.007672768901,0.01531956598,0.02297934897,0.02681100063
9448.103085,0.2166666667,0.006906895706,0.01379041202,0.02068561803,0.02413464735
10881.72675,0.2166666667,0.00621697791,0.01241291175,0.01861936763,0.02172375117
12532.8837,0.2166666667,0.005595575808,0.01117221096,0.01675831643,0.01955230531
14434.58169,0.2166666667,0.00503596074,0.01005487508,0.01508231262,0.01759678964
16624.837,0.2166666667,0.004532050496,0.009048760294,0.01357314044,0.01583594462
19147.43435,0.2166666667,0.00407834994,0.00814289493,0.01221434239,0.01425056343
22052.80222,0.2166666667,0.003669896565,0.007327370769,0.01099105615,0.01282330152
25399.02092,0.2166666667,0.003302210665,0.006593243561,0.009889865342,0.01153850226
29252.98369,0.2166666667,0.002971249824,0.00593244216,0.00889866324,0.01038203773
33691.73392,0.2166666667,0.002673367415,0.005337685655,0.008006528483,0.009341163579
38804.00532,0.2166666667,0.002405274813,0.004802407926,0.00720361189,0.008404386845
44691.99574,0.2166666667,0.002164007023,0.004320689023,0.006481033534,0.007561345802
51473.4102,0.2166666667,0.001946891469,0.003887192838,0.005830789256,0.006802700793
59283.81388,0.2166666667,0.001751519666,0.003497110552,0.005245665828,0.006120035189
68279.34219,0.2166666667,0.001575721537,0.003146109358,0.004719164037,0.005505765612
78639.82197,0.2166666667,0.001417542151,0.002830286014,0.004245429022,0.004953060604
90572.36643,0.2166666667,0.00127522067,0.0025461248,0.003819187201,0.004455767021
104315.5154,0.2166666667,0.001147171293,0.002290459485,0.003435689227,0.004008343445
120144.004,0.2166666667,0.00103196604,0.002060438942,0.003090658413,0.003605799989
138374.2547,0.2166666667,0.0009283191906,0.001853496081,0.002780244121,0.003243643907
159370.7028,0.2166666667,0.0008350732264,0.001667319784,0.002500979676,0.002917830472
183553.082,0.2166666667,0.0007511861453,0.001499829574,0.002249744361,0.002624718626
211404.8148,0.2166666667,0.0006757200093,0.00134915275,0.002023729125,0.002361030964
243482.6768,0.2166666667,0.0006078306144,0.001213603762,0.001820405642,0.002123817629
280427.9265,0.2166666667,0.000546758174,0.001091665607,0.001637498411,0.00191042375
322979.1253,0.2166666667,0.000491818918,0.0009819730608,0.001472959591,0.001718460088
371986.9012,0.2166666667,0.0004423975205,0.0008832975541,0.001324946331,0.001545776571
428430.9536,0.2166666667,0.0003979402759,0.0007945335498,0.001191800325,0.001390438447
493439.6384,0.2166666667,0.0003579489495,0.000714686265,0.001072029397,0.001250704795
568312.5243,0.2166666667,0.0003219752379,0.0006428606104,0.0009642909157,0.001125009168
654546.3724,0.2166666667,0.0002896157794,0.0005782512282,0.0008673768423,0.001011942157
753865.0571,0.2166666667,0.0002605076604,0.0005201335192,0.0007802002789,0.0009102356877
868254.028,0.2166666667,0.0002343243683,0.0004678555637,0.0007017833456,0.0008187488782
1000000,0.2166666667,0.0002107721481,0.0004208308462,0.0006312462693,0.0007364553091
0.05,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.05758683333,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.06632486747,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.07638878177,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.08797976089,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.1013295165,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.1167049196,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.1344133351,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.1548087665,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.1782989327,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.2053534184,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.2365130616,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.2724007652,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.3137339493,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.361338893,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.4161672521,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.4793150838,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.5520447568,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.6358101881,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.7322859066,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.8434005291,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
0.9713753141,0.225,0.9518143962,1.900406962,2.850610444,3.352798784
1.118768566,0.225,0.9250932445,1.847055108,2.770582662,3.257933534
1.288526779,0.225,0.901163546,1.799276712,2.698915068,3.173014721
1.484043538,0.225,0.8789878491,1.755000381,2.632500572,3.094350865
1.709227357,0.225,0.8572279398,1.711554219,2.567331328,3.017190516
1.968579819,0.225,0.8353687359,1.667909803,2.501864704,2.939706578
2.267285559,0.225,0.8131486104,1.623544766,2.435317148,2.860972572
2.611315912,0.225,0.7904204569,1.578165392,2.367248088,2.780468981
3.007548284,0.225,0.7671019655,1.531607341,2.297411011,2.697906504
3.463903635,0.225,0.7431539591,1.48379239,2.225688585,2.613148982
3.989504826,0.225,0.7185696612,1.434707011,2.152060516,2.52617515
4.59485899,0.225,0.6933687644,1.38439052,2.076585781,2.437057439
5.292067577,0.225,0.6675937127,1.332927664,1.999391496,2.345948633
6.095068271,0.225,0.6413069687,1.280443155,1.920664732,2.253072031
7.019913613,0.225,0.614588633,1.227096923,1.840645385,2.158712867
8.085091905,0.225,0.5875340787,1.173079393,1.759619089,2.063209802
9.311896801,0.225,0.5602514305,1.118606446,1.677909669,1.966945884
10.72485298,0.225,0.5328588226,1.063913953,1.595870929,1.870338764
12.35220642,0.225,0.5054814418,1.009251862,1.513877793,1.773830178
14.22648905,0.225,0.4782484133,0.9548779867,1.43231698,1.677874917
16.38516908,0.225,0.4512896212,0.9010516564,1.351577485,1.582929604
18.87140002,0.225,0.4247325789,0.8480274655,1.272041198,1.489441694
21.73488335,0.225,0.398699467,0.7960493622,1.194074043,1.397839093
25.0328621,0.225,0.3733044573,0.7453453032,1.118017955,1.308520828
28.83126515,0.225,0.3486514186,0.6961226747,1.044184012,1.221849082
33.20602522,0.225,0.324832082,0.6485646285,0.9728469427,1.13814287
38.2445968,0.225,0.3019247104,0.6028274252,0.9042411378,1.057673501
44.04770444,0.225,0.2799932872,0.5590388153,0.8385582229,0.9806618597
50.73135628,0.225,0.2590872107,0.5172974281,0.7759461421,0.9072774739
58.42916318,0.225,0.2392414539,0.477673091,0.7165096366,0.8376391962
67.29500963,0.225,0.2204771301,0.4402079594,0.6603119391,0.7718173018
77.50613008,0.225,0.2028023923,0.4049183117,0.6073774675,0.7098367367
89.2666519,0.225,0.1862135868,0.3717968528,0.5576952792,0.6516812391
102.8116761,0.225,0.1706965816,0.3408153664,0.5112230496,0.5972980545
118.4119771,0.225,0.1562281943,0.3119275663,0.4678913494,0.5466029821
136.3794158,0.225,0.1427776536,0.2850720141,0.4276080212,0.4994855201
157.0731738,0.225,0.1303080376,0.260174991,0.3902624865,0.4558139169
180.9069336,0.225,0.1187776443,0.237153234,0.355729851,0.4154399719
208.3571487,0.225,0.1081412617,0.2159164723,0.3238747084,0.3782034759
239.9725679,0.225,0.09835131547,0.1963697181,0.2945545772,0.3439362147
276.3852054,0.225,0.08935888103,0.178415288,0.2676229321,0.3124654942
318.3229752,0.225,0.08111455651,0.1619545455,0.2429318183,0.2836171742
