z,a,D_LCDM,D_MAAT_eta002,f_LCDM,f_MAAT_eta002,fsigma8_LCDM,fsigma8_MAAT_eta002,mu_eta002,C_hat,delta_D_pct,delta_fsigma8_pct
7.320215439094193144e-01,5.773600239075881158e-01,6.859005405931191124e-01,6.851930812515155678e-01,8.256307773139700545e-01,8.291032571492015224e-01,4.592697837533650795e-01,4.607257063232422789e-01,1.000565663570475605e+00,2.828317852378319300e-02,-1.031431380695199546e-01,3.170081336461386123e-01
7.289552908959553434e-01,5.783839554820378037e-01,6.869042690308854171e-01,6.861999874518476261e-01,8.249166541106263129e-01,8.283742392504838126e-01,4.595440435269466661e-01,4.609970483816628883e-01,1.000558753479545260e+00,2.793767397726662494e-02,-1.025298008456727583e-01,3.161840252709142707e-01
7.258944661680550858e-01,5.794097029700002732e-01,6.879085945763966370e-01,6.872074843850657366e-01,8.242004437731893507e-01,8.276431868280946791e-01,4.598163753983835478e-01,4.612664624271335390e-01,1.000551927790618079e+00,2.759638953090049265e-02,-1.019190917018027859e-01,3.153621981152019971e-01
7.228390601158509732e-01,5.804372695919465253e-01,6.889135130079407920e-01,6.882155678292940504e-01,8.234821466737961559e-01,8.269101002202341455e-01,4.600867706157003023e-01,4.615339397793128962e-01,1.000545185496389600e+00,2.725927481948017123e-02,-1.013110013765540357e-01,3.145426593500946777e-01
7.197890631464887168e-01,5.814666585740588811e-01,6.899190200847084009e-01,6.892242335437149814e-01,8.227617632375487933e-01,8.261749798157254077e-01,4.603552204488294275e-01,4.617994717787913816e-01,1.000538525599540263e+00,2.692627997700900583e-02,-1.007055206143053494e-01,3.137254158981541141e-01
7.167444656840966655e-01,5.824978731482411964e-01,6.909251115468401094e-01,6.902334772686141706e-01,8.220392939427368928e-01,8.254378260542740708e-01,4.606217161901129953e-01,4.620630497876010434e-01,1.000531947112714981e+00,2.659735563574644815e-02,-1.001026401656629761e-01,3.129104744365036606e-01
7.137052581697544973e-01,5.835309165521291863e-01,6.919317831154772058e-01,6.912432947254293358e-01,8.213147393210552538e-01,8.246986394267228349e-01,4.608862491548048057e-01,4.623246651897273685e-01,1.000525449058501826e+00,2.627245292509526597e-02,-9.950235078780411691e-02,3.120978414002150703e-01
7.106714310614661301e-01,5.845657920291000842e-01,6.929390304928113586e-01,6.922536816167976781e-01,8.205880999578213375e-01,8.239574204753051800e-01,4.611488106815745391e-01,4.625843093916224835e-01,1.000519030469406712e+00,2.595152347033483423e-02,-9.890464324491396453e-02,3.112875229855386339e-01
7.076429748341264148e-01,5.856025028282835221e-01,6.939468493621371303e-01,6.932646336266059528e-01,8.198593764921889848e-01,8.232141697938957225e-01,4.614093921330129633e-01,4.628419738227189661e-01,1.000512690387824088e+00,2.563451939120636042e-02,-9.830950830863449674e-02,3.104795251530174105e-01
7.046198799794936019e-01,5.866410522045711895e-01,6.949552353879039357e-01,6.942761464200412069e-01,8.191285696173593589e-01,8.224688880282565728e-01,4.616679848961364740e-01,4.630976499359444887e-01,1.000506427866007186e+00,2.532139330035674055e-02,-9.771693675833394155e-02,3.096738536309059375e-01
7.016021370061584772e-01,5.876814434186272695e-01,6.959641842157706648e-01,6.952882156436427374e-01,8.183956800807911103e-01,8.217215758762825839e-01,4.619245803828954666e-01,4.633513292082381829e-01,1.000500241966032933e+00,2.501209830164700942e-02,-9.712691938158070359e-02,3.088705139181087134e-01
6.985897364395148301e-01,5.887236797368986529e-01,6.969736914726600840e-01,6.963008369253552710e-01,8.176607086844053240e-01,8.209722340882424918e-01,4.621791700306802642e-01,4.636030031410669494e-01,1.000494131759766647e+00,2.470658798833126613e-02,-9.653944697440661193e-02,3.080695112876178920e-01
6.955826688217290332e-01,5.897677644316252632e-01,6.979837527668157904e-01,6.973140058745826986e-01,8.169236562847900229e-01,8.202208634670177245e-01,4.624317453028309877e-01,4.638526632609433209e-01,1.000488096328822296e+00,2.440481644111185469e-02,-9.595451034185355221e-02,3.072708507894115204e-01
6.925809247117125089e-01,5.908137007808499375e-01,6.989943636878588329e-01,6.983277180822433650e-01,8.161845237934001185e-01,8.194674648683376583e-01,4.626822976891460382e-01,4.641003011199433814e-01,1.000482134764521636e+00,2.410673822607685077e-02,-9.537210029824554069e-02,3.064745372536451518e-01
6.895844946850890889e-01,5.918614920684293068e-01,7.000055198068459994e-01,6.993419691208269118e-01,8.154433121767564741e-01,8.187120392010123204e-01,4.629308187063916891e-01,4.643459082962262952e-01,1.000476246167850469e+00,2.381230839252427428e-02,-9.479220766747419036e-02,3.056805752939316667e-01
6.865933693341674804e-01,5.929111415840437882e-01,7.010172166763299906e-01,7.003567545444517872e-01,8.147000224566411930e-01,8.179545874271615391e-01,4.631772998988142320e-01,4.645894763945538908e-01,1.000470429649413573e+00,2.352148247067968254e-02,-9.421482328345559543e-02,3.048889693100597098e-01
6.836075392679106244e-01,5.939626526232080206e-01,7.020294498304190389e-01,7.013720698889236438e-01,8.139546557102893543e-01,8.171951105624414291e-01,4.634217328386493473e-01,4.648309970468110786e-01,1.000464684329386289e+00,2.323421646931136605e-02,-9.363993799037784171e-02,3.040997234914742942e-01
6.806269951119072736e-01,5.950160284872809680e-01,7.030422147848396364e-01,7.023879106717951792e-01,8.132072130705800816e-01,8.164336096762674355e-01,4.636641091266357484e-01,4.650704619125265449e-01,1.000459009337465011e+00,2.295046687324858725e-02,-9.306754264318274628e-02,3.033128418198730580e-01
6.776517275083420166e-01,5.960712724834764664e-01,7.040555070369985957e-01,7.034042723924273099e-01,8.124576957262226173e-01,8.156700858920344910e-01,4.639044203925267729e-01,4.653078626793949457e-01,1.000453403812816111e+00,2.267019064080767060e-02,-9.249762810775982724e-02,3.025283280725516999e-01
6.746817271159655238e-01,5.971283879248738824e-01,7.050693220660473326e-01,7.044211505320512323e-01,8.117061049219399527e-01,8.149045403873336202e-01,4.641426582956033609e-01,4.655431910637982118e-01,1.000447866904022654e+00,2.239334520113041641e-02,-9.193018526132708257e-02,3.017461858252380447e-01
6.717169846100656816e-01,5.981873781304278825e-01,7.060836553329471466e-01,7.054385405538313725e-01,8.109524419586509048e-01,8.141369743941651027e-01,4.643788145251879218e-01,4.657764388113283527e-01,1.000442397769028879e+00,2.211988845144008051e-02,-9.136520499282428653e-02,3.009664184550399080e-01
6.687574906824385046e-01,5.992482464249793139e-01,7.070985022805347242e-01,7.064564379029303343e-01,8.101967081936477522e-01,8.133673891991494154e-01,4.646128808011580902e-01,4.660075976973104273e-01,1.000436995575084476e+00,2.184977875421881960e-02,-9.080267820305139292e-02,3.001890291434340940e-01
6.658032360413579376e-01,6.003109961392657512e-01,7.081138583335903069e-01,7.074748380065740694e-01,8.094389050407709840e-01,8.125957861437327345e-01,4.648448488744607587e-01,4.662366595273250702e-01,1.000431659498686177e+00,2.158297493431088690e-02,-9.024259580515045509e-02,2.994140208790811997e-01
6.628542114115483219e-01,6.013756306099313775e-01,7.091297188989054145e-01,7.084937362741182687e-01,8.086790339705820507e-01,8.118221666243921053e-01,4.650747105276267779e-01,4.664636161377327950e-01,1.000426388725519145e+00,2.131943627595647012e-02,-8.968494872484852887e-02,2.986413964608621852e-01
6.599104075341535314e-01,6.024421531795380869e-01,7.101460793653529002e-01,7.095131280971171961e-01,8.079170965105316737e-01,8.110465320928339494e-01,4.653024575752859882e-01,4.666884593961970751e-01,1.000421182450395241e+00,2.105912251975936705e-02,-8.912972790068254825e-02,2.978711585005612839e-01
6.569718151667087724e-01,6.035105671965756979e-01,7.111629351039574498e-01,7.105330088493911900e-01,8.071530942451258239e-01,8.102688840561917960e-01,4.655280818646815311e-01,4.669111812022079810e-01,1.000416039877191965e+00,2.080199385959302996e-02,-8.857692428447182242e-02,2.971033094258072604e-01
6.540384250831119406e-01,6.045808760154722794e-01,7.121802814679675242e-01,7.115533738870981617e-01,8.063870288160890354e-01,8.094892240772186831e-01,4.657515752761862693e-01,4.671317734876067052e-01,1.000410960218788947e+00,2.054801093944865625e-02,-8.802652884142785072e-02,2.963378514827333388e-01
6.511102280735938663e-01,6.056530829966051410e-01,7.131981137929279679e-01,7.125742185488040947e-01,8.056189019225231673e-01,8.087075537744772280e-01,4.659729297238164869e-01,4.673502282171094757e-01,1.000405942697004669e+00,2.029713485022885400e-02,-8.747853255049645171e-02,2.955747867390746686e-01
6.481872149446898934e-01,6.067271915063108256e-01,7.142164273967543942e-01,7.135955381555552091e-01,8.048487153210642786e-01,8.079238748225257005e-01,4.661921371557486427e-01,4.675665373888310272e-01,1.000400986542529846e+00,2.004932712649067778e-02,-8.693292640471217414e-02,2.948141170864955196e-01
6.452693765192105690e-01,6.078032049168963225e-01,7.152352175798084577e-01,7.146173280109525683e-01,8.040764708260356164e-01,8.071381889521002106e-01,4.664091895548340139e-01,4.677806930348094583e-01,1.000396090994862819e+00,1.980454974314140373e-02,-8.638970141133230085e-02,2.940558442436524422e-01
6.423567036362132221e-01,6.088811266066490591e-01,7.162544796249739054e-01,7.156395834012255763e-01,8.033021703095972743e-01,8.063504979502944536e-01,4.666240789391140620e-01,4.679926872215293687e-01,1.000391255302241822e+00,1.956276511209035715e-02,-8.584884859223283760e-02,2.932999697587155841e-01
6.394491871509733194e-01,6.099609599598478926e-01,7.172742087977339587e-01,7.166622995953084718e-01,8.025258157018931859e-01,8.055608036607339040e-01,4.668367973623358536e-01,4.682025120504458848e-01,1.000386478721577266e+00,1.932393607886002604e-02,-8.531035898406891249e-02,2.925464950120524321e-01
6.365468179349553779e-01,6.110427083667734349e-01,7.182944003462504723e-01,7.176854718449173776e-01,8.017474089911940105e-01,8.047691079837485661e-01,4.670473369144671483e-01,4.684101596585087957e-01,1.000381760518383123e+00,1.908802591915975330e-02,-8.477422363860327714e-02,2.917954212189905472e-01
6.336495868757840988e-01,6.121263752237191547e-01,7.193150495014428714e-01,7.187090953846276831e-01,8.009669522240367989e-01,8.039754128765402852e-01,4.672556897222109318e-01,4.686156222186844689e-01,1.000377099966708538e+00,1.885499833542469972e-02,-8.424043362295491333e-02,2.910467494322077076e-01
6.307574848772166121e-01,6.132119639330014804e-01,7.203361514770694196e-01,7.197331654319545358e-01,8.001844475053621064e-01,8.031797203533469487e-01,4.674618479495201151e-01,4.688188919404804866e-01,1.000372496349066553e+00,1.862481745332335292e-02,-8.370898001973718638e-02,2.903004805446528502e-01
6.278705028591136106e-01,6.142994779029707919e-01,7.213577014698092649e-01,7.207576771874317778e-01,7.993998969986462200e-01,8.023820324856036912e-01,4.676658037981122340e-01,4.690199610704671729e-01,1.000367948956364827e+00,1.839744781823619488e-02,-8.317985392751776896e-02,2.895566152917860570e-01
6.249886317574098182e-01,6.153889205480221891e-01,7.223796946593449286e-01,7.217826258346948798e-01,7.986133029260317207e-01,8.015823514020983254e-01,4.678675495079828162e-01,4.692188218927998422e-01,1.000363457087834140e+00,1.817285439170800848e-02,-8.265304646078273920e-02,2.888151542542427563e-01
6.221118625240871225e-01,6.164802952886060394e-01,7.234021262084473491e-01,7.228080065405625421e-01,7.978246675684523836e-01,8.007806792891256631e-01,4.680670773579191923e-01,4.694154667297412709e-01,1.000359020050957559e+00,1.795100254787707766e-02,-8.212854875043763825e-02,2.880760978604352540e-01
6.192401861271445984e-01,6.175736055512389688e-01,7.244249912630603694e-01,7.238338144551214048e-01,7.970339932657568571e-01,7.999770183906355081e-01,4.682643796660134194e-01,4.696098879421822803e-01,1.000354637161397608e+00,1.773185806988314406e-02,-8.160635194379849133e-02,2.873394463889258899e-01
6.163735935505723074e-01,6.186688547685139650e-01,7.254482849523877785e-01,7.248600447118102030e-01,7.962412824168269010e-01,7.991713710083782063e-01,4.684594487901748705e-01,4.698020779301622096e-01,1.000350307742925215e+00,1.751538714625701376e-02,-8.108644720501097247e-02,2.866051999708322251e-01
6.135120757943202108e-01,6.197660463791120344e-01,7.264720023889804645e-01,7.258866924275065857e-01,7.954465374796936272e-01,7.983637395020461991e-01,4.686522771286422140e-01,4.699920291333897771e-01,1.000346031127345769e+00,1.730155636729356974e-02,-8.056882571511432556e-02,2.858733585924323473e-01
6.106556238742719689e-01,6.208651838278125279e-01,7.274961386688252318e-01,7.269137527026139356e-01,7.946497609716488553e-01,7.975541262894104699e-01,4.688428571204943385e-01,4.701797340317612761e-01,1.000341806654428289e+00,1.709033272141140258e-02,-8.005347867233329751e-02,2.851439220974108513e-01
6.078042288222160749e-01,6.219662705655040202e-01,7.285206888714348406e-01,7.279412206211494096e-01,7.938509554693529147e-01,7.967425338464555473e-01,4.690311812461614438e-01,4.703651851458798272e-01,1.000337633671829929e+00,1.688168359150011427e-02,-7.954039729236737910e-02,2.844168901892811796e-01
6.049578816858180996e-01,6.230693100491948577e-01,7.295456480599383786e-01,7.289690912508345333e-01,7.930501236089402273e-01,7.959289647075069585e-01,4.692172420279341893e-01,4.705483750375726859e-01,1.000333511535025144e+00,1.667557675125817124e-02,-7.902957280837295817e-02,2.836922624337938070e-01
6.021165735285916032e-01,6.241743057420245933e-01,7.305710112811737433e-01,7.299973596431846845e-01,7.922472680861193384e-01,7.951134214653582388e-01,4.694010320304733974e-01,4.707292963104084960e-01,1.000329439607230420e+00,1.647198036152299275e-02,-7.852099647138591210e-02,2.829700382612000964e-01
5.992802954298710461e-01,6.252812611132745335e-01,7.315967735657805671e-01,7.310260208336015753e-01,7.914423916562707273e-01,7.942959067713917243e-01,4.695825438613180358e-01,4.709079416102128768e-01,1.000325417259331884e+00,1.627086296659521411e-02,-7.801465955039142697e-02,2.822502169685147111e-01
5.964490384847829230e-01,6.263901796383786191e-01,7.326229299282944751e-01,7.320550698414657331e-01,7.906354971345397331e-01,7.934764233356954577e-01,4.697617701713923677e-01,4.710843036255834559e-01,1.000321443869811144e+00,1.607219349055893920e-02,-7.751055333257469981e-02,2.815327977218244904e-01
5.936227938042193397e-01,6.275010647989341939e-01,7.336494753672424540e-01,7.330845016702307593e-01,7.898265873959261496e-01,7.926549739271772088e-01,4.699387036555118802e-01,4.712583750884037359e-01,1.000317518824672014e+00,1.587594123360001191e-02,-7.700866912347838211e-02,2.808177795585952707e-01
5.908015525148080371e-01,6.286139200827134399e-01,7.346764048652391077e-01,7.341143113075183635e-01,7.890156653753709337e-01,7.918315613736734981e-01,4.701133370528893241e-01,4.714301487743564056e-01,1.000313641517366570e+00,1.568207586832344111e-02,-7.650899824717365127e-02,2.801051613898237203e-01
5.879853057588861898e-01,6.297287489836737029e-01,7.357037133890848013e-01,7.351444937252146206e-01,7.882027340678369187e-01,7.910061885620536248e-01,4.702856631476380889e-01,4.715996175034337101e-01,1.000309811348721434e+00,1.549056743607238849e-02,-7.601153204651985018e-02,2.793949420021183405e-01
5.851740446944715401e-01,6.308455550019690383e-01,7.367313958898633608e-01,7.361750438795674478e-01,7.873877965283879732e-01,7.901788584383219183e-01,4.704556747692754115e-01,4.717667741404494297e-01,1.000306027726864944e+00,1.530138634324947067e-02,-7.551626188319576771e-02,2.786871200601455101e-01
5.823677604952357534e-01,6.319643416439606476e-01,7.377594473030427702e-01,7.372059567112847489e-01,7.865708558722632748e-01,7.893495740077138834e-01,4.706233647932248632e-01,4.719316115955474733e-01,1.000302290067152766e+00,1.511450335764252979e-02,-7.502317913804619487e-02,2.779816941084952697e-01
5.795664443504748853e-01,6.330851124222284243e-01,7.387878625485752027e-01,7.382372271456344448e-01,7.857519152749472546e-01,7.885183383347880159e-01,4.707887261413156721e-01,4.720941228247090837e-01,1.000298597792095068e+00,1.492988960475579753e-02,-7.453227521107977371e-02,2.772786625739150357e-01
5.767700874650840692e-01,6.342078708555815014e-01,7.398166365309997161e-01,7.392688500925449491e-01,7.849309779722362101e-01,7.876851545435151758e-01,4.709517517822829347e-01,4.722543008302603207e-01,1.000294950331283017e+00,1.474751656414824072e-02,-7.404354152176649551e-02,2.765780237673993724e-01
5.739786810595282063e-01,6.353326204690695755e-01,7.408457641395447268e-01,7.403008204467069753e-01,7.841080472603011442e-01,7.868500258173616313e-01,4.711124347322649952e-01,4.724121386613765461e-01,1.000291347121315511e+00,1.456735606578004293e-02,-7.355696950912264664e-02,2.758797758862335248e-01
