step,t,loss,lambda_norm,lambda_star_norm,tracking_error,mean_defect_norm,target_defect_norm,stability,cov_trace,cov_log_kappa,lambda_H,lambda_star_H,mean_d_H,target_d_H,lambda_B,lambda_star_B,mean_d_B,target_d_B,lambda_S,lambda_star_S,mean_d_S,target_d_S,lambda_V,lambda_star_V,mean_d_V,target_d_V,lambda_R,lambda_star_R,mean_d_R,target_d_R
1414,113.12,0.0033261433841815465,1.9811694722386084,1.981129581283566,6.704252578967994e-05,0.29161038144069046,0.21511624764298953,0.8811862061498467,0.0972914495256054,0.8935281391687866,1.244981427243785,1.24497889549608,0.1363990305165825,0.1,0.4208990084296548,0.42088781026342975,0.11480785968250405,0.085,1.0864310676064062,1.086425680621365,0.16006883243398626,0.12,0.23914430189156413,0.23914051025898983,0.12853388588367637,0.095,0.9799873909717252,0.9799216681027555,0.1053948929318035,0.075
1415,113.2,0.003326147891150889,1.9811686960912935,1.981130665547913,6.377780739756326e-05,0.2916104430919709,0.21511624764298953,0.8811861873930498,0.09729147188005406,0.8935281761393058,1.2449813764879476,1.2449788894519165,0.1363990494705327,0.1,0.4208987901685826,0.4208880953760458,0.11480788943113099,0.085,1.0864309620078123,1.0864257876767154,0.16006885115239505,0.12,0.2391442274628756,0.23914058045713762,0.12853391482364052,0.095,0.9799861153439057,0.9799236095807501,0.10539494285335274,0.075
1416,113.28,0.0033261521902054176,1.9811679561424702,1.9811316992595929,6.067258231084605e-05,0.2916105019009567,0.21511624764298953,0.8811861694886012,0.09729149319612065,0.8935282114251466,1.2449813266782528,1.244978886003208,0.13639906759009937,0.1,0.4208985817210599,0.4208883677924467,0.11480791779550699,0.085,1.0864308605876298,1.0864258909986917,0.16006886904359516,0.12,0.23914415588254442,0.23914064844631672,0.1285339424318291,0.095,0.9799849021507616,0.9799254556867055,0.10539499037893181,0.075
1417,113.36,0.003326156290920783,1.9811672507041191,1.9811326847751758,5.771903323646504e-05,0.2916105579984621,0.21511624764298953,0.8811861523979163,0.09729151352200037,0.8935282451027935,1.2449812778429121,1.2449788849112184,0.13639908491165714,0.1,0.4208983826481201,0.4208886280740696,0.1148079448400194,0.085,1.0864307631897983,1.086425990696053,0.1600688861437767,0.12,0.23914408705036846,0.2391407142737468,0.1285339687693933,0.095,0.9799837483300542,0.9799272111153893,0.10539503562372991,0.075
1418,113.44,0.003326160202432449,1.9811665781669276,1.9811336243413475,5.490972722759168e-05,0.2916106115092919,0.21511624764298953,0.8811861360841495,0.09729153290365306,0.8935282772452777,1.2449812300051384,1.2449788859542268,0.13639910147001275,0.1,0.420898192530312,0.4208888767577172,0.11480797062606155,0.085,1.0864306696635189,1.086426086875826,0.1600689024875659,0.12,0.23914402086911044,0.23914077798746752,0.12853399389468478,0.095,0.9799826509700542,0.9799288803300533,0.10539507869738975,0.075
1419,113.52,0.003326163933455851,1.9811659369966204,1.9811345201001183,5.2237596818841724e-05,0.2916106625525171,0.21511624764298953,0.8811861205121163,0.09729155138490746,0.8935283079223282,1.2449811831835689,1.2449788889266666,0.13639911729847465,0.1,0.42089801096683777,0.4208891143565988,0.11480799521217189,0.085,1.086430579863113,1.0864261796432346,0.16006891810809115,0.12,0.23914395724444784,0.23914083963598054,0.12853401786338123,0.095,0.9799816073021288,0.9799304675737819,0.10539511970427322,0.075
1420,113.60000000000001,0.0033261674923058086,1.9811653257304622,1.9811353740936861,4.969592192740854e-05,0.2916107112417394,0.21511624764298953,0.881186105648218,0.09729156900755981,0.8935283372005145,1.2449811373926554,1.2449788936378936,0.13639913242891413,0.1,0.42089783757473,0.4208893413614493,0.11480801865416772,0.085,1.086430493647885,1.086426269101712,0.16006893303704953,0.12,0.2391438960849217,0.23914089926814056,0.12853404072861008,0.095,0.9799806146936948,0.9799319768804269,0.10539515874371777,0.075
1421,113.68,0.003326170886914698,1.9811647429739203,1.981136188269025,4.727831282002288e-05,0.29161075768533895,0.21511624764298953,0.8811860914603719,0.09729158581146762,0.8935283651434052,1.244981092643028,1.2449788999112845,0.13639914689182703,0.1,0.4208976719880639,0.4208895582414261,0.11480804100527013,0.085,1.086430410881982,1.0864263553527345,0.1600689473047651,0.12,0.23914383730188365,0.2391409569330188,0.12853406254106406,0.095,0.9799796706415181,0.9799334120848628,0.10539519591027681,0.075
1422,113.76,0.0033261741248501943,1.9811641873974866,1.9811369644823775,4.4978693711315905e-05,0.2916108019867168,0.21511624764298953,0.8811860779179419,0.09729160183464003,0.8935283918116813,1.2449810489418336,1.2449789075833066,0.13639916071639271,0.1,0.42089751385720503,0.42088976544512097,0.11480806231622642,0.085,1.0864303314342576,1.0864264384957585,0.16006896094024808,0.12,0.23914378080944146,0.23914101267977408,0.1285340833491134,0.095,0.9799787727653463,0.979934776832923,0.10539523129395274,0.075
1423,113.84,0.003326177213331889,1.9811636577336444,1.9811377045034708,4.279128737076331e-05,0.2916108442445214,0.21511624764298953,0.8811860649916745,0.09729161711332304,0.8935284172632864,1.2449810062930502,1.2449789165026692,0.13639917393052936,0.1,0.4208973628480891,0.4208899634014075,0.11480808263542377,0.085,1.0864302551781375,1.0864265186282485,0.16006897397125192,0.12,0.239143726524402,0.23914106655746808,0.12853410319891095,0.095,0.9799779188018525,0.979936074590656,0.10539526498041454,0.075
1424,113.92,0.0033261801592472874,1.9811631527739797,1.9811384100195601,4.071060036219917e-05,0.29161088455286666,0.21511624764298953,0.8811860526536367,0.09729163168208158,0.8935284415535293,1.24498096469778,1.2449789265295435,0.13639918656094827,0.1,0.42089721864153234,0.42089015252025097,0.11480810200899894,0.085,1.0864301819914866,1.0864265958455857,0.16006898642432568,0.12,0.2391436743662137,0.2391411186149871,0.12853412213449386,0.095,0.9799771065988807,0.9799373086532632,0.10539529705120775,0.075
1425,114.0,0.003326182969167022,1.9811626713664239,1.9811390826392064,3.873140904833673e-05,0.29161092300154,0.21511624764298953,0.8811860408771561,0.0972916455738769,0.8935284647352288,1.2449809241545189,1.2449789375347202,0.13639919863320435,0.1,0.4208970809325743,0.4208903331936296,0.11480812048094344,0.085,1.0864301117564763,1.0864266702409702,0.160068998324865,0.12,0.23914362425690922,0.2391411689009898,0.12853414019788081,0.095,0.9799763341099739,0.9799384821535368,0.10539532758395329,0.075
1426,114.08,0.0033261856493595242,1.9811622124126276,1.9811397238960502,3.684874634457843e-05,0.29161095967620204,0.21511624764298953,0.8811860296367648,0.09729165882014155,0.8935284868588013,1.2449808846594081,1.244978949398983,0.1363992101717463,0.1,0.42089694942984784,0.4208905057962525,0.11480813809320309,0.085,1.0864300443594588,1.0864267419056004,0.16006900969716467,0.12,0.23914357612104511,0.23914121746370448,0.1285341574291637,0.095,0.979975599389171,0.9799395980698284,0.10539535665253616,0.075
1427,114.16,0.003326188205804752,1.9811617748654564,1.9811403352522154,3.505788905844341e-05,0.2916109946585742,0.21511624764298953,0.881186018908145,0.09729167145084941,0.8935285079723856,1.2449808462064698,1.2449789620124845,0.13639922119996484,0.1,0.42089682385497823,0.42089067068636715,0.11480815488577348,0.085,1.086429979690837,1.0864268109283732,0.16006902056446046,0.12,0.23914352988564355,0.2391412643509664,0.128534173866596,0.095,0.9799749005860616,0.9799406592337025,0.10539538432728593,0.075
1428,114.24000000000001,0.003326190644207482,1.981161357726603,1.9811409181017012,3.335434580835208e-05,0.29161102802662003,0.21511624764298953,0.8811860086680777,0.09729168349458432,0.8935285281219315,1.2449808087878194,1.2449789752739462,0.13639923174023455,0.1,0.4208967039420068,0.42089082820640566,0.11480817089678953,0.085,1.086429917644944,1.0864268773961852,0.16006903094898037,0.12,0.23914348548013012,0.23914130960997168,0.12853418954667564,0.095,0.9799742359410856,0.9799416683372612,0.10539541067514824,0.075
1429,114.32000000000001,0.003326192970010001,1.9811609600443099,1.9811414737734914,3.1733845723315505e-05,0.29161105985471825,0.21511624764298953,0.8811859988943928,0.09729169497860354,0.8935285473513125,1.2449807723938682,1.2449789890902623,0.1363992418139612,0.1,0.42089658943684083,0.42089097868370773,0.11480818616261289,0.085,1.0864298581199177,1.086426941393634,0.16006904087198254,0.12,0.23914344283627736,0.23914135328749228,0.12853420450422848,0.095,0.9799736037810619,0.9799426279399017,0.10539543575984775,0.075
1430,114.4,0.0033261951884041166,1.9811605809111992,1.98114200353467,3.0192327496847968e-05,0.2916110902138269,0.21511624764298953,0.8811859895659219,0.09729170592889962,0.8935285657024128,1.2449807370135078,1.2449790033758517,0.1363992514416207,0.1,0.42089648009672803,0.4208911224312022,0.11480820071791438,0.085,1.0864298010175848,1.0864270030032706,0.1600690503538011,0.12,0.23914340188814226,0.2391413954295227,0.12853421877248108,0.095,0.9799730025149398,0.9799435404749566,0.10539545964204333,0.075
1431,114.48,0.0033261973043426027,1.9811602194622049,1.9811425085932068,2.8725929084218875e-05,0.29161111917163934,0.21511624764298953,0.8811859806624546,0.09729171637025946,0.8935285832152141,1.24498070263428,1.244979018052128,0.13639926064279947,0.1,0.4208963756897538,0.42089125974801755,0.11480821459575202,0.085,1.0864297462433412,1.0864270623054084,0.1600690594138824,0.12,0.23914336257200772,0.23914143608141555,0.12853423238313597,0.095,0.9799724306297593,0.9799444082559118,0.10539548237947612,0.075
1432,114.56,0.003326199322550318,1.9811598748725974,1.9811429901007764,2.7330977963344262e-05,0.2916111467927361,0.21511624764298953,0.881185972164693,0.09729172632631933,0.893528599927889,1.2449806692425363,1.2449790330470851,0.1363992694362334,0.1,0.420896275994361,0.4208913909201139,0.11480822782764694,0.085,1.0864296937060396,1.0864271193782622,0.16006906807082563,0.12,0.2391433248263237,0.23914147528780597,0.12853424536644137,0.095,0.9799718866868087,0.9799452334822313,0.10539550402710937,0.075
1433,114.64,0.0033262012475345683,1.9811595463561056,1.9811434491554196,2.6003981673458937e-05,0.29161117313872603,0.21511624764298953,0.8811859640542127,0.09729173581961872,0.8935286158768772,1.2449806368235818,1.2449790482948202,0.13639927783984324,0.1,0.42089618079888896,0.42089151622075854,0.11480824044365344,0.085,1.0864296433178782,1.0864271742979694,0.16006907634241888,0.12,0.23914328859164663,0.23914151309247064,0.12853425775125651,0.095,0.9799713693179755,0.9799460182451485,0.1053955246372635,0.075
1434,114.72,0.00332620308359512,1.9811592331631218,1.981143886803925,2.4741619085841767e-05,0.29161119826838355,0.21511624764298953,0.8811859563134226,0.0972917448716515,0.8935286310969622,1.244980605361812,1.2449790637350941,0.13639928587077046,0.1,0.4208960899011353,0.42089163591120704,0.1148082524724284,0.085,1.08642959499429,1.086427227138466,0.16006908424567212,0.12,0.23914325381058302,0.2391415495384665,0.12853426956511674,0.095,0.9799708772222729,0.9799467645328518,0.10539554425974232,0.075
1435,114.8,0.0033262048348337656,1.9811589345789946,1.9811443040443415,2.3540731869993413e-05,0.2916112222377785,0.21511624764298953,0.8811859489255275,0.09729175350291375,0.8935286456213501,1.2449805748408342,1.2449790793129227,0.13639929354540964,0.1,0.42089600310793546,0.42089175024114245,0.11480826394129579,0.085,1.0864295486538387,1.0864272779717226,0.16006909179685377,0.12,0.23914322042772992,0.2391415846679282,0.1285342808342926,0.095,0.9799704091625412,0.9799474742356854,0.1053955629419549,0.075
1436,114.88,0.0033262065051634154,1.9811586499223954,1.9811447018281265,2.2398316611491715e-05,0.29161124510040076,0.21511624764298953,0.8811859418744922,0.09729176173295027,0.8935286594817452,1.2449805452435827,1.2449790949782527,0.13639930087944221,0.1,0.4208959202347619,0.4208918594492577,0.11480827487630872,0.085,1.0864295042181127,1.0864273268675362,0.1600690990115195,0.12,0.23914318838962045,0.2391416185222562,0.12853429158384982,0.095,0.9799699639623071,0.9799481491508361,0.1053955807290305,0.075
1437,114.96000000000001,0.0033262080983167577,1.9811583785437679,1.9811450810624458,2.131151701815541e-05,0.29161126690727823,0.21511624764298953,0.8811859351450073,0.0972917695803989,0.8935286727084045,1.2449805165524217,1.24497911068553,0.13639930788786472,0.1,0.4208958411053399,0.42089196376366206,0.11480828530230841,0.085,1.0864294616116266,1.0864273738938057,0.16006910590454632,0.12,0.2391431576446648,0.23914165114183658,0.12853430183770181,0.095,0.9799695405028034,0.9799487909871237,0.10539559766392914,0.075
1438,115.04,0.003326209617854588,1.9811581198238462,1.9811454426121726,2.0277616828319022e-05,0.2916112877070906,0.21511624764298953,0.8811859287224568,0.09729177706303221,0.8935286853302167,1.2449804887492442,1.2449791263935484,0.13639931458502177,0.1,0.4208957655512802,0.4208920634023557,0.11480829524298057,0.085,1.0864294207617207,1.0864274191163272,0.16006911249015854,0.12,0.2391431281430964,0.23914168256624546,0.12853431161866477,0.095,0.9799691377201315,0.9799494013692068,0.10539561378754529,0.075
1439,115.12,0.0033262110671736216,1.9811578731722408,1.981145787301831,1.929403286738341e-05,0.29161130754627596,0.21511624764298953,0.8811859225928862,0.09729178419779805,0.893528697374756,1.2449804618155575,1.2449791420649081,0.1363993209846304,0.1,0.4208956934117294,0.4208921585737387,0.11480830472090929,0.085,1.0864293815984662,1.086427462598998,0.1600691187819582,0.12,0.23914309983691692,0.23914171283412183,0.12853432094850628,0.095,0.9799687546025646,0.9799499818417879,0.10539562913880762,0.075
1440,115.2,0.0033262124495141696,1.9811576380260947,1.9811461159175419,1.8358308526818283e-05,0.2916113264691355,0.21511624764298953,0.8811859167429733,0.09729179100085741,0.8935287088683455,1.244980435732565,1.244979157665921,0.13639932709980965,0.1,0.42089562453303364,0.42089224947694276,0.11480831375762789,0.085,1.0864293440545727,1.0864275044037912,0.1600691247929521,0.12,0.23914307267984292,0.23914174198321644,0.1285343298479948,0.095,0.9799683901879841,0.9799505338735409,0.10539564375477356,0.075
1441,115.28,0.003326213767967199,1.981157413848797,1.9811464292087209,1.7468107567523925e-05,0.2916113445179302,0.21511624764298953,0.8811859111599992,0.09729179748762108,0.8935287198361083,1.2449804104812379,1.2449791731662165,0.1363993329431052,0.1,0.4208955587684203,0.4208923363023644,0.11480832237366852,0.085,1.0864293080652963,1.0864275445907485,0.16006913053557575,0.12,0.2391430466272539,0.23914177005039308,0.12853433833694436,0.095,0.9799680435614408,0.9799510588608228,0.10539565767071923,0.075
1442,115.36,0.003326215025481285,1.9811572001287618,1.9811467278899368,1.6621208044342657e-05,0.2916113617329753,0.21511624764298953,0.8811859058318218,0.0972918036727847,0.8935287303020301,1.2449803860423856,1.2449791885386228,0.1363993385265148,0.1,0.42089549597768855,0.42089241923183485,0.11480833058860751,0.085,1.0864292735683516,1.0864275832180688,0.16006913602171927,0.12,0.2391430216361393,0.2391417970715233,0.12853434643425848,0.095,0.9799677138528409,0.9799515581314405,0.10539567092022677,0.075
1443,115.44,0.0033262162248691176,1.9811569963782583,1.981147012642339,1.5815496965688528e-05,0.29161137815272953,0.21511624764298953,0.8811859007468485,0.09729180957036115,0.8935287402890063,1.2449803623967133,1.244979203758766,0.13639934386151112,0.1,0.4208954360269201,0.4208924984392664,0.11480833842111117,0.085,1.0864292405038272,1.086427620342128,0.16006914126275124,0.12,0.23914299766505015,0.23914182308168266,0.12853435415797276,0.095,0.9799674002347379,0.9799520329476925,0.10539568353526291,0.075
1444,115.52,0.0033262173688138417,1.9811568021323027,1.9811472841154696,1.504896465110689e-05,0.29161139381388146,0.21511624764298953,0.881185895894013,0.09729181519371317,0.893528749818891,1.2449803395248806,1.2449792188050863,0.136399348959066,0.1,0.4208953787881962,0.4208925740907254,0.114808345888977,0.085,1.086429208814102,1.0864276560175739,0.16006914626954166,0.12,0.23914297467404677,0.23914184811488134,0.12853436152529318,0.095,0.9799671019202422,0.9799524845099483,0.10539569554625994,0.075
1445,115.60000000000001,0.003326218459874823,1.9811566169475932,1.9811475429284198,1.4319699913070887e-05,0.29161140875142827,0.21511624764298953,0.8811858912627503,0.09729182055558293,0.8935287589125408,1.2449803174075498,1.2449792336583403,0.1363993538296697,0.1,0.4208953241393334,0.42089264634505574,0.11480835300917502,0.085,1.0864291784437643,1.0864276902972108,0.1600691510524812,0.12,0.23914295262465352,0.23914187220438443,0.12853436855263553,0.095,0.9799668181610253,0.9799529139593964,0.10539570698218696,0.075
1446,115.68,0.0033262195004934918,1.9811564404015005,1.981147789671514,1.3625885047495047e-05,0.2916114229987557,0.21511624764298953,0.8811858868429748,0.09729182566812092,0.8935287675898669,1.2449802960254315,1.24497924830163,0.13639935848335324,0.1,0.4208952719636259,0.42089271535395906,0.114808359797885,0.085,1.086429149339534,1.0864277232322497,0.1600691556215056,0.12,0.23914293147980928,0.23914189538244146,0.1285343752556603,0.095,0.9799665482454281,0.9799533223811677,0.10539571787062141,0.075
