z,E_H_over_H0,Omega_m_z,Omega_L_z,D_growth_norm,sigma8_z,Gamma_inst,Gamma_prod,Gamma_coh,U_struct,CCI_cos_v02,CCI_cos_v02_normalized
8.987764182424916370e+00,1.773499730676747532e+01,9.978221482274148846e-01,2.177851772585270677e-03,1.271691442895399593e-01,1.031341760188169143e-01,1.773499730676747532e+01,9.987764182424916370e+00,1.271691442895399593e-01,9.857610615004772647e-01,3.120594258131287120e+02,6.241188519383168796e+02
8.998887652947720639e+00,1.776456852545993925e+01,9.978293927747639014e-01,2.170607225236132441e-03,1.270278384258419491e-01,1.030195769633578257e-01,1.776456852545993925e+01,9.998887652947720639e+00,1.270278384258419491e-01,9.858002789314933567e-01,3.129732903226814642e+02,6.259465809583361988e+02
9.010011123470523131e+00,1.779415630445911134e+01,9.978366052608210746e-01,2.163394739179071158e-03,1.268868458745433525e-01,1.029052320042546653e-01,1.779415630445911134e+01,1.001001112347052313e+01,1.268868458745433525e-01,9.858393459238893319e-01,3.138887587250209776e+02,6.277775177639307458e+02
9.021134593993325623e+00,1.782376063426525548e+01,9.978437858625217594e-01,2.156214137478248884e-03,1.267461655963772749e-01,1.027911402986619732e-01,1.782376063426525548e+01,1.002113459399332562e+01,1.267461655963772749e-01,9.858782632153547665e-01,3.148058319599607557e+02,6.296116642347274137e+02
9.032258064516129892e+00,1.785338150539558910e+01,9.978509347556334674e-01,2.149065244366500475e-03,1.266057965566591836e-01,1.026773010074506082e-01,1.785338150539558910e+01,1.003225806451612989e+01,1.266057965566591836e-01,9.859170315391855288e-01,3.157245109667690031e+02,6.314490222492624980e+02
9.043381535038932384e+00,1.788301890838422992e+01,9.978580521147638605e-01,2.141947885236357256e-03,1.264657377252616788e-01,1.025637132951872227e-01,1.788301890838422992e+01,1.004338153503893238e+01,1.264657377252616788e-01,9.859556516243167534e-01,3.166447966841696484e+02,6.332895936849840837e+02
9.054505005561734876e+00,1.791267283378217101e+01,9.978651381133690768e-01,2.134861886631134447e-03,1.263259880765896237e-01,1.024503763301141956e-01,1.791267283378217101e+01,1.005450500556173488e+01,1.263259880765896237e-01,9.859941241953502633e-01,3.175666900503435386e+02,6.351333804182537506e+02
9.065628476084539145e+00,1.794234327215720270e+01,9.978721929237638344e-01,2.127807076236117468e-03,1.261865465895549432e-01,1.023372892841290654e-01,1.794234327215720270e+01,1.006562847608453914e+01,1.261865465895549432e-01,9.860324499725874325e-01,3.184901920029295184e+02,6.369803843243493020e+02
9.076751946607341637e+00,1.797203021409385570e+01,9.978792167171302019e-01,2.120783282869814594e-03,1.260474122475525316e-01,1.022244513327651150e-01,1.797203021409385570e+01,1.007675194660734164e+01,1.260474122475525316e-01,9.860706296720567199e-01,3.194153034790240895e+02,6.388306072774635140e+02
9.087875417130144129e+00,1.800173365019337979e+01,9.978862096635245926e-01,2.113790336475280737e-03,1.259085840384352173e-01,1.021118616551709712e-01,1.800173365019337979e+01,1.008787541713014413e+01,1.259085840384352173e-01,9.861086640055455321e-01,3.203420254151841391e+02,6.406840511507102747e+02
9.098998887652948397e+00,1.803145357107366920e+01,9.978931719318883120e-01,2.106828068111526227e-03,1.257700609544896431e-01,1.019995194340911071e-01,1.803145357107366920e+01,1.009899888765294840e+01,1.257700609544896431e-01,9.861465536806284238e-01,3.212703587474266556e+02,6.425407178161236743e+02
9.110122358175750890e+00,1.806118996736920934e+01,9.979001036900549959e-01,2.099896309945001489e-03,1.256318419924120355e-01,1.018874238558461626e-01,1.806118996736920934e+01,1.011012235817575089e+01,1.256318419924120355e-01,9.861842994006972951e-01,3.222003044112297516e+02,6.444006091446598248e+02
9.121245828698553382e+00,1.809094282973104129e+01,9.979070051047588263e-01,2.092994895241141132e-03,1.254939261532841688e-01,1.017755741103134742e-01,1.809094282973104129e+01,1.012124582869855338e+01,1.254939261532841688e-01,9.862219018649894808e-01,3.231318633415340287e+02,6.462637270061999288e+02
9.132369299221357650e+00,1.812071214882670844e+01,9.979138763416439684e-01,2.086123658355999982e-03,1.253563124425494668e-01,1.016639693909076186e-01,1.812071214882670844e+01,1.013236929922135765e+01,1.253563124425494668e-01,9.862593617686165048e-01,3.240650364727433157e+02,6.481300732695516444e+02
9.143492769744160142e+00,1.815049791534017487e+01,9.979207175652720085e-01,2.079282434727954595e-03,1.252189998699892448e-01,1.015526088945612887e-01,1.815049791534017487e+01,1.014349276974416014e+01,1.252189998699892448e-01,9.862966798025938342e-01,3.249998247387248966e+02,6.499996498024496532e+02
9.154616240266964411e+00,1.818030011997183593e+01,9.979275289391303927e-01,2.072471060869465059e-03,1.250819874496992556e-01,1.014414918217061007e-01,1.818030011997183593e+01,1.015461624026696441e+01,1.250819874496992556e-01,9.863338566538684127e-01,3.259362290728118978e+02,6.518724584715600940e+02
9.165739710789766903e+00,1.821011875343839748e+01,9.979343106256410856e-01,2.065689374358933069e-03,1.249452742000662642e-01,1.013306173762537482e-01,1.821011875343839748e+01,1.016573971078976690e+01,1.249452742000662642e-01,9.863708930053467494e-01,3.268742504078023217e+02,6.537485011424789718e+02
9.176863181312569395e+00,1.823995380647289011e+01,9.979410627861673433e-01,2.058937213832601632e-03,1.248088591437444550e-01,1.012199847655767537e-01,1.823995380647289011e+01,1.017686318131256940e+01,1.248088591437444550e-01,9.864077895359223414e-01,3.278138896759616046e+02,6.556277796797371593e+02
9.187986651835373664e+00,1.826980526982457675e+01,9.979477855810234832e-01,2.052214418976549756e-03,1.246727413076328395e-01,1.011095932004902331e-01,1.826980526982457675e+01,1.018798665183537366e+01,1.246727413076328395e-01,9.864445469205045391e-01,3.287551478090225601e+02,6.575102959468002837e+02
9.199110122358176156e+00,1.829967313425891362e+01,9.979544791694811012e-01,2.045520830518742644e-03,1.245369197228518715e-01,1.009994418952328693e-01,1.829967313425891362e+01,1.019911012235817616e+01,1.245369197228518715e-01,9.864811658300455255e-01,3.296980257381864590e+02,6.593960518060710001e+02
9.210233592880978648e+00,1.832955739055750755e+01,9.979611437097790638e-01,2.038856290221152581e-03,1.244013934247208686e-01,1.008895300674486351e-01,1.832955739055750755e+01,1.021023359288097865e+01,1.244013934247208686e-01,9.865176469315671826e-01,3.306425243941239955e+02,6.612850491188905835e+02
9.221357063403782917e+00,1.835945802951808048e+01,9.979677793591280599e-01,2.032220640871944869e-03,1.242661614527351965e-01,1.007798569381682524e-01,1.835945802951808048e+01,1.022135706340378292e+01,1.242661614527351965e-01,9.865539908881875153e-01,3.315886447069764813e+02,6.631772897455416569e+02
9.232480533926585409e+00,1.838937504195437000e+01,9.979743862737222582e-01,2.025613726277746170e-03,1.241312228505439125e-01,1.006704217317911237e-01,1.838937504195437000e+01,1.023248053392658541e+01,1.241312228505439125e-01,9.865901983591495172e-01,3.325363876063555608e+02,6.650727755452475094e+02
9.243604004449387901e+00,1.841930841869614000e+01,9.979809646087440811e-01,2.019035391255956206e-03,1.239965766659271440e-01,1.005612236760669159e-01,1.841930841869614000e+01,1.024360400444938790e+01,1.239965766659271440e-01,9.866262699998459285e-01,3.334857540213457128e+02,6.669715083761772121e+02
9.254727474972192169e+00,1.844925815058910956e+01,9.979875145183726426e-01,2.012485481627140568e-03,1.238622219507741068e-01,1.004522620020778106e-01,1.844925815058910956e+01,1.025472747497219217e+01,1.238622219507741068e-01,9.866622064618465471e-01,3.344367448805045342e+02,6.688734900954458453e+02
9.265850945494994662e+00,1.847922422849487845e+01,9.979940361557926298e-01,2.005963844207491603e-03,1.237281577610608030e-01,1.003435359442203245e-01,1.847922422849487845e+01,1.026585094549499466e+01,1.237281577610608030e-01,9.866980083929235423e-01,3.353893611118623994e+02,6.707787225591141578e+02
9.276974416017797154e+00,1.850920664329092702e+01,9.980005296731986331e-01,1.999470326801337881e-03,1.235943831568282886e-01,1.002350447401877537e-01,1.850920664329092702e+01,1.027697441601779715e+01,1.235943831568282886e-01,9.867336764370786550e-01,3.363436036429252454e+02,6.726872076221941370e+02
9.288097886540601422e+00,1.853920538587053812e+01,9.980069952218061369e-01,1.993004778193733888e-03,1.234608972021606077e-01,1.001267876309522575e-01,1.853920538587053812e+01,1.028809788654060142e+01,1.234608972021606077e-01,9.867692112345676225e-01,3.372994734006744579e+02,6.745989471386484411e+02
9.299221357063403914e+00,1.856922044714274023e+01,9.980134329518568492e-01,1.986567048143109571e-03,1.233276989651634209e-01,1.000187638607475393e-01,1.856922044714274023e+01,1.029922135706340391e+01,1.233276989651634209e-01,9.868046134219272680e-01,3.382569713115672698e+02,6.765139429613915354e+02
9.310344827586206407e+00,1.859925181803229677e+01,9.980198430126260289e-01,1.980156987373970622e-03,1.231947875179422169e-01,9.991097267705113805e-02,1.859925181803229677e+01,1.031034482758620641e+01,1.231947875179422169e-01,9.868398836319991485e-01,3.392160983015389775e+02,6.784321969422941265e+02
9.321468298109010675e+00,1.862929948947963155e+01,9.980262255524304793e-01,1.973774447569678556e-03,1.230621619365809827e-01,9.980341333056717834e-02,1.862929948947963155e+01,1.032146829810901068e+01,1.230621619365809827e-01,9.868750224939561999e-01,3.401768552960026000e+02,6.803537109321821390e+02
9.332591768631813167e+00,1.865936345244077899e+01,9.980325807186345433e-01,1.967419281365282401e-03,1.229298213011210533e-01,9.969608507520917595e-02,1.865936345244077899e+01,1.033259176863181317e+01,1.229298213011210533e-01,9.869100306333269401e-01,3.411392432198500728e+02,6.822784867808394438e+02
9.343715239154615659e+00,1.868944369788735571e+01,9.980389086576594293e-01,1.961091342340411537e-03,1.227977646955399765e-01,9.958898716808292639e-02,1.868944369788735571e+01,1.034371523915461566e+01,1.227977646955399765e-01,9.869449086720202269e-01,3.421032629974533847e+02,6.842065263370100183e+02
9.354838709677419928e+00,1.871954021680650726e+01,9.980452095149878744e-01,1.954790485012231419e-03,1.226659912077304598e-01,9.948211886946940752e-02,1.871954021680650726e+01,1.035483870967741993e+01,1.226659912077304598e-01,9.869796572283510150e-01,3.430689155526657714e+02,6.861378314484004477e+02
9.365962180200222420e+00,1.874965300020085124e+01,9.980514834351715825e-01,1.948516564828459141e-03,1.225344999294794568e-01,9.937547944280784862e-02,1.874965300020085124e+01,1.036596218020022242e+01,1.225344999294794568e-01,9.870142769170622277e-01,3.440362018088208060e+02,6.880724039616778782e+02
9.377085650723026689e+00,1.877978203908844534e+01,9.980577305618395512e-01,1.942269438160437777e-03,1.224032899564475446e-01,9.926906815467896605e-02,1.877978203908844534e+01,1.037708565072302669e+01,1.224032899564475446e-01,9.870487683493517350e-01,3.450051226887358098e+02,6.900102457224767249e+02
9.388209121245829181e+00,1.880992732450273053e+01,9.980639510377038448e-01,1.936048962296269688e-03,1.222723603881484683e-01,9.916288427478842094e-02,1.880992732450273053e+01,1.038820912124582918e+01,1.222723603881484683e-01,9.870831321328951136e-01,3.459756791147104309e+02,6.919513585753966254e+02
9.399332591768631673e+00,1.884008884749249546e+01,9.980701450045661449e-01,1.929854995434005134e-03,1.221417103279283656e-01,9.905692707594991597e-02,1.884008884749249546e+01,1.039933259176863167e+01,1.221417103279283656e-01,9.871173688718690720e-01,3.469478720085291457e+02,6.938957443640061911e+02
9.410456062291435941e+00,1.887026659912183391e+01,9.980763126033250776e-01,1.923687396674892249e-03,1.220113388829457413e-01,9.895119583406900010e-02,1.887026659912183391e+01,1.041045606229143594e+01,1.220113388829457413e-01,9.871514791669756539e-01,3.479217022914613153e+02,6.958434049308443718e+02
9.421579532814238434e+00,1.890046057047006656e+01,9.980824539739833190e-01,1.917546026016688594e-03,1.218812451641511502e-01,9.884568982812659554e-02,1.890046057047006656e+01,1.042157953281423843e+01,1.218812451641511502e-01,9.871854636154659968e-01,3.488971708842615271e+02,6.977943421174202285e+02
9.432703003337040926e+00,1.893067075263174104e+01,9.980885692556531463e-01,1.911430744347013700e-03,1.217514282862670466e-01,9.874040834016258039e-02,1.893067075263174104e+01,1.043270300333704093e+01,1.217514282862670466e-01,9.872193228111628693e-01,3.498742787071716975e+02,6.997485577642177077e+02
9.443826473859845194e+00,1.896089713671657151e+01,9.980946585865632104e-01,1.905341413436771863e-03,1.216218873677679529e-01,9.863535065525981527e-02,1.896089713671657151e+01,1.044382647385984519e+01,1.216218873677679529e-01,9.872530573444842084e-01,3.508530266799214701e+02,7.017060537106959828e+02
9.454949944382647686e+00,1.899113971384936406e+01,9.981007221040665289e-01,1.899277895933632184e-03,1.214926215308606977e-01,9.853051606152803121e-02,1.899113971384936406e+01,1.045494994438264769e+01,1.214926215308606977e-01,9.872866678024664333e-01,3.518334157217276470e+02,7.036668317952887719e+02
9.466073414905450178e+00,1.902139847517002380e+01,9.981067599446442618e-01,1.893240055355545478e-03,1.213636299014645009e-01,9.842590385008771758e-02,1.902139847517002380e+01,1.046607341490545018e+01,1.213636299014645009e-01,9.873201547687864288e-01,3.528154467512977135e+02,7.056308938554109318e+02
9.477196885428254447e+00,1.905167341183347318e+01,9.981127722439154804e-01,1.887227756084336851e-03,1.212349116091917256e-01,9.832151331505449565e-02,1.905167341183347318e+01,1.047719688542825445e+01,1.212349116091917256e-01,9.873535188237836380e-01,3.537991206868282461e+02,7.075982417274556155e+02
9.488320355951056939e+00,1.908196451500960933e+01,9.981187591366406098e-01,1.881240863359341436e-03,1.211064657873281852e-01,9.821734375352315916e-02,1.908196451500960933e+01,1.048832035595105694e+01,1.211064657873281852e-01,9.873867605444850426e-01,3.547844384460067886e+02,7.095688772467980243e+02
9.499443826473859431e+00,1.911227177588328630e+01,9.981247207567288671e-01,1.875279243271089783e-03,1.209782915728137981e-01,9.811339446555199240e-02,1.911227177588328630e+01,1.049944382647385943e+01,1.209782915728137981e-01,9.874198805046238148e-01,3.557714009460128182e+02,7.115428022477971126e+02
9.510567296996663700e+00,1.914259518565425111e+01,9.981306572372449226e-01,1.869342762755056998e-03,1.208503881062236163e-01,9.800966475414736589e-02,1.914259518565425111e+01,1.051056729699666370e+01,1.208503881062236163e-01,9.874528792746646300e-01,3.567600091035183709e+02,7.135200185637967252e+02
9.521690767519466192e+00,1.917293473553708694e+01,9.981365687104145623e-01,1.863431289585458506e-03,1.207227545317485773e-01,9.790615392524809613e-02,1.917293473553708694e+01,1.052169076751946619e+01,1.207227545317485773e-01,9.874857574218230960e-01,3.577502638346883828e+02,7.155005280271270749e+02
9.532814238042268684e+00,1.920329041676120951e+01,9.981424553076307937e-01,1.857544692369092650e-03,1.205953899971766580e-01,9.780286128771027709e-02,1.920329041676120951e+01,1.053281423804226868e+01,1.205953899971766580e-01,9.875185155100886236e-01,3.587421660551823948e+02,7.174843324691070165e+02
9.543937708565072953e+00,1.923366222057078900e+01,9.981483171594607295e-01,1.851682840539245955e-03,1.204682936538738480e-01,9.769978615329169558e-02,1.923366222057078900e+01,1.054393770856507295e+01,1.204682936538738480e-01,9.875511541002464089e-01,3.597357166801550079e+02,7.194714337200457521e+02
9.555061179087875445e+00,1.926405013822471446e+01,9.981541543956502505e-01,1.845845604349640899e-03,1.203414646567656371e-01,9.759692783663694027e-02,1.926405013822471446e+01,1.055506117908787544e+01,1.203414646567656371e-01,9.875836737498980833e-01,3.607309166242560536e+02,7.214618336092430582e+02
9.566184649610679713e+00,1.929445416099656185e+01,9.981599671451315547e-01,1.840032854868435715e-03,1.202149021643183074e-01,9.749428565526215007e-02,1.929445416099656185e+01,1.056618464961067971e+01,1.202149021643183074e-01,9.876160750134822530e-01,3.617277668016322991e+02,7.234555339649923553e+02
9.577308120133482205e+00,1.932487428017454079e+01,9.981657555360278211e-01,1.834244463972277113e-03,1.200886053385204350e-01,9.739185892954008161e-02,1.932487428017454079e+01,1.057730812013348221e+01,1.200886053385204350e-01,9.876483584422973694e-01,3.627262681259281862e+02,7.254525366145826411e+02
