dataset_id,family,split,policy,n_vars,n_clauses,solved,sat,timeout,decisions,propagations,conflicts,learned_clauses,max_level,runtime_s,search_cost,structural_update_s,support_evaluation_s,gate_calculation_s,arbitration_s,structural_overhead_s,total_cost,activations,activation_rate,audit_max_abs_error
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,test,state_Mode_A_always,50,218,1,0,0,48,747,42,41,10,0.09528887504711747,59.388,0.027967791,0.021077289,0.000123791,0.000431789,0.04960066,72.72773801143335,48,1.0,0.0
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,test,state_gate_value_only_z_R,50,218,1,0,0,24,450,24,23,5,0.05357508303131908,33.0,0.016236716,0.011412085,5.2832e-05,0.000184752,0.027886385,40.499841130863274,0,0.0,0.0
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,test,state_gate_response_only_0_5z_t,50,218,1,0,0,35,586,30,29,7,0.07254608301445842,42.844,0.021037488,0.016370418,8.4998e-05,0.000293081,0.03778598500000001,53.00626680056174,7,0.2,0.0
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,test,Paper68_hard_threshold_0_5,50,218,1,0,0,39,664,37,36,7,0.10752783401403576,51.356,0.031834977,0.021648875,0.000152456,0.000530164,0.054166472,65.92368005675006,11,0.28205128205128205,0.0
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,test,closure_HBV,50,218,1,0,0,24,450,24,23,5,0.05424600001424551,33.0,0.016186135,0.011651667,5.3123e-05,0.000193957,0.028084882000000002,40.55322546034711,1,0.041666666666666664,0.0
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,test,closure_HSV,50,218,1,0,0,24,450,24,23,5,0.05552329099737108,33.0,0.017393673,0.011516749,5.9709e-05,0.000195834,0.029165965,40.84397489772585,1,0.041666666666666664,0.0
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,test,closure_BSV,50,218,1,0,0,24,450,24,23,5,0.05466862500179559,33.0,0.016981757,0.011636833,5.7749e-05,0.000191122,0.028867460999999997,40.76369441042256,1,0.041666666666666664,0.0
uuf50-218_uuf50-0102,satlib_random_3sat_uuf50,test,closure_HBS,50,218,1,0,0,24,450,24,23,5,0.05346904194448143,33.0,0.015991385,0.011610415,4.9962e-05,0.000197833,0.027849595000000005,40.489946727009766,1,0.041666666666666664,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,jeroslow_wang,50,218,1,0,0,36,653,34,33,8,0.054204249987378716,47.412,0.022245918,0.0,0.0,0.000167002,0.02241292,47.412,0,0.0,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,vsids,50,218,1,0,0,42,699,36,35,5,0.06103824998717755,51.396,0.023618839,0.0,0.0,0.000169791,0.023788629999999998,51.396,0,0.0,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,score_with_R_Paper69,50,218,1,0,0,78,1356,71,70,9,0.12051562499254942,99.82400000000001,0.048708734,0.0,0.0,0.000720121,0.049428854999999994,99.82400000000001,78,1.0,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,static_gate_v17_Paper69,50,218,1,0,0,54,856,48,47,9,0.07837187498807907,67.62400000000001,0.031083961,0.0,0.0,0.000513335,0.031597296,67.62400000000001,54,1.0,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,state_v18_primary,50,218,1,0,0,32,655,32,31,6,0.07007737504318357,44.22,0.022159215,0.013963205,7.5456e-05,0.000253255,0.036451131000000005,54.02326749201395,3,0.09375,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,state_v18_gate_signal_shuffled,50,218,1,0,0,26,558,27,26,6,0.05980066710617393,37.032,0.01882089,0.012647541,6.1376e-05,0.000214752,0.031744559,45.56946906489729,3,0.11538461538461539,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,random_activation_matched_q,50,218,1,0,0,38,576,36,35,6,0.07534433295950294,49.704,0.020623368,0.016785082,9.1291e-05,0.000412328,0.03791206899999999,59.900176178530366,10,0.2631578947368421,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,state_Mode_A_always,50,218,1,0,0,78,1356,71,70,9,0.16157200001180172,99.82400000000001,0.049609095,0.03463033,0.000177787,0.000698754,0.085115966,122.71532215236792,78,1.0,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,state_gate_value_only_z_R,50,218,1,0,0,28,558,27,26,6,0.06140566698741168,37.632,0.019108515,0.012726706,6.0499e-05,0.000206373,0.032102093,46.26562524286307,0,0.0,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,state_gate_response_only_0_5z_t,50,218,1,0,0,27,533,26,25,6,0.06057462503667921,36.232,0.018280338,0.012798714,6.5835e-05,0.000236294,0.031381181,44.671741185487654,8,0.2962962962962963,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,Paper68_hard_threshold_0_5,50,218,1,0,0,38,712,35,34,6,0.08156095899175853,49.248,0.024526563,0.018224959,8.6745e-05,0.000322375,0.043160642,60.85574184628323,16,0.42105263157894735,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,closure_HBV,50,218,1,0,0,33,647,32,31,6,0.07160833303350955,44.488,0.022415212,0.014915413,7.8793e-05,0.000280373,0.037689791,54.62439612145642,2,0.06060606060606061,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,closure_HSV,50,218,1,0,0,28,552,29,28,6,0.06207679200451821,39.608,0.019640687,0.012792126,6.6251e-05,0.000217414,0.032716478,48.406859635674664,2,0.07142857142857142,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,closure_BSV,50,218,1,0,0,32,655,32,31,6,0.07550337503198534,44.22,0.023544919,0.016304041,0.000105374,0.000284336,0.040238670000000004,55.041898654746184,3,0.09375,0.0
uuf50-218_uuf50-0103,satlib_random_3sat_uuf50,test,closure_HBS,50,218,1,0,0,32,655,32,31,6,0.07453195797279477,44.22,0.024109566,0.014729087,8.2998e-05,0.000311958,0.039233609,54.77159478327533,3,0.09375,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,jeroslow_wang,50,218,1,0,0,34,704,33,32,6,0.05502587498631328,46.016000000000005,0.02236801,0.0,0.0,0.000159458,0.022527468000000002,46.016000000000005,0,0.0,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,vsids,50,218,1,0,0,51,938,45,44,6,0.09592154202982783,64.05199999999999,0.03700277,0.0,0.0,0.000311371,0.037314140999999995,64.05199999999999,0,0.0,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,score_with_R_Paper69,50,218,1,0,0,82,1365,66,65,7,0.1234342500101775,96.05999999999999,0.048047981,0.0,0.0,0.000737496,0.048785476999999994,96.05999999999999,82,1.0,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,static_gate_v17_Paper69,50,218,1,0,0,56,1127,50,49,8,0.09054587502032518,71.30799999999999,0.037908287,0.0,0.0,0.000543871,0.038452158,71.30799999999999,56,1.0,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,state_v18_primary,50,218,1,0,0,25,522,26,25,5,0.05513804196380079,35.588,0.016448238,0.011403082,6.2249e-05,0.000193001,0.02810657,43.14705829075687,2,0.08,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,state_v18_gate_signal_shuffled,50,218,1,0,0,28,635,29,28,6,0.06632795894984156,39.94,0.021153977,0.013225378,8.5082e-05,0.000242997,0.034707434,49.27431282182766,2,0.07142857142857142,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,random_activation_matched_q,50,218,1,0,0,41,733,38,37,6,0.09264233300928026,53.232,0.027651568,0.020622169,0.000120084,0.000500672,0.048894493,66.38181951493915,12,0.2926829268292683,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,state_Mode_A_always,50,218,1,0,0,82,1365,66,65,7,0.17997162498068064,96.05999999999999,0.050569432,0.040218005,0.000262668,0.000956246,0.09200635099999999,120.80444125799895,82,1.0,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,state_gate_value_only_z_R,50,218,1,0,0,26,603,27,26,5,0.05926012503914535,37.211999999999996,0.019124425,0.011790127,5.7499e-05,0.000229914,0.031201964999999998,45.60354234120903,0,0.0,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,state_gate_response_only_0_5z_t,50,218,1,0,0,30,752,30,29,7,0.07430195796769112,42.008,0.024590583,0.014503583,7.3083e-05,0.000270916,0.039438165000000004,52.614608636894765,12,0.4,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,Paper68_hard_threshold_0_5,50,218,1,0,0,30,752,30,29,7,0.07443720905575901,42.008,0.024209234,0.014414668,8.3252e-05,0.000275211,0.038982365,52.492024530441114,12,0.4,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,closure_HBV,50,218,1,0,0,26,521,26,25,5,0.060936667025089264,35.884,0.017330251,0.012710083,6.5876e-05,0.000240708,0.030346918,44.045583647767,4,0.15384615384615385,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,closure_HSV,50,218,1,0,0,22,525,22,21,5,0.05481345800217241,30.700000000000003,0.017012242,0.011000543,6.2126e-05,0.000216417,0.028291327999999998,38.3087476157682,1,0.045454545454545456,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,closure_BSV,50,218,1,0,0,26,603,27,26,5,0.06217345898039639,37.211999999999996,0.01973616,0.012973502,6.9459e-05,0.000211333,0.032990454,46.08454349515195,0,0.0,0.0
uuf50-218_uuf50-0104,satlib_random_3sat_uuf50,test,closure_HBS,50,218,1,0,0,22,525,22,21,5,0.05089750001206994,30.700000000000003,0.015963205,0.010269208,4.9502e-05,0.000171834,0.026453749000000002,37.81454406211968,1,0.045454545454545456,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,jeroslow_wang,50,218,1,0,0,27,528,25,24,5,0.041927041951566935,35.212,0.016494045,0.0,0.0,0.000121959,0.016616004,35.212,0,0.0,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,vsids,50,218,1,0,0,36,721,32,31,7,0.053994250018149614,45.684,0.022339462,0.0,0.0,0.000139958,0.02247942,45.684,0,0.0,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,score_with_R_Paper69,50,218,1,0,0,76,1261,61,60,9,0.1084605420473963,88.844,0.041946537,0.0,0.0,0.000608422,0.042554958999999996,88.844,76,1.0,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,static_gate_v17_Paper69,50,218,1,0,0,56,1061,52,51,6,0.08820229105185717,73.044,0.035333117,0.0,0.0,0.000527209,0.035860326,73.044,56,1.0,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,state_v18_primary,50,218,1,0,0,27,521,27,26,5,0.05516495800111443,37.184000000000005,0.016240332,0.011469917,5.979e-05,0.000203665,0.027973704,44.707324943042806,3,0.1111111111111111,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,state_v18_gate_signal_shuffled,50,218,1,0,0,25,459,25,24,5,0.05216479208320379,34.336,0.015484978,0.010744249,5.5834e-05,0.000189081,0.026474142000000003,41.45602861166533,1,0.04,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,random_activation_matched_q,50,218,1,0,0,26,575,26,25,5,0.05786854203324765,36.099999999999994,0.017800882,0.012064419,5.8083e-05,0.000270585,0.030193969,44.22044912276046,5,0.19230769230769232,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,state_Mode_A_always,50,218,1,0,0,76,1261,61,60,9,0.1451855000341311,88.844,0.041326528,0.031238288,0.000155377,0.000650122,0.073370315,108.57641444602427,76,1.0,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,state_gate_value_only_z_R,50,218,1,0,0,19,407,20,19,4,0.04064212494995445,27.328,0.012197105,0.008254459,3.8209e-05,0.000139668,0.020629441,32.87613863892782,0,0.0,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,state_gate_response_only_0_5z_t,50,218,1,0,0,22,425,22,21,4,0.04595749999862164,30.3,0.013681043,0.009639708,4.6668e-05,0.000174457,0.023541876,36.63141692343712,6,0.2727272727272727,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,Paper68_hard_threshold_0_5,50,218,1,0,0,22,425,22,21,4,0.045457249972969294,30.3,0.013512488,0.009363204,4.4294e-05,0.00016904,0.023089026,36.50962619810247,6,0.2727272727272727,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,closure_HBV,50,218,1,0,0,20,417,21,20,4,0.044714624993503094,28.668,0.013856232,0.009168917,4.4413e-05,0.000171502,0.023241064000000002,34.918515716261744,3,0.15,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,closure_HSV,50,218,1,0,0,27,521,27,26,5,0.054801999940536916,37.184000000000005,0.016349049,0.01131871,5.4833e-05,0.000202252,0.027924844,44.694184400170215,3,0.1111111111111111,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,closure_BSV,50,218,1,0,0,27,521,27,26,5,0.055957250064238906,37.184000000000005,0.016371702,0.011753331,6.1668e-05,0.000207499,0.0283942,44.820414294572714,2,0.07407407407407407,0.0
uuf50-218_uuf50-0105,satlib_random_3sat_uuf50,test,closure_HBS,50,218,1,0,0,27,521,27,26,5,0.05659816705156118,37.184000000000005,0.016929429,0.01140387,6.0249e-05,0.000217249,0.028610796999999997,44.8786664878714,3,0.1111111111111111,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,jeroslow_wang,50,218,1,0,0,32,523,30,29,7,0.04523070901632309,41.692,0.017470747,0.0,0.0,0.00014438,0.017615126999999998,41.692,0,0.0,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,vsids,50,218,1,0,0,43,614,35,34,6,0.05831866606604308,50.356,0.021328939,0.0,0.0,0.00018021,0.021509149,50.356,0,0.0,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,score_with_R_Paper69,50,218,1,0,0,52,863,44,43,7,0.07706875004805624,63.052,0.030726468,0.0,0.0,0.000443503,0.031169971,63.052,52,1.0,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,static_gate_v17_Paper69,50,218,1,0,0,43,763,38,37,6,0.06419187504798174,53.952,0.025424072,0.0,0.0,0.000396582,0.025820654,53.952,43,1.0,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,state_v18_primary,50,218,1,0,0,25,524,25,24,5,0.0556732079712674,34.596000000000004,0.017436054,0.011345794,5.7247e-05,0.000194168,0.029033263,42.40428565662315,2,0.08,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,state_v18_gate_signal_shuffled,50,218,1,0,0,25,523,26,25,5,0.056473375065252185,35.592,0.018206122,0.011431793,6.2e-05,0.000193334,0.029893249,43.6315726583183,1,0.04,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,random_activation_matched_q,50,218,1,0,0,26,521,27,26,5,0.055513666942715645,36.884,0.017018724,0.011603915,5.5416e-05,0.000248583,0.028926637999999998,44.663609635669616,4,0.15384615384615385,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,state_Mode_A_always,50,218,1,0,0,52,863,44,43,7,0.1053869160823524,63.052,0.030803817,0.023211166,0.000114,0.000465586,0.054594569,77.73481364213946,52,1.0,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,state_gate_value_only_z_R,50,218,1,0,0,25,533,26,25,5,0.05502812494523823,35.632,0.017363588,0.011173916,5.1875e-05,0.000182751,0.028772129999999996,43.37005582891239,0,0.0,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,state_gate_response_only_0_5z_t,50,218,1,0,0,28,592,28,27,7,0.06136633292771876,38.768,0.01963642,0.012427708,6.1751e-05,0.000219666,0.032345545,47.467099893772144,7,0.25,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,Paper68_hard_threshold_0_5,50,218,1,0,0,29,561,28,27,7,0.07983391708694398,38.944,0.026092762,0.016727878,0.000110209,0.000307628,0.043238477,50.572675005400875,7,0.2413793103448276,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,closure_HBV,50,218,1,0,0,28,555,28,27,5,0.06047883292194456,38.62,0.018636047,0.013066254,6.0167e-05,0.000223995,0.031986463,47.22252739242596,5,0.17857142857142858,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,closure_HSV,50,218,1,0,0,27,497,28,27,7,0.057249207980930805,38.088,0.016978879,0.012800038,5.9666e-05,0.000210915,0.030049497999999997,46.1695946944071,2,0.07407407407407407,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,closure_BSV,50,218,1,0,0,25,524,25,24,5,0.055588082992471755,34.596000000000004,0.017544791,0.0113175,5.446e-05,0.000196375,0.029113125999999996,42.425764231642255,2,0.08,0.0
uuf50-218_uuf50-0106,satlib_random_3sat_uuf50,test,closure_HBS,50,218,1,0,0,25,524,25,24,5,0.05475745804142207,34.596000000000004,0.017068641,0.011165334,5.0626e-05,0.000180789,0.028465390000000004,42.25156032910198,2,0.08,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,jeroslow_wang,50,218,1,0,0,49,926,48,47,7,0.07829416694585234,66.404,0.031649729,0.0,0.0,0.000221961,0.03187169,66.404,0,0.0,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,vsids,50,218,1,0,0,56,961,49,48,7,0.0813736249692738,69.64399999999999,0.031930895,0.0,0.0,0.000225547,0.032156442,69.64399999999999,0,0.0,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,score_with_R_Paper69,50,218,1,0,0,81,1280,70,69,7,0.11650212504900992,99.42,0.044839322,0.0,0.0,0.000640292,0.045479614,99.42,81,1.0,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,static_gate_v17_Paper69,50,218,1,0,0,53,841,44,43,8,0.07551991601940244,63.263999999999996,0.028769466,0.0,0.0,0.000486169,0.029255635000000002,63.263999999999996,53,1.0,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,state_v18_primary,50,218,1,0,0,40,737,40,39,5,0.08183645806275308,54.948,0.024708879,0.016875833,9.1293e-05,0.000305623,0.04198162799999999,66.2386545762386,5,0.125,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,state_v18_gate_signal_shuffled,50,218,1,0,0,23,429,24,23,5,0.04786379204597324,32.616,0.014119747,0.009811501,4.6627e-05,0.000169542,0.024147417000000004,39.110272786548244,2,0.08695652173913043,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,random_activation_matched_q,50,218,1,0,0,28,419,25,24,6,0.05369812494609505,35.076,0.014339719,0.012107171,6.6046e-05,0.000254208,0.026767144,42.27482937594601,4,0.14285714285714285,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,state_Mode_A_always,50,218,1,0,0,81,1280,70,69,7,0.15813045902177691,99.42,0.045184223,0.035281663,0.000171122,0.000667874,0.081304882,121.28635873253508,81,1.0,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,state_gate_value_only_z_R,50,218,1,0,0,24,429,24,23,5,0.04879287502262741,32.916,0.01417221,0.01036683,4.8581e-05,0.000167708,0.024755328999999996,39.57376631292483,0,0.0,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,state_gate_response_only_0_5z_t,50,218,1,0,0,40,667,38,37,5,0.0823054580250755,52.668,0.023162013,0.017799669,8.6834e-05,0.000325249,0.041373765,63.795174228056865,8,0.2,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,Paper68_hard_threshold_0_5,50,218,1,0,0,35,661,35,34,7,0.07255745795555413,48.144,0.022483582,0.01528279,7.1376e-05,0.000266584,0.038104332,58.391883918896966,12,0.34285714285714286,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,closure_HBV,50,218,1,0,0,34,607,33,32,5,0.0743044160772115,45.628,0.022005175,0.016815707,8.1085e-05,0.000279418,0.039181385,56.16554951698434,6,0.17647058823529413,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,closure_HSV,50,218,1,0,0,33,570,33,32,5,0.06735958403442055,45.18,0.01949937,0.014088333,6.8748e-05,0.000250751,0.033907202,54.29909622534758,3,0.09090909090909091,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,closure_BSV,50,218,1,0,0,40,737,40,39,5,0.08177120902109891,54.948,0.024550114,0.017215374,8.5793e-05,0.000301002,0.042152283000000006,66.28455100161563,5,0.125,0.0
uuf50-218_uuf50-0107,satlib_random_3sat_uuf50,test,closure_HBS,50,218,1,0,0,40,737,40,39,5,0.0813632090575993,54.948,0.024802737,0.016538292,8.4498e-05,0.000301377,0.041726904,66.17014840262671,5,0.125,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,jeroslow_wang,50,218,1,0,0,26,516,25,24,6,0.040568375028669834,34.864,0.017034832,0.0,0.0,0.000118916,0.017153748,34.864,0,0.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,vsids,50,218,1,0,0,44,794,40,39,6,0.06698954198509455,56.376000000000005,0.027397003,0.0,0.0,0.000181291,0.027578294,56.376000000000005,0,0.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,score_with_R_Paper69,50,218,1,0,0,61,1111,54,53,7,0.09068212506826967,76.744,0.037053958,0.0,0.0,0.000490251,0.037544208999999995,76.744,61,1.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,static_gate_v17_Paper69,50,218,1,0,0,60,1131,55,54,7,0.09102487505879253,77.524,0.037334619,0.0,0.0,0.00057463,0.037909249,77.524,60,1.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,state_v18_primary,50,218,1,0,0,20,421,20,19,5,0.043560625053942204,27.684,0.013565046,0.008913625,4.5918e-05,0.000145248,0.022669836999999998,33.78088835474968,0,0.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,state_v18_gate_signal_shuffled,50,218,1,0,0,19,408,19,18,5,0.0425733330193907,26.332,0.013445796,0.008676793,4.2295e-05,0.000152085,0.022316969,32.33398706366568,1,0.05263157894736842,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,random_activation_matched_q,50,218,1,0,0,21,436,21,20,5,0.04513129102997482,29.044,0.013993331,0.009119128,4.3251e-05,0.000194124,0.023349834000000003,35.32376861941875,3,0.14285714285714285,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,state_Mode_A_always,50,218,1,0,0,61,1111,54,53,7,0.12253462499938905,76.744,0.037137997,0.026001374,0.000170583,0.000511498,0.063821452,93.90831695040488,61,1.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,state_gate_value_only_z_R,50,218,1,0,0,20,421,20,19,5,0.04396787495352328,27.684,0.013604402,0.008937793,4.0413e-05,0.000146834,0.022729442,33.79691868749468,0,0.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,state_gate_response_only_0_5z_t,50,218,1,0,0,26,408,25,24,5,0.052635833038948476,34.431999999999995,0.01506987,0.011835249,5.5294e-05,0.000211582,0.027171995,41.73971111811772,9,0.34615384615384615,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,Paper68_hard_threshold_0_5,50,218,1,0,0,26,525,26,25,5,0.05580145900603384,35.9,0.017289863,0.011927376,5.3167e-05,0.000214791,0.029485196999999998,43.829830030396785,15,0.5769230769230769,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,closure_HBV,50,218,1,0,0,22,455,22,21,5,0.04840204201173037,30.42,0.014813673,0.009864333,4.8872e-05,0.000186497,0.024913374999999998,37.12027163913935,4,0.18181818181818182,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,closure_HSV,50,218,1,0,0,20,421,20,19,5,0.04418462491594255,27.684,0.013875419,0.008910664,4.2455e-05,0.000148961,0.022977499,33.86363181977764,0,0.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,closure_BSV,50,218,1,0,0,20,421,20,19,5,0.04371829202864319,27.684,0.013695833,0.008864126,4.15e-05,0.000146417,0.022747875999999997,33.801876378188766,0,0.0,0.0
uuf50-218_uuf50-011,satlib_random_3sat_uuf50,test,closure_HBS,50,218,1,0,0,20,421,20,19,5,0.045053415931761265,27.684,0.013670363,0.010081001,4.6002e-05,0.000155628,0.023952994,34.12598412983688,0,0.0,0.0
