galaxy,r_kpc,v_obs_km_s,e_v_obs_km_s,v_gas_km_s,v_disk_km_s,v_bulge_km_s,upsilon_disk,upsilon_bulge,v_baryon_km_s,v_residual_km_s,residual_fraction,H,B,S_eff,V,R_resp,R_rob,D_struct,v_nfw_like_km_s,v_rar_km_s,nfw_fractional_residual,rar_sigma_residual
NGC4559,1.97,73.3,8.62,-4.48,88.63,0.0,0.5,0.7,62.510543510675056,38.279523899860614,0.2727250976662467,1.0,0.6612513142911123,0.9663775314240585,0.4511091365304856,0.6681634633933492,0.6681634633933492,0.08220333795910068,45.035554642885096,86.76934688983384,0.10476284308673532,1.5625692447603068
NGC4559,2.62,84.2,8.4,7.23,96.45,0.0,0.5,0.7,68.58260821811898,48.84737301022441,0.33655670104546914,1.0,0.63788627998953,0.6218346709651231,0.6500185170377768,0.7456865846033484,0.7125838588231351,0.15589060812967545,51.22584970563972,96.83807637878947,0.033573189621022945,1.5045329022368408
NGC4559,3.28,96.2,5.67,12.91,105.73,0.0,0.5,0.7,75.86886416706132,59.146897213632435,0.3780191400019882,1.0,0.5688470356858075,0.8935920433469617,0.538721353515864,0.6741966079657578,0.6741966079657578,0.13729810499707817,56.53437014173213,107.54925790788126,0.03265680502306202,2.0016327879861118
NGC4559,3.93,102.0,4.79,15.03,114.11,0.0,0.5,0.7,82.07586094583473,60.560325709163756,0.35251374951941566,1.0,0.6589196661882027,0.9990039346328342,0.5509502377692618,0.7133701750763854,0.7133701750763854,0.13854899631427603,61.06698453165738,116.82560800085615,0.00592306322469064,3.0951164928718473
NGC4559,4.58,104.0,5.67,16.47,116.44,0.0,0.5,0.7,83.96664635437097,61.364503583097616,0.34815110022189355,1.0,0.7590082425121694,0.9928055400318516,0.4525674138330709,0.7003416002050239,0.7003416002050239,0.11034711329328246,65.06985412529761,121.80349078916707,0.043313943776581876,3.139945465461565
NGC4559,5.22,106.0,5.37,19.07,115.33,0.0,0.5,0.7,83.75063790801835,64.97561581085631,0.3757414248843005,1.0,0.8968961108195749,0.99865202619028,0.4636552771724427,0.7464128646216556,0.7464128646216556,0.13003593989828321,68.5966219713193,124.50196646484018,0.04304609254860125,3.445431371478618
NGC4559,5.9,106.0,5.24,21.96,114.16,0.0,0.5,0.7,83.65700448856629,65.09612584478434,0.37713648985404064,1.0,0.7184209378746321,0.9487221720131861,0.5589805699411291,0.7377772021242939,0.7377772021242939,0.15553226543352658,71.97346102424854,127.25011509130341,0.08389760518058235,4.055365475439583
NGC4559,6.54,108.0,5.22,24.08,111.48,0.0,0.5,0.7,82.42415665325306,69.78723665542287,0.4175461591220849,1.0,0.6373433032109658,0.7063946987173505,0.5772286062903871,0.7165399749441208,0.7139900769490762,0.1720855938196086,74.85872141008787,128.53745442371164,0.06289178422094893,3.934378242090352
NGC4559,7.19,111.0,4.68,26.59,108.69,0.0,0.5,0.7,81.32518767270076,75.5461041351571,0.463210279198117,1.0,0.7580102145043041,0.8182311492875736,0.36807654437773757,0.653438020317324,0.653438020317324,0.11140911687300317,77.5408024541818,129.80751788301214,0.02478388079201748,4.018700402353021
NGC4559,7.87,114.0,4.61,28.42,108.61,0.0,0.5,0.7,81.88871991916835,79.31101783485066,0.4840133541089566,1.0,0.6524644458310879,0.9954091454413431,0.4651096923297728,0.6720022805990524,0.6720022805990524,0.15128068449408272,80.11484966583556,132.66108006792896,0.009860848490261009,4.047956630787193
NGC4559,8.51,116.0,4.47,29.67,108.62,0.0,0.5,0.7,82.3374829588566,81.71009056414024,0.49617560196195004,1.0,0.6746007720939401,0.9975452672847813,0.49241760193788336,0.6925643530563185,0.6925643530563185,0.1692112011393966,82.34797088684098,135.15485388642537,0.0077771558546381155,4.285202211728271
NGC4559,9.16,117.0,5.22,30.73,106.75,0.0,0.5,0.7,81.4991665601557,83.94573157701349,0.514784560596099,1.0,0.8349641858976816,0.9452071938829295,0.40392530699927204,0.6960754291365955,0.6960754291365955,0.14473810444806043,84.44986166351507,136.28911903676357,0.006201569507402472,3.6952335319470433
NGC4559,9.84,118.0,5.22,33.62,102.47,0.0,0.5,0.7,79.8771234459529,86.85416023426858,0.5417728490376329,1.0,0.7195270262140798,0.8664772876246485,0.3420857797744649,0.6267014662860093,0.6267014662860093,0.11614832969195873,86.48925587872048,136.59823655955077,0.004542787097472999,3.562880566963749
NGC4559,10.48,120.0,4.5,36.6,98.04,0.0,0.5,0.7,78.39311704480184,90.85438459425059,0.5732304999999999,1.0,0.7309134779561468,0.9012759011882612,0.41090673321766324,0.6696837220312869,0.6696837220312869,0.15774016486700443,88.27518385337477,136.8164803341341,0.032084105253672356,3.7369956298075775
NGC4559,11.13,121.0,3.62,38.63,94.48,0.0,0.5,0.7,77.1719644689702,93.19596504141153,0.5932305102110511,1.0,0.651724316836778,0.9523440443848863,0.4295314455393826,0.6541634818919104,0.6541634818919104,0.16668815472750395,89.96961047330642,137.23156670991244,0.04036316448886767,4.483858207158133
NGC4559,11.78,122.0,3.17,39.4,91.23,0.0,0.5,0.7,75.58979064662105,95.76107533857376,0.616110155200215,1.0,0.6580661063423833,0.9726187619202563,0.363389820486313,0.6206985918955666,0.6206985918955666,0.1389670648459401,91.55488546540832,137.17121429990513,0.05293513151141926,4.785872018897518
NGC4559,12.43,122.0,2.74,39.69,88.36,0.0,0.5,0.7,74.02054376995619,96.97916838166844,0.631883841709218,1.0,0.9257821819263296,0.9988720991800739,0.410251085159571,0.7241905478870313,0.7241905478870313,0.18773266291670185,93.0407717631142,137.0286865105699,0.050280427957813276,5.484922084149603
NGC4559,13.08,122.0,3.18,40.46,85.84,0.0,0.5,0.7,72.94699719659474,97.78924071696231,0.6424842515452835,1.0,0.5912762130045182,0.980275467573033,0.5843216929214753,0.7016935306213251,0.7016935306213251,0.263428020884369,94.43580754194424,137.33580634767742,0.04330918126181591,4.822580612477176
NGC4559,13.73,123.0,3.56,42.0,83.43,0.0,0.5,0.7,72.41741813956088,99.4219168493547,0.6533622546103509,1.0,0.8302711632570323,0.9843295221806293,0.4082115726175144,0.6972177296807396,0.6972177296807396,0.18595496400049277,95.74750820595452,138.16903789683357,0.04740116480604603,4.260965701357745
NGC4559,14.38,124.0,4.31,43.44,80.87,0.0,0.5,0.7,71.81233912079456,101.0890100357106,0.6646063963319458,1.0,0.46595748704060896,0.9574058720851031,0.34602678551162164,0.5442753564562324,0.5442753564562324,0.12516788270347162,96.9825271718235,138.86277118263132,0.05289915279438832,3.4484387894736246
NGC4559,15.03,124.0,4.76,44.21,78.55,0.0,0.5,0.7,70.98996654457586,101.66820864950853,0.6722440589229969,1.0,0.5585817738333954,0.4370873723564564,0.3549597371267692,0.5831164388855982,0.5425734378187091,0.12946864283493228,98.14678536499827,139.25939490895314,0.04576178281197724,3.205755232973349
NGC4559,15.68,123.0,5.23,45.27,76.81,0.0,0.5,0.7,70.70545205286506,100.64660476141259,0.6695577401017913,1.0,0.657088768693092,0.2803110828087159,0.5736091979326675,0.7223484029302455,0.5701250258649037,0.2189647706071312,99.24557662334206,140.20931380316256,0.018511109174455698,3.2904997711591886
NGC4559,16.33,123.0,5.66,46.72,75.17,0.0,0.5,0.7,70.76738549642765,100.6030672991634,0.668978594090819,1.0,0.6924015054963284,0.029686088130309894,0.3472896345343505,0.621846615434607,0.2906703270573263,0.06753124275848375,100.2836543138611,141.51208054779278,0.004241247105427173,3.2706856091506675
NGC4559,16.98,123.0,5.62,48.07,73.49,0.0,0.5,0.7,70.78922905357848,100.5876983035202,0.6687742117787032,1.0,0.7356543453288965,0.6986120616705956,0.36692641600664383,0.6462753544005977,0.6462753544005977,0.15859010679204344,101.26530313123662,142.7355567373177,0.009040687967561686,3.511664899878593
NGC4559,17.72,121.0,5.67,49.41,71.61,0.0,0.5,0.7,70.74845687363081,98.1613765694023,0.6581282596817158,1.0,0.3792451643354956,0.22435349227942128,0.3403363072034371,0.5053699850567708,0.4125155195228774,0.09239726453552354,102.31910273645393,144.01420028672743,0.05693210400881177,4.058941849511011
NGC4559,18.28,122.0,6.32,50.57,70.3,0.0,0.5,0.7,70.91099985192706,99.27552618848213,0.6621627317925289,1.0,0.803465082119161,0.5197287279807812,0.5052285748376342,0.7404316439419469,0.6777318706472689,0.22673081463238035,103.07445998936817,145.17930975946578,0.05164701707201411,3.66761230371294
NGC4559,19.02,122.0,6.35,51.53,68.7,0.0,0.5,0.7,70.81797723742186,99.34190505521826,0.6630485151840902,1.0,0.3411113217826639,0.1882556203421188,0.3765133500518779,0.5045360133977709,0.3943266381499696,0.09844231148271212,104.02075174575256,146.33109825326474,0.06392788858851686,3.8316690162621643
NGC4559,19.67,121.0,5.86,52.02,67.38,0.0,0.5,0.7,70.54156646970635,98.31015919018746,0.6601248138788334,1.0,0.5237598033521634,0.31429437228027945,0.5163581806285846,0.6466874143661276,0.539951755947096,0.1840484133476409,104.80634559384019,147.0848908679135,0.09012244223314421,4.451346564490356
NGC4559,20.32,120.0,5.94,52.11,66.16,0.0,0.5,0.7,70.02874338441323,97.44729395935015,0.6594427152777778,1.0,0.743516422458988,0.049305065371840796,0.471884330238342,0.7053024197793706,0.3626639731365649,0.11285402323345904,105.55205839521028,147.5303426216233,0.1142543007962417,4.634737815088098
NGC4559,20.97,119.0,6.13,51.82,65.01,0.0,0.5,0.7,69.27093510268215,96.76020643839077,0.6611494633147376,1.0,0.7557335316544519,0.2952251698513747,0.39253965899431287,0.666935872826532,0.5440031363330917,0.14118371133569438,106.26031640155006,147.65212231830827,0.13619922969829318,4.674081944259099
NGC5005,0.49,211.0,40.1,64.37,73.17,233.76,0.5,0.7,212.29940572220167,0.0,0.0,0.8900394778618735,0.8270132659913478,1.0806258158635042e-91,0.32500000000007606,0.6207761680718038,1.2680025048263138e-23,0.0,1.231382860877386,213.02986849677012,3.4058169179995417e-05,0.05062016201421747
NGC5005,0.98,233.0,17.4,75.6,130.38,272.92,0.5,0.7,257.5937900649004,0.0,0.0,0.3103210838735042,0.9754760456560345,1.0806258158635042e-91,0.3250000000000737,0.4616403388987009,1.0154221858142532e-23,0.0,1.7275078711782215,259.40236761577455,5.497031525691596e-05,1.5173774491824457
NGC5005,1.47,227.0,14.4,68.11,176.13,246.78,0.5,0.7,250.5596105321047,0.0,0.0,0.31412425083455614,0.8845740134362355,1.0806258158635042e-91,0.43769007459256937,0.4954510809830958,1.0707039869560259e-23,0.0,2.0990153878198945,254.86523994493237,8.55026411982515e-05,1.93508610728697
NGC5005,1.97,234.0,10.8,61.94,213.49,213.16,0.5,0.7,241.72625751043267,0.0,0.0,0.5983488319424018,0.8554597755894738,0.8463339399451527,0.4684212912884559,0.6212459292372724,0.6212459292372724,0.0,2.4105043891169102,249.1888333152147,0.0001061167983408556,1.406373455112473
NGC5005,2.46,245.0,7.67,60.52,244.17,190.74,0.5,0.7,242.77435649178437,32.94862409873885,0.01808599466888787,1.0,0.8488958152138641,1.0806258158635042e-91,0.364472584133483,0.6763524790693266,1.3522240296446654e-23,8.913656906416042e-26,2.6728006680129743,252.91376734497413,0.017966979868205977,1.03178192242166
NGC5005,2.95,244.0,23.3,69.43,261.9,174.18,0.5,0.7,245.66929108050928,0.0,0.0,0.8792792039607238,0.7757234939463911,0.8679213950908512,0.4093607745737453,0.6536019272287807,0.6536019272287807,0.0,2.904489145212943,258.28669631844804,0.0001416967413776507,0.6131629321222333
NGC5005,3.44,261.0,23.3,75.4,273.58,161.3,0.5,0.7,247.6298673423705,82.46483371716697,0.0998289631684796,1.0,0.6510614010691189,0.7430301868732626,0.4924031511542742,0.6844067077550204,0.6844067077550204,0.03364276185725261,3.112665551194708,262.7024009543147,0.09968673556122788,0.07306441864011698
NGC5005,3.93,259.0,22.7,73.37,276.37,150.91,0.5,0.7,243.95701469726177,86.98261309020326,0.11278864328200235,1.0,0.7896573862133334,0.999473388609677,0.43256531748180116,0.6990315846517177,0.6990315846517177,0.03410467121381322,3.302007160417216,261.90292256152065,0.1126261046900397,0.12788205116831075
NGC5005,4.42,258.0,22.7,68.82,276.54,142.3,0.5,0.7,239.05623020536405,97.03668790720337,0.14145962982993796,1.0,0.8802258762835653,0.9923049817628432,0.4876265613299994,0.7543284628565662,0.7543284628565662,0.05203317973188474,3.475799005400065,259.95664592405666,0.14127813264338154,0.08619585568531536
NGC5005,4.92,258.0,22.5,65.78,278.71,134.88,0.5,0.7,236.43491816988453,103.25952483911597,0.16018462637461703,1.0,0.867631179228525,0.9999153057957205,0.4158787292956704,0.7119245229893721,0.7119245229893721,0.04742654567438382,3.6396142506607347,260.066240521647,0.1599856180233519,0.09183291207319952
NGC5005,5.74,261.0,22.4,61.84,282.13,124.87,0.5,0.7,233.5329010653531,116.54777612635945,0.19940083263604472,1.0,0.9328883501847375,1.0,0.44195557566057425,0.7442795658966251,0.7442795658966251,0.06559061158330504,3.883616653368321,261.34613310445945,0.19917942545895806,0.015452370734797074
NGC5005,6.56,263.0,22.4,59.41,284.24,116.81,0.5,0.7,231.25081658234205,125.26795212663133,0.22686550087466925,1.0,0.9209636795499851,0.9992411383175724,0.4148429197959696,0.7256191377674481,0.7256191377674481,0.06829059066951396,4.102288754252421,262.98579579298865,0.22662220152057616,0.0006341163844350969
NGC5005,7.37,264.0,22.3,58.09,281.24,110.2,0.5,0.7,226.76693960981174,135.17675502837014,0.26217795999770427,1.0,0.9273925509901859,0.9987540288099792,0.3592395800218479,0.6932383731405535,0.6932383731405535,0.06529244836949659,4.2978112582022385,262.44665703424056,0.26191293500902296,0.06965663523584938
NGC5005,8.19,265.0,22.2,58.09,279.02,104.54,0.5,0.7,223.49621119831093,142.38835479069206,0.28870692175151297,1.0,0.892280528329467,0.9490385593074324,0.3515803521421536,0.679477902556998,0.679477902556998,0.06896950841396862,4.478293519460999,262.8627543438717,0.2884213380869142,0.09627232685262614
NGC5005,9.01,265.0,22.2,58.19,277.3,99.67,0.5,0.7,220.8791464353301,146.4151722670844,0.3052673929512281,1.0,0.9189305927481702,0.9349538149673765,0.423285083100214,0.7299703574094252,0.7299703574094252,0.09432321739768969,4.643742207761238,263.7022116079692,0.304960317953832,0.058458936577963146
NGC5005,9.83,264.0,22.0,57.28,272.35,95.42,0.5,0.7,216.19838836124566,151.506623188559,0.3293482677628558,1.0,0.8834015678785258,0.9999957160483701,0.36418797866745267,0.6852166763405744,0.6852166763405744,0.08218809491552945,4.796154682438376,262.5651732860851,0.3290182186963688,0.06521939608704098
NGC5005,10.65,264.0,21.9,55.06,264.11,91.67,0.5,0.7,209.26304470689516,160.95023491750484,0.37168529212580337,1.0,0.8433416614521313,0.9709364638815305,0.3750180856141791,0.6813212312284121,0.6813212312284121,0.09496848527088193,4.937137146547525,259.28294909164254,0.3713355543617449,0.21539045243641392
NGC5005,11.47,265.0,22.0,51.82,254.75,88.34,0.5,0.7,201.48663124386195,172.12825866196403,0.4219029893912424,1.0,0.8571994716740247,0.9550159447813624,0.3566409599259829,0.6736552596221782,0.6736552596221782,0.10136348357079863,5.068005289148154,255.10385062397134,0.4215372410450575,0.4498249716376664
NGC5033,0.76,206.0,16.0,2.44,95.41,277.3,0.5,0.7,241.6282074800043,0.0,0.0,0.21016461955047055,0.9589910329411417,1.0806258158635042e-91,0.6236094240578263,0.5009129666294985,1.0795444775789174e-23,0.0,19.411351611025403,242.9087953671432,0.008879266928241553,2.30679971044645
NGC5033,2.28,214.0,10.0,5.15,214.07,218.08,0.5,0.7,237.13018666968574,0.0,0.0,0.3050153682462175,0.939210424540505,0.9981838842160781,0.5970457909931115,0.555090876195955,0.555090876195955,0.0,32.80824710206268,246.6514109808409,0.02350382299567657,3.265141098084089
NGC5033,3.8,222.0,8.0,8.48,237.47,168.95,0.5,0.7,219.6560552318101,32.174794482638134,0.021005141628114628,1.0,0.9405856799720019,0.25249116230114754,0.6864291806322641,0.8643003721080267,0.6354188150829403,0.00916181297252993,41.36365222442396,239.23192051799955,0.013711028434037244,2.1539900647499444
NGC5033,5.33,224.0,8.0,16.65,222.81,142.66,0.5,0.7,198.35746386259328,104.06880670979179,0.2158465507413904,1.0,0.9206168830677223,0.14157186262070587,0.5829388621794863,0.8126445891192642,0.525012595357054,0.06605988972975795,47.869611879865936,228.082663187704,0.17017731163247374,0.5103328984629982
NGC5033,6.85,225.0,8.0,22.4,206.17,125.84,0.5,0.7,181.21751673058537,133.3612073655604,0.35131282232098776,1.0,0.89957241129635,0.23945648003402825,0.3739467471110913,0.695475703510768,0.5327434519289488,0.06998772573096004,53.073678336865946,219.84000861200732,0.29567202563545464,0.6449989234990845
NGC5033,8.0,222.0,6.0,24.58,191.74,116.44,0.5,0.7,168.75153842261707,144.24603384495532,0.4221840410680951,1.0,0.924141428356391,0.3490929307347946,0.3416103349793664,0.6809101587670484,0.5761726296109776,0.08309701771699284,56.42320078672451,213.47833354656552,0.35758746637815453,1.4202777422390795
NGC5033,10.28,220.0,3.0,28.49,177.55,102.72,0.5,0.7,154.78908304528457,156.33406465003077,0.5049656977272727,1.0,0.9164921857685577,0.5979304875983951,0.33517960626887877,0.6747384372761303,0.6546576734192879,0.11080356323916493,61.97860244216134,209.15842888754116,0.4255990208536469,3.613857037486279
NGC5033,12.56,218.0,2.0,30.21,168.02,92.93,0.5,0.7,145.16609015193598,162.63703843220952,0.5565778610807172,1.0,0.9847830386571659,0.709485715530164,0.3378193442649398,0.6929071213952491,0.6929071213952491,0.1302823149750717,66.47060725581873,207.40236673072627,0.4636071172679635,5.298816634636864
NGC5033,14.91,219.0,2.0,36.41,156.39,85.29,0.5,0.7,136.5528213549614,171.21427212706305,0.6112117549675778,1.0,0.9740959568771257,0.814259264728764,0.3312106712390001,0.6858598084726482,0.6858598084726482,0.13884536061097946,70.29037586748393,205.68568277286832,0.5081960351203652,6.657158613565841
NGC5033,17.15,217.0,2.0,41.69,147.04,79.53,0.5,0.7,130.29179379377658,173.5311167197399,0.6394922056106522,1.0,0.8801777764268813,0.9341987638520829,0.32745489032893405,0.6605524279396365,0.6605524279396365,0.13832288212579869,73.34741830318642,205.05975470738423,0.5252437872593896,5.970122646307885
NGC5033,19.39,218.0,2.0,45.72,140.32,74.79,0.5,0.7,125.89936644002621,177.97008043488657,0.6664706154784951,1.0,0.834326787092838,0.9944072746311501,0.32712952985357385,0.6486622820477962,0.6486622820477962,0.14142279018028336,75.95532156723061,205.61736819120645,0.5450748812309273,6.191315904396774
NGC5033,21.64,220.0,2.0,51.92,136.88,70.8,0.5,0.7,124.79023038683758,181.18332815135062,0.6782520330578512,1.0,0.7597690646805632,0.9942461588083047,0.3309277664966831,0.6311582619512968,0.6311582619512968,0.1416650058756851,78.20900113495057,208.9999382177794,0.5518750111874648,5.500030891110299
NGC5033,24.01,222.0,2.0,56.74,130.88,67.21,0.5,0.7,122.25483086569626,185.3044962487419,0.6967323336174013,1.0,0.6986902995704328,0.9818106396103414,0.3314817135937013,0.614112724772861,0.614112724772861,0.1418318073486039,80.257496904292,210.79597078737555,0.5660354378836451,5.602014606312224
NGC5033,26.25,218.0,3.0,58.35,124.11,64.28,0.5,0.7,118.3161503346014,183.09912225349416,0.705439116446427,1.0,0.5958121667317385,0.9954185746417266,0.32778728870456214,0.5801858844446073,0.5801858844446073,0.13415868848822524,81.93823561511375,210.54242648684794,0.5641657712793978,2.485857837717352
NGC5033,28.5,217.0,3.0,56.74,118.34,61.69,0.5,0.7,113.51460113130821,184.94170792441602,0.7263572241924866,1.0,0.43538717690092643,0.9428472537940288,0.3253809879114436,0.521301853567747,0.521301853567747,0.12320595597385872,83.41608720967672,209.02851947596037,0.5785893037573022,2.6571601746798783
