set,source_n,t,delta,sigma,config,alpha,dsigma,F_MAAT,H,B,R
random_critical_line,17,103.60153443879253,-0.005,0.495,HBR,10.0,0.002,0.304288517927877,0.7818135693779983,0.9523809523809523,0.9906842781422199
random_critical_line,17,103.60153443879253,-0.002,0.498,HBR,10.0,0.002,0.2741595503483805,0.7826472717151046,0.9803921568627451,0.9907592055645842
random_critical_line,17,103.60153443879253,0.0,0.5,HBR,10.0,0.002,0.25366983466344545,0.7831460023958149,1.0,0.990808800017394
random_critical_line,17,103.60153443879253,0.002,0.502,HBR,10.0,0.002,0.27284406095230007,0.7835992886156968,0.9803921568627451,0.990858110598985
random_critical_line,17,103.60153443879253,0.005,0.505,HBR,10.0,0.002,0.3009981350240515,0.7841945414344869,0.9523809523809523,0.9909315476742974
random_critical_line,17,103.60153443879253,0.01,0.51,HBR,10.0,0.002,0.34641602564024454,0.7849634500387488,0.9090909090909091,0.9910525457557455
random_critical_line,17,103.60153443879253,0.02,0.52,HBR,10.0,0.002,0.43226526799272047,0.7856884476083588,0.8333333333333333,0.9912893901339545
random_critical_line,17,103.60153443879253,0.05,0.55,HBR,10.0,0.002,0.659321806442879,0.782090666527872,0.6666666666666665,0.9919603968420593
random_critical_line,18,16.493213114599975,-0.05,0.45,HBR,10.0,0.002,1.4821775073653676,0.34227539714719235,0.6666666666666666,0.9954376511615765
random_critical_line,18,16.493213114599975,-0.02,0.48,HBR,10.0,0.002,1.2492249667288728,0.34560704349894245,0.8333333333333333,0.9955593408388528
random_critical_line,18,16.493213114599975,-0.01,0.49,HBR,10.0,0.002,1.1589918693635997,0.3467084232685469,0.9090909090909091,0.9955991536973499
random_critical_line,18,16.493213114599975,-0.005,0.495,HBR,10.0,0.002,1.1108699346180195,0.3472573723714954,0.9523809523809523,0.9956189214351246
random_critical_line,18,16.493213114599975,-0.002,0.498,HBR,10.0,0.002,1.0809241011567383,0.3475861820957581,0.9803921568627451,0.9956307379498736
random_critical_line,18,16.493213114599975,0.0,0.5,HBR,10.0,0.002,1.060483797541295,0.34780515473997414,1.0,0.9956385972981068
random_critical_line,18,16.493213114599975,0.002,0.502,HBR,10.0,0.002,1.0796496981557022,0.34802393997156683,0.9803921568627451,0.9956464420163172
random_critical_line,18,16.493213114599975,0.005,0.505,HBR,10.0,0.002,1.107683924033037,0.3483517657834505,0.9523809523809523,0.9956581817233007
random_critical_line,18,16.493213114599975,0.01,0.51,HBR,10.0,0.002,1.1526198261767517,0.3488972009670143,0.9090909090909091,0.9956776751456113
random_critical_line,18,16.493213114599975,0.02,0.52,HBR,10.0,0.002,1.2364807042265276,0.34998452589337853,0.8333333333333333,0.995716390710773
random_critical_line,18,16.493213114599975,0.05,0.55,HBR,10.0,0.002,1.4503137695771808,0.3532178257064041,0.6666666666666665,0.9958303979242811
random_critical_line,19,83.72452343010441,-0.05,0.45,HBR,10.0,0.002,1.2541103964354385,0.4312527713805621,0.6666666666666666,0.9924442849523977
random_critical_line,19,83.72452343010441,-0.02,0.48,HBR,10.0,0.002,1.0067036178846425,0.441524845933902,0.8333333333333333,0.9931624066946028
random_critical_line,19,83.72452343010441,-0.01,0.49,HBR,10.0,0.002,0.9120219374607336,0.44482320427751576,0.9090909090909091,0.9933885642084246
random_critical_line,19,83.72452343010441,-0.005,0.495,HBR,10.0,0.002,0.8617435443475533,0.4464484140937182,0.9523809523809523,0.9934992609283044
random_critical_line,19,83.72452343010441,-0.002,0.498,HBR,10.0,0.002,0.8305253518527483,0.4474158252881253,0.9803921568627451,0.9935649286425575
random_critical_line,19,83.72452343010441,0.0,0.5,HBR,10.0,0.002,0.8092457292667561,0.44805754205155873,1.0,0.993608397215056
random_critical_line,19,83.72452343010441,0.002,0.502,HBR,10.0,0.002,0.8275794220800186,0.4486966744682651,0.9803921568627451,0.993651619381424
random_critical_line,19,83.72452343010441,0.005,0.505,HBR,10.0,0.002,0.8543786223226179,0.44965051821965857,0.9523809523809523,0.9937159934460098
random_critical_line,19,83.72452343010441,0.01,0.51,HBR,10.0,0.002,0.8972913963664876,0.4512272780562262,0.9090909090909091,0.9938220697487384
random_critical_line,19,83.72452343010441,0.02,0.52,HBR,10.0,0.002,0.9772369608802972,0.45433191729690264,0.8333333333333333,0.99402974184739
random_critical_line,19,83.72452343010441,0.05,0.55,HBR,10.0,0.002,1.18034636670345,0.4632515708635282,0.6666666666666665,0.9946182977858641
random_critical_line,20,57.745680608883475,-0.05,0.45,HBR,10.0,0.002,1.4866732313945246,0.34224131152774706,0.6666666666666666,0.9910711789791936
random_critical_line,20,57.745680608883475,-0.02,0.48,HBR,10.0,0.002,1.2403379058582462,0.3500684794646822,0.8333333333333333,0.9916452356175638
random_critical_line,20,57.745680608883475,-0.01,0.49,HBR,10.0,0.002,1.1458262690687657,0.35263882940514235,0.9090909090909091,0.9918283734621636
random_critical_line,20,57.745680608883475,-0.005,0.495,HBR,10.0,0.002,1.0955987957383033,0.3539165067301209,0.9523809523809523,0.9919184515132068
random_critical_line,20,57.745680608883475,-0.002,0.498,HBR,10.0,0.002,1.0644003720629673,0.35468068451860535,0.9803921568627451,0.991972027419617
random_critical_line,20,57.745680608883475,0.0,0.5,HBR,10.0,0.002,1.0431294661181931,0.35518911779752643,1.0,0.9920075498817933
random_critical_line,20,57.745680608883475,0.002,0.502,HBR,10.0,0.002,1.0614683226387263,0.35569673252811784,0.9803921568627451,0.9920429172813661
random_critical_line,20,57.745680608883475,0.005,0.505,HBR,10.0,0.002,1.088268638978373,0.35645661300944165,0.9523809523809523,0.9920956791013404
random_critical_line,20,57.745680608883475,0.01,0.51,HBR,10.0,0.002,1.1311657184186796,0.3577189437903313,0.9090909090909091,0.9921828495942812
random_critical_line,20,57.745680608883475,0.02,0.52,HBR,10.0,0.002,1.2110149077609869,0.36022792288696287,0.8333333333333333,0.9923543555416231
random_critical_line,20,57.745680608883475,0.05,0.55,HBR,10.0,0.002,1.4133325695826846,0.3676261809269814,0.6666666666666665,0.9928469142948638
random_critical_line,21,84.02280967991845,-0.05,0.45,HBR,10.0,0.002,1.2139377517350016,0.4490246847286764,0.6666666666666666,0.9922350759920058
random_critical_line,21,84.02280967991845,-0.02,0.48,HBR,10.0,0.002,0.9670999216656049,0.4594691886696334,0.8333333333333333,0.9929301384862433
random_critical_line,21,84.02280967991845,-0.01,0.49,HBR,10.0,0.002,0.8726319580455494,0.462806115855112,0.9090909090909091,0.9931488673616612
random_critical_line,21,84.02280967991845,-0.005,0.495,HBR,10.0,0.002,0.8224647817292852,0.46444707400377616,0.9523809523809523,0.9932558957591211
random_critical_line,21,84.02280967991845,-0.002,0.498,HBR,10.0,0.002,0.7913146921140024,0.46542280592296703,0.9803921568627451,0.9933193769000737
random_critical_line,21,84.02280967991845,0.0,0.5,HBR,10.0,0.002,0.7700810381851286,0.4660696006799107,1.0,0.9933613936962796
random_critical_line,21,84.02280967991845,0.002,0.502,HBR,10.0,0.002,0.7884611500334037,0.4667134363682922,0.9803921568627451,0.9934031687990248
random_critical_line,21,84.02280967991845,0.005,0.505,HBR,10.0,0.002,0.8153308175400826,0.4676736336583317,0.9523809523809523,0.99346538103183
random_critical_line,21,84.02280967991845,0.01,0.51,HBR,10.0,0.002,0.8583632512485821,0.4692591175817312,0.9090909090909091,0.993567877374769
random_critical_line,21,84.02280967991845,0.02,0.52,HBR,10.0,0.002,0.9385562827550344,0.4723742508405508,0.8333333333333333,0.9937684742864593
random_critical_line,21,84.02280967991845,0.05,0.55,HBR,10.0,0.002,1.1424699384181725,0.4812707984523303,0.6666666666666665,0.9943364451755817
random_critical_line,22,109.77912990487772,-0.05,0.45,HBR,10.0,0.002,2.060798059266867,0.1963682624973697,0.6666666666666666,0.9728071101913532
random_critical_line,22,109.77912990487772,-0.02,0.48,HBR,10.0,0.002,1.800563915725243,0.20344630387773951,0.8333333333333333,0.9744430645734311
random_critical_line,22,109.77912990487772,-0.01,0.49,HBR,10.0,0.002,1.7014889817370735,0.2058055044578607,0.9090909090909091,0.9749636481415918
random_critical_line,22,109.77912990487772,-0.005,0.495,HBR,10.0,0.002,1.6489929361978786,0.2069847762717993,0.9523809523809523,0.9752194669238154
random_critical_line,22,109.77912990487772,-0.002,0.498,HBR,10.0,0.002,1.616437555373468,0.20769219610834208,0.9803921568627451,0.975371547343051
random_critical_line,22,109.77912990487772,0.0,0.5,HBR,10.0,0.002,1.594263755906736,0.20816374085762038,1.0,0.9754723511284061
random_critical_line,22,109.77912990487772,0.002,0.502,HBR,10.0,0.002,1.6117011147345968,0.20863522592085912,0.9803921568627451,0.9755726909953042
random_critical_line,22,109.77912990487772,0.005,0.505,HBR,10.0,0.002,1.6371518019949307,0.2093423324292367,0.9523809523809523,0.9757223358144806
random_critical_line,22,109.77912990487772,0.01,0.51,HBR,10.0,0.002,1.6778064804381378,0.2105204855368484,0.9090909090909091,0.9759694556389137
random_critical_line,22,109.77912990487772,0.02,0.52,HBR,10.0,0.002,1.753197050148996,0.21287521633406412,0.8333333333333333,0.976455237342189
random_critical_line,22,109.77912990487772,0.05,0.55,HBR,10.0,0.002,1.9423483117556353,0.21992219460557613,0.6666666666666665,0.9778473083300047
random_critical_line,23,78.24505918641165,-0.05,0.45,HBR,10.0,0.002,1.3056358911022858,0.4097390180923974,0.6666666666666666,0.9920954864785367
random_critical_line,23,78.24505918641165,-0.02,0.48,HBR,10.0,0.002,1.058468084514336,0.41943468049457827,0.8333333333333333,0.9927275188778879
random_critical_line,23,78.24505918641165,-0.01,0.49,HBR,10.0,0.002,0.9637790134777152,0.4225823414170866,0.9090909090909091,0.9929272569787846
random_critical_line,23,78.24505918641165,-0.005,0.495,HBR,10.0,0.002,0.9134810461012717,0.42414003972553294,0.9523809523809523,0.9930251519267254
random_critical_line,23,78.24505918641165,-0.002,0.498,HBR,10.0,0.002,0.882246087419916,0.425069456904185,0.9803921568627451,0.9930832667490754
random_critical_line,23,78.24505918641165,0.0,0.5,HBR,10.0,0.002,0.8609532091072556,0.42568689217002154,1.0,0.993121752923082
random_critical_line,23,78.24505918641165,0.002,0.502,HBR,10.0,0.002,0.8792719915499069,0.4263025817043482,0.9803921568627451,0.993160034679766
random_critical_line,23,78.24505918641165,0.005,0.505,HBR,10.0,0.002,0.9060457388607306,0.42722283399126343,0.9523809523809523,0.9932170762968884
random_critical_line,23,78.24505918641165,0.01,0.51,HBR,10.0,0.002,0.9489079164091184,0.42874780326822653,0.9090909090909091,0.9933111381731002
random_critical_line,23,78.24505918641165,0.02,0.52,HBR,10.0,0.002,1.028722030405936,0.4317645906277474,0.8333333333333333,0.9934955409257324
random_critical_line,23,78.24505918641165,0.05,0.55,HBR,10.0,0.002,1.2312032878707129,0.44054604188777396,0.6666666666666665,0.9940200886915147
random_critical_line,24,21.2302572155262,-0.05,0.45,HBR,10.0,0.002,0.6313450457842624,0.8015862794689189,0.6666666666666666,0.9952938364041549
random_critical_line,24,21.2302572155262,-0.02,0.48,HBR,10.0,0.002,0.3998642978367125,0.8081584834589998,0.8333333333333333,0.9954646715577727
random_critical_line,24,21.2302572155262,-0.01,0.49,HBR,10.0,0.002,0.3109723719088409,0.8096345284230604,0.9090909090909091,0.9955202048576074
random_critical_line,24,21.2302572155262,-0.005,0.495,HBR,10.0,0.002,0.26368106509414935,0.8102368459782665,0.9523809523809523,0.9955477116400596
random_critical_line,24,21.2302572155262,-0.002,0.498,HBR,10.0,0.002,0.2342845936244049,0.8105548775399357,0.9803921568627451,0.9955641331621047
random_critical_line,24,21.2302572155262,0.0,0.5,HBR,10.0,0.002,0.21423169277952092,0.8107488759006758,1.0,0.9955750465891062
random_critical_line,24,21.2302572155262,0.002,0.502,HBR,10.0,0.002,0.2338018692750292,0.8109284899448699,0.9803921568627451,0.9955859326909602
random_critical_line,24,21.2302572155262,0.005,0.505,HBR,10.0,0.002,0.2624740256161825,0.8111710184999088,0.9523809523809523,0.9956022107555421
random_critical_line,24,21.2302572155262,0.01,0.51,HBR,10.0,0.002,0.3085566612868373,0.8115038832039315,0.9090909090909091,0.9956292051838979
random_critical_line,24,21.2302572155262,0.02,0.52,HBR,10.0,0.002,0.3950198613134877,0.8119052384894643,0.8333333333333333,0.99568268897339
random_critical_line,24,21.2302572155262,0.05,0.55,HBR,10.0,0.002,0.6190103254879495,0.8110904432731726,0.6666666666666665,0.9958391733448991
random_critical_line,25,74.17467388308766,-0.05,0.45,HBR,10.0,0.002,1.9482917196031317,0.21788238531002663,0.6666666666666666,0.9811531329306538
random_critical_line,25,74.17467388308766,-0.02,0.48,HBR,10.0,0.002,1.6944338153314984,0.2244357571190457,0.8333333333333333,0.9822135931627749
random_critical_line,25,74.17467388308766,-0.01,0.49,HBR,10.0,0.002,1.5974054400369144,0.22661703788113086,0.9090909090909091,0.9825524855470305
random_critical_line,25,74.17467388308766,-0.005,0.495,HBR,10.0,0.002,1.5459180543129478,0.22770687374354553,0.9523809523809523,0.9827192828398013
random_critical_line,25,74.17467388308766,-0.002,0.498,HBR,10.0,0.002,1.5139632132888978,0.22836049136470804,0.9803921568627451,0.9828185244935895
random_critical_line,25,74.17467388308766,0.0,0.5,HBR,10.0,0.002,1.4921878388728282,0.22879611206282277,1.0,0.982884339464678
random_critical_line,25,74.17467388308766,0.002,0.502,HBR,10.0,0.002,1.510022077852256,0.2292316298534386,0.9803921568627451,0.9829498789232949
random_critical_line,25,74.17467388308766,0.005,0.505,HBR,10.0,0.002,1.5360651942397578,0.22988470722687704,0.9523809523809523,0.9830476741229004
random_critical_line,25,74.17467388308766,0.01,0.51,HBR,10.0,0.002,1.5776995664535607,0.23097261386139906,0.9090909090909091,0.9832093053198989
random_critical_line,25,74.17467388308766,0.02,0.52,HBR,10.0,0.002,1.655020840760124,0.2331461812776496,0.8333333333333333,0.9835275303838452
random_critical_line,25,74.17467388308766,0.05,0.55,HBR,10.0,0.002,1.849737813786368,0.2396457191586051,0.6666666666666665,0.984443187762112
random_critical_line,26,114.3658193455127,-0.05,0.45,HBR,10.0,0.002,0.5869929989035099,0.843798246483755,0.6666666666666666,0.988381983096057
random_critical_line,26,114.3658193455127,-0.02,0.48,HBR,10.0,0.002,0.31552419923749675,0.8847162711638278,0.8333333333333333,0.9893428347855964
random_critical_line,26,114.3658193455127,-0.01,0.49,HBR,10.0,0.002,0.21940016070990934,0.8925426049662522,0.9090909090909091,0.9896450345597799
random_critical_line,26,114.3658193455127,-0.005,0.495,HBR,10.0,0.002,0.17009583951623589,0.8948974836294665,0.9523809523809523,0.9897928851580936
random_critical_line,26,114.3658193455127,-0.002,0.498,HBR,10.0,0.002,0.14003847677967685,0.8957760214628241,0.9803921568627451,0.9898805732765315
random_critical_line,26,114.3658193455127,0.0,0.5,HBR,10.0,0.002,0.11977519544785951,0.8961362187862818,1.0,0.9899386100924681
random_critical_line,26,114.3658193455127,0.002,0.502,HBR,10.0,0.002,0.13931831537194705,0.8963165584603676,0.9803921568627451,0.9899963115887296
random_critical_line,26,114.3658193455127,0.005,0.505,HBR,10.0,0.002,0.16828861818807678,0.8962542145357244,0.9523809523809523,0.9900822392508083
random_critical_line,26,114.3658193455127,0.01,0.51,HBR,10.0,0.002,0.21573767558294865,0.8952939336597552,0.9090909090909091,0.9902238021200781
random_critical_line,26,114.3658193455127,0.02,0.52,HBR,10.0,0.002,0.3078336297833621,0.8905041524430741,0.8333333333333333,0.9905008449636181
random_critical_line,26,114.3658193455127,0.05,0.55,HBR,10.0,0.002,0.5627401367313957,0.8619809033869071,0.6666666666666665,0.9912853285946988
random_critical_line,27,51.63755610637329,-0.05,0.45,HBR,10.0,0.002,1.5654616155035124,0.3165038037657967,0.6666666666666666,0.990469220388912
random_critical_line,27,51.63755610637329,-0.02,0.48,HBR,10.0,0.002,1.319494030306693,0.32362563756236723,0.8333333333333333,0.9910358173506556
random_critical_line,27,51.63755610637329,-0.01,0.49,HBR,10.0,0.002,1.2250794748327591,0.3259707503632573,0.9090909090909091,0.9912171261872422
random_critical_line,27,51.63755610637329,-0.005,0.495,HBR,10.0,0.002,1.1748958782066865,0.3271376952585104,0.9523809523809523,0.9913064059998968
random_critical_line,27,51.63755610637329,-0.002,0.498,HBR,10.0,0.002,1.1437223032080512,0.3278360411861792,0.9803921568627451,0.9913595393012222
random_critical_line,27,51.63755610637329,0.0,0.5,HBR,10.0,0.002,1.122467350998101,0.32830084061706755,1.0,0.9913947816364747
random_critical_line,27,51.63755610637329,0.002,0.502,HBR,10.0,0.002,1.140821673583579,0.32876502523417983,0.9803921568627451,0.9914298807539357
random_critical_line,27,51.63755610637329,0.005,0.505,HBR,10.0,0.002,1.1676442783384244,0.3294601434403601,0.9523809523809523,0.9914822621556469
random_critical_line,27,51.63755610637329,0.01,0.51,HBR,10.0,0.002,1.2105760907655398,0.33061556145600535,0.9090909090909091,0.9915688565273851
random_critical_line,27,51.63755610637329,0.02,0.52,HBR,10.0,0.002,1.2904857877017593,0.3329145776290507,0.8333333333333333,0.9917394222697639
random_critical_line,27,51.63755610637329,0.05,0.55,HBR,10.0,0.002,1.4929152253451727,0.3397142223206339,0.6666666666666665,0.9922307579506435
random_critical_line,28,81.56375628658915,-0.05,0.45,HBR,10.0,0.002,2.016161815846994,0.2041149956250947,0.6666666666666666,0.9786071754108239
random_critical_line,28,81.56375628658915,-0.02,0.48,HBR,10.0,0.002,1.7603688756864937,0.21062020719213487,0.8333333333333333,0.9798570497157567
random_critical_line,28,81.56375628658915,-0.01,0.49,HBR,10.0,0.002,1.6627193868679346,0.21278613526340234,0.9090909090909091,0.9802559875949747
random_critical_line,28,81.56375628658915,-0.005,0.495,HBR,10.0,0.002,1.6109258876011388,0.21386840407228794,0.9523809523809523,0.9804522481251081
random_critical_line,28,81.56375628658915,-0.002,0.498,HBR,10.0,0.002,1.578788795001922,0.2145175136581164,0.9803921568627451,0.9805689912156789
random_critical_line,28,81.56375628658915,0.0,0.5,HBR,10.0,0.002,1.556892508500216,0.214950141777553,1.0,0.980646400848434
random_critical_line,28,81.56375628658915,0.002,0.502,HBR,10.0,0.002,1.5746063058429498,0.21538267685725912,0.9803921568627451,0.9807234769217982
