z,C_proj_norm,R_proj,H,B,S,V,R_resp,R_rob,CCI_min,CCI_diag
1.254067584480600850e+00,3.147529150901923245e+01,7.819673925606823728e-01,6.814135916282191285e-01,9.975062880494894868e-01,5.798212936351518909e-01,5.542501210575369042e-01,7.222331364002319010e-01,6.836465048034061631e-01,2.596404633073132739e-01,1.987856598226006299e-01
1.256570713391739647e+00,3.165015646824653572e+01,7.836968826364125729e-01,6.805281993693805820e-01,9.921892014230041523e-01,5.803360020886803028e-01,5.537042393854916256e-01,7.203985393002313442e-01,6.824950345817970554e-01,2.606586244113467399e-01,1.995024495283717614e-01
1.259073842302878665e+00,3.182573435174434096e+01,7.854136956813412285e-01,6.796444494291457028e-01,9.869071647240708067e-01,5.808537292396568352e-01,5.531634214313422282e-01,7.185723635840655099e-01,6.813489298068110545e-01,2.616794137660234387e-01,2.002209314130363182e-01
1.261576971214017462e+00,3.200202568127392055e+01,7.871178830682333816e-01,6.787623575813998000e-01,9.816599464166354538e-01,5.813744903483365478e-01,5.526276245457546477e-01,7.167545695781455395e-01,6.802081728378103209e-01,2.627028350556122605e-01,2.009411085967461041e-01
1.264080100125156481e+00,3.217903096274406494e+01,7.888094966637314576e-01,6.778819393210828714e-01,9.764473161754545494e-01,5.818983007543083730e-01,5.520968063690557814e-01,7.149451177128146595e-01,6.790727460439937024e-01,2.637288920808131820e-01,2.016629842850864440e-01
1.266583229036295499e+00,3.235675068628190587e+01,7.904885888170133379e-01,6.770032098638741891e-01,9.712690448835964441e-01,5.824251758774884324e-01,5.515709248296336575e-01,7.131439685221555580e-01,6.779426318045703725e-01,2.647575887610263412e-01,2.023865617704375397e-01
1.269086357947434296e+00,3.253518532630667437e+01,7.921552123484627561e-01,6.761261841456963628e-01,9.661249046299301702e-01,5.829551312191277868e-01,5.510499381423580312e-01,7.113510826437335899e-01,6.768178125088863961e-01,2.657889291366573037e-01,2.031118444333594175e-01
1.271589486858573315e+00,3.271433534160595258e+01,7.938094205383510182e-01,6.752508768224202429e-01,9.610146687066127846e-01,5.834881823628377262e-01,5.505338048070217427e-01,7.095664208184115918e-01,6.756982705566045855e-01,2.668229173714103397e-01,2.038388357439665788e-01
1.274092615769712111e+00,3.289420117541417454e+01,7.954512671155336001e-01,6.743773022696112340e-01,9.559381116065794881e-01,5.840243449756298277e-01,5.500224836068027257e-01,7.077899438901805729e-01,6.745839883578966800e-01,2.678595577545875850e-01,2.045675392633050649e-01
1.276595744680851130e+00,3.307478325549412546e+01,7.970808062461680610e-01,6.735054745822588451e-01,9.508950090210159800e-01,5.845636348089725542e-01,5.495159336067434452e-01,7.060216128059817464e-01,6.734749483336298637e-01,2.688988547034050769e-01,2.052979586447391536e-01
1.279098873591989927e+00,3.325608199422028832e+01,7.986980925224504979e-01,6.726354075750113903e-01,9.458851378368385854e-01,5.851060676998629528e-01,5.490141141522515422e-01,7.042613886157080838e-01,6.723711329156831784e-01,2.699408127652545564e-01,2.060300976352974767e-01
1.281602002503128945e+00,3.343809778866482674e+01,8.003031809513776462e-01,6.717671147818772281e-01,9.409082761341639456e-01,5.856516595719157836e-01,5.485169848676172411e-01,7.025092324720175752e-01,6.712725245471310442e-01,2.709854366200439846e-01,2.067639600770740937e-01
1.284105131414267964e+00,3.362083102068596219e+01,8.018961269435385120e-01,6.709006094565487244e-01,9.359642031837673848e-01,5.862004264364677475e-01,5.480245056545485216e-01,7.007651056303617620e-01,6.701791056825813220e-01,2.720327310824707245e-01,2.074995499085795225e-01
1.286608260325406761e+00,3.380428205701829114e+01,8.034769863019332048e-01,6.700359045725695628e-01,9.310526994445460502e-01,5.867523843936982564e-01,5.475366366907249427e-01,6.990289694489620897e-01,6.690908587884778491e-01,2.730827011043238661e-01,2.082368711661103933e-01
1.289111389236545779e+00,3.398845124936579509e+01,8.050458152108276311e-01,6.691730128234235631e-01,9.261735465609579609e-01,5.873075496337670787e-01,5.470533384283663425e-01,6.973007853887523977e-01,6.680077663433808821e-01,2.741353517768069792e-01,2.089759279851333695e-01
1.291614518147684576e+00,3.417333893449661986e+01,8.066026702246440472e-01,6.683119466231952632e-01,9.213265273604658301e-01,5.878659384379678610e-01,5.465745715928190807e-01,6.955805150135231374e-01,6.669298108383923118e-01,2.751906883327971953e-01,2.097167246016206632e-01
1.294117647058823595e+00,3.435894543434010018e+01,8.081476082568892494e-01,6.674527181067310133e-01,9.165114258509672318e-01,5.884275671798979701e-01,5.461002971811576012e-01,6.938681199898875107e-01,6.658569747774564229e-01,2.762487161491763432e-01,2.104592653534366753e-01
1.296620775969962391e+00,3.454527105608609361e+01,8.096806865691266175e-01,6.665953391303648390e-01,9.117280272182098910e-01,5.889924523266463208e-01,5.456304764608012059e-01,6.921635620874418970e-01,6.647892406778013186e-01,2.773094407490995783e-01,2.112035546816778964e-01
1.299123904881101410e+00,3.473231609228584205e+01,8.112019627599907912e-01,6.657398212723889541e-01,9.069761178232071952e-01,5.895606104399959690e-01,5.451650709681458151e-01,6.904668031788364635e-01,6.637265910703162852e-01,2.783728678043029259e-01,2.119495971320400629e-01
1.301627033792240429e+00,3.492008082095536992e+01,8.127114947542507517e-01,6.648861758338127093e-01,9.022554851996287262e-01,5.901320581776449137e-01,5.447040425072089409e-01,6.887778052399397000e-01,6.626690085000013219e-01,2.794390031373834016e-01,2.126973973561635534e-01
1.304130162703379225e+00,3.510856550568024659e+01,8.142093407919215320e-01,6.640344138391294226e-01,8.975659180511951218e-01,5.907068122944432176e-01,5.442473531482910909e-01,6.870965303500077281e-01,6.616164755264192232e-01,2.805078527240828512e-01,2.134469601129811434e-01
1.306633291614518244e+00,3.529777039572275044e+01,8.156955594174297719e-01,6.631845460369663048e-01,8.929072062490429618e-01,5.912848896436474488e-01,5.437949652266473866e-01,6.854229406918040945e-01,6.605689747241162424e-01,2.815794226955968815e-01,2.141982902700822755e-01
1.309136420525657041e+00,3.548769572613046819e+01,8.171702094688322315e-01,6.623365829012886064e-01,8.882791408290899859e-01,5.918663071781915530e-01,5.433468413411737252e-01,6.837569985519118543e-01,6.595264886831812001e-01,2.826537193408155679e-01,2.149513928050272582e-01
1.311639549436796059e+00,3.567834171784673458e+01,8.186333500670940344e-01,6.614905346321531265e-01,8.836815139893812177e-01,5.924510819519756000e-01,5.429029443531057098e-01,6.820986663208850054e-01,6.584890000096931262e-01,2.837307491086299427e-01,2.157062728067080382e-01
1.314142678347934856e+00,3.586970857782286970e+01,8.200850406054231989e-01,6.606464111568663977e-01,8.791141190874214306e-01,5.930392311211711842e-01,5.424632373847291245e-01,6.804479064935344823e-01,6.574564913262667121e-01,2.848105186101910768e-01,2.164629354766738623e-01
1.316645807259073875e+00,3.606179649913201501e+01,8.215253407386705620e-01,6.598042221311208877e-01,8.745767506374919620e-01,5.936307719455449217e-01,5.420276838181017354e-01,6.788046816692038243e-01,6.564289452725925456e-01,2.858930346211778772e-01,2.172213861304624904e-01
1.319148936170212894e+00,3.625460566108442606e+01,8.229543103727919862e-01,6.589639769400634783e-01,8.700692043079573113e-01,5.942257217897974897e-01,5.415962472937870809e-01,6.771689545520175324e-01,6.554063445059603588e-01,2.869783040840774846e-01,2.179816301989397909e-01
1.321652065081351690e+00,3.644813622934471198e+01,8.243720096543794007e-01,6.581256846997067811e-01,8.655912769185432065e-01,5.948240981249236503e-01,5.411688917095978102e-01,6.755406879512385609e-01,6.543886717018636556e-01,2.880663341104277575e-01,2.187436732296109965e-01
1.324155193992490709e+00,3.664238835605001299e+01,8.257784989602581227e-01,6.572893542582936011e-01,8.611427664376160029e-01,5.954259185295857071e-01,5.407455812193506794e-01,6.739198447816111548e-01,6.533759095545954576e-01,2.891571319830655851e-01,2.195075208879362083e-01
1.326658322903629506e+00,3.683736217992991158e+01,8.271738388871558989e-01,6.564549941974757719e-01,8.567234719794324382e-01,5.960312006915077232e-01,5.403262802316314284e-01,6.723063880636311884e-01,6.523680407777938672e-01,2.902507051584085063e-01,2.202731789586689082e-01
1.329161451814768524e+00,3.703305782642795663e+01,8.285580902414475535e-01,6.556226128340071346e-01,8.523331938013707365e-01,5.966399624088868370e-01,5.399109534085680950e-01,6.707002809239858143e-01,6.513650481051139751e-01,2.913470612686696048e-01,2.210406533471457602e-01
1.331664580725907321e+00,3.722947540782376308e+01,8.299313140289702462e-01,6.547922182212014830e-01,8.479717333011586033e-01,5.972522215918207866e-01,5.394995656646150994e-01,6.691014865959131752e-01,6.503669142908425904e-01,2.924462081241047673e-01,2.218099500805999214e-01
1.334167709637046340e+00,3.742661502335733559e+01,8.312935714449224411e-01,6.539638181504001668e-01,8.436388930140625853e-01,5.978679962637568623e-01,5.390920821653447659e-01,6.675099684195530125e-01,6.493736221105100848e-01,2.935481537152674902e-01,2.225810753094790151e-01
1.336670838548185358e+00,3.762447675935373326e+01,8.326449238638335970e-01,6.531374201528832302e-01,8.393344766100758747e-01,5.984873045629549582e-01,5.386884683262488371e-01,6.659256898424481541e-01,6.483851543616138136e-01,2.946529062151992395e-01,2.233540353087163366e-01
1.339173967459324155e+00,3.782306068934933307e+01,8.339854328296226749e-01,6.523130315012978242e-01,8.350582888910785817e-01,5.991101647439718292e-01,5.382886898115468721e-01,6.643486144198730292e-01,6.474014938642186356e-01,2.957604739816943051e-01,2.241288364790558485e-01
1.341677096370463174e+00,3.802236687421937233e+01,8.353151600457359161e-01,6.514906592116501693e-01,8.308101357879750237e-01,5.997365951791628902e-01,5.378927125330026371e-01,6.627787058153474797e-01,6.464226234616945455e-01,2.968708655594863854e-01,2.249054853483202221e-01
1.344180225281601970e+00,3.822239536230571133e+01,8.366341673653674427e-01,6.506703100450825783e-01,8.265898243578255755e-01,6.003666143602007788e-01,5.375005026487496007e-01,6.612159278010750763e-01,6.454485260214020137e-01,2.979840896824656471e-01,2.256839885727010830e-01
1.346683354192740989e+00,3.842314618954665661e+01,8.379425167817712294e-01,6.498519905095568872e-01,8.223971627809381069e-01,6.010002408996154566e-01,5.371120265621208700e-01,6.596602442583374692e-01,6.444791844353482402e-01,2.991001552759165460e-01,2.264643529380636344e-01
1.349186483103879786e+00,3.862461937960684821e+01,8.392402704186567863e-01,6.490357068621167569e-01,8.182319603579554235e-01,6.016374935323504092e-01,5.367272509204883413e-01,6.581116191780840285e-01,6.435145816209881797e-01,3.002190714586688292e-01,2.272465853611895792e-01
1.351689612015018804e+00,3.882681494400845423e+01,8.405274905206759906e-01,6.482214651105731029e-01,8.140940275069129539e-01,6.022783911173387184e-01,5.363461426141067356e-01,6.565700166613157585e-01,6.425547005218783525e-01,3.013408475453369650e-01,2.280306928910827424e-01
1.354192740926157823e+00,3.902973288226311155e+01,8.418042394440017340e-01,6.474092710157963726e-01,8.099831757602751203e-01,6.029229526390978977e-01,5.359686687749654066e-01,6.550354009196700522e-01,6.415995241084794243e-01,3.024654930484714233e-01,2.288166827102120771e-01
1.356695869837296620e+00,3.923337318200424306e+01,8.430705796469977198e-01,6.465991300936835273e-01,8.058992177619589414e-01,6.035711972093433797e-01,5.355947967756444772e-01,6.535077362758882069e-01,6.406490353788768521e-01,3.035930176807578595e-01,2.296045621357892808e-01
1.359198998748435638e+00,3.943773581912086712e+01,8.443265736809845157e-01,6.457910476171708769e-01,8.018419672643198881e-01,6.042231440686218757e-01,5.352244942281777496e-01,6.519869871642893777e-01,6.397032173595081916e-01,3.047234313572143027e-01,2.303943386210443034e-01
1.361702127659574435e+00,3.964282075789120086e+01,8.455722841810990875e-01,6.449850286187510662e-01,7.978112391251303004e-01,6.048788125879633881e-01,5.348577289829207215e-01,6.504731181314109545e-01,6.387620531060153040e-01,3.058567441973101264e-01,2.311860197564460095e-01
1.364205256570713454e+00,3.984862795111732936e+01,8.468077738572521440e-01,6.441810778922701930e-01,7.938068493045286056e-01,6.055382222705516515e-01,5.344944691274234883e-01,6.489660938363969178e-01,6.378255257039142645e-01,3.069929665271956543e-01,2.319796132710019165e-01
1.366708385481852250e+00,4.005515734026048591e+01,8.480331054851842909e-01,6.433791999955734697e-01,7.898286148619421132e-01,6.062013927534175561e-01,5.341346829853083067e-01,6.474658790516639728e-01,6.368936182694731052e-01,3.081321088818061438e-01,2.327751270334678102e-01
1.369211514392991269e+00,4.026240885557632510e+01,8.492483418976197740e-01,6.425793992526616094e-01,7.858763539529967090e-01,6.068683438091471150e-01,5.337783391151527113e-01,6.459724386633980409e-01,6.359663139504656559e-01,3.092741820070361025e-01,2.335725690536093191e-01
1.371714643304130288e+00,4.047038241625108412e+01,8.504535459755219184e-01,6.417816797559560138e-01,7.819498858263945751e-01,6.075390953476133005e-01,5.334254063093758491e-01,6.444857376720785069e-01,6.350435959269501440e-01,3.104191968619025022e-01,2.343719474834541627e-01
1.374217772215269084e+00,4.067907793053799281e+01,8.516487806394514859e-01,6.409860453689262272e-01,7.780490308207714811e-01,6.082136674177266444e-01,5.330758535931294784e-01,6.430057411931153766e-01,6.341254474121338358e-01,3.115671646206493728e-01,2.351732706185045707e-01
1.376720901126408103e+00,4.088849529589379017e+01,8.528341088410236193e-01,6.401924997282364416e-01,7.741736103615326492e-01,6.088920802092048223e-01,5.327296502231927411e-01,6.415324144573201215e-01,6.332118516531171082e-01,3.127180966749283919e-01,2.359765468990033532e-01
1.379224030037546900e+00,4.109863439911590888e+01,8.540095935544744776e-01,6.394010462463945998e-01,7.703234469576593080e-01,6.095743540543637762e-01,5.323867656868703779e-01,6.400657228115345099e-01,6.323027919317563139e-01,3.138720046359021465e-01,2.367817849111456263e-01
1.381727158948685918e+00,4.130949511647945371e+01,8.551752977683266810e-01,6.386116881142355206e-01,7.664983641984974838e-01,6.102605094299289323e-01,5.320471697008949397e-01,6.386056317191979304e-01,6.313982515654861238e-01,3.150289003363717089e-01,2.375889933883083283e-01
1.384230287859824715e+00,4.152107731387453526e+01,8.563312844771627796e-01,6.378244283034404383e-01,7.626981867505197021e-01,6.109505669588662924e-01,5.317108322103319962e-01,6.371521067609180466e-01,6.304982139081458659e-01,3.161887958329001047e-01,2.383981812122775157e-01
1.386733416770963734e+00,4.173338084694375993e+01,8.574776166735077476e-01,6.370392695690594298e-01,7.589227403540624861e-01,6.116445474122350623e-01,5.313777233874874550e-01,6.357051136350351239e-01,6.296026623508028663e-01,3.173517034079353372e-01,2.392093574144754375e-01
1.389236545682102753e+00,4.194640556121959918e+01,8.586143573398128392e-01,6.362562144520403917e-01,7.551718518200410957e-01,6.123424717110601545e-01,5.310478136308188768e-01,6.342646181581800269e-01,6.287115803225763466e-01,3.185176355719321895e-01,2.400225311771878589e-01
1.391739674593241549e+00,4.216015129226209979e+01,8.597415694405523556e-01,6.354752652821052950e-01,7.514453490266356228e-01,6.130443609282274497e-01,5.307210735638493437e-01,6.328305862659397985e-01,6.278249512915419217e-01,3.196866050654187386e-01,2.408377118347522772e-01
1.394242803504380568e+00,4.237461786579594758e+01,8.608593159144272144e-01,6.346964241801459350e-01,7.477430609159623209e-01,6.137502362903979325e-01,5.303974740340832161e-01,6.314029840133567051e-01,6.269427587655166390e-01,3.208586248611395297e-01,2.416549088748013996e-01
1.396745932415519365e+00,4.258980509784816348e+01,8.619676596666762114e-01,6.339196930608917979e-01,7.440648174907082968e-01,6.144601191799450302e-01,5.300769861119241089e-01,6.299817775755071070e-01,6.260649862929049680e-01,3.220337081661574508e-01,2.424741319394780048e-01
1.399249061326658383e+00,4.280571279488523828e+01,8.630666635615010795e-01,6.331450736358689158e-01,7.404104498107491050e-01,6.151740311369131575e-01,5.297595810895957547e-01,6.285669332481703675e-01,6.251916174636154011e-01,3.232118684239050910e-01,2.432953908266142773e-01
