z,a,D_LCDM,D_MAAT_eta002,f_LCDM,f_MAAT_eta002,fsigma8_LCDM,fsigma8_MAAT_eta002,C_hat,mu_eta002,eta_slip_beta003,Sigma_eta002_beta003,Weyl_proxy,EG_proxy,delta_D_pct,delta_fsigma8_pct,delta_mu_pct,delta_slip_pct,delta_Sigma_pct,delta_Weyl_pct,delta_EG_pct
3.021454100144611576e-01,7.679633874291307283e-01,8.518599824235574269e-01,8.515847230870100537e-01,6.855749759156900547e-01,6.872652607936745595e-01,4.736352623031256925e-01,4.746495880050458083e-01,3.762215139560473164e-03,1.000075244302791155e+00,1.000112866454186733e+00,1.000131681776163406e+00,9.998085117847728132e-01,9.976719219801463145e-01,-3.231274413950697977e-02,2.141575559614793123e-01,7.524430279115534859e-03,1.128664541867330229e-02,1.316817761634059281e-02,-1.914882152271868421e-02,-2.328078019853685454e-01
2.998401804395374182e-01,7.693253486454409984e-01,8.528946659028145971e-01,8.526216200079729246e-01,6.845689922860529464e-01,6.862515566740020612e-01,4.735147112321873575e-01,4.745265732413329607e-01,3.711697586040206727e-03,1.000074233951720792e+00,1.000111350927581189e+00,1.000129913548521099e+00,9.998097317275764784e-01,9.976777763409711008e-01,-3.201402303913405967e-02,2.136917787649131595e-01,7.423395172079239046e-03,1.113509275811885857e-02,1.299135485210989316e-02,-1.902682724235216227e-02,-2.322223659028899156e-01
2.975390318860973160e-01,7.706897252612155969e-01,8.539290830201218263e-01,8.536582451886083334e-01,6.835617237652487077e-01,6.852366018641989909e-01,4.733914343655978296e-01,4.744008366950681621e-01,3.661745372480592915e-03,1.000073234907449704e+00,1.000109852361174445e+00,1.000128165110550693e+00,9.998109578050961010e-01,9.976836185767988807e-01,-3.171666557550786164e-02,2.132278398368264716e-01,7.323490744970406752e-03,1.098523611744450790e-02,1.281651105506931287e-02,-1.890421949038989524e-02,-2.316381423201119283e-01
2.952419571293782852e-01,7.720565215600969644e-01,8.549632278207051073e-01,8.546945926829130347e-01,6.825531796919412919e-01,6.842204055732870049e-01,4.732654323013220643e-01,4.742723789667532830e-01,3.612351653665530314e-03,1.000072247033073403e+00,1.000108370549609882e+00,1.000126436222603665e+00,9.998121898383597328e-01,9.976894485713930782e-01,-3.142066571410580961e-02,2.127657328647042656e-01,7.224703307340263336e-03,1.083705496098819054e-02,1.264362226036652714e-02,-1.878101616402672036e-02,-2.310551428606921753e-01
2.929489489574077510e-01,7.734257418333242429e-01,8.559970943511857611e-01,8.557306565462846626e-01,6.815433694454114955e-01,6.832029770511418576e-01,4.731367057187866321e-01,4.741412007382497240e-01,3.563509671814385667e-03,1.000071270193436224e+00,1.000106905290154335e+00,1.000124726648093931e+00,9.998134276512236074e-01,9.976952662113313108e-01,-3.112601744320738634e-02,2.123054515369017514e-01,7.127019343622365000e-03,1.069052901543354750e-02,1.247266480939313027e-02,-1.865723487763926158e-02,-2.304733788668689165e-01
2.906600001709813696e-01,7.747973903797468198e-01,8.570306766597586279e-01,8.567664308356991443e-01,6.805323024451543912e-01,6.821843255880939427e-01,4.730052553789027558e-01,4.740073027728037292e-01,3.515212755430763281e-03,1.000070304255108677e+00,1.000105456382663016e+00,1.000123036153456324e+00,9.998146710703308404e-01,9.977010713859602031e-01,-3.083271477391809345e-02,2.118469895431244754e-01,7.030425510867743810e-03,1.054563826630161572e-02,1.230361534563240156e-02,-1.853289296691595922e-02,-2.298928614039796869e-01
2.883751035836394916e-01,7.761714715058380953e-01,8.580639687963701467e-01,8.578019096098893348e-01,6.795199881504739858e-01,6.811644605145255049e-01,4.728710821240839635e-01,4.738706859150652595e-01,3.467454318166398198e-03,1.000069349086363246e+00,1.000104023629545091e+00,1.000121364508107513e+00,9.998159199250740148e-01,9.977068639873539757e-01,-3.054075174003746673e-02,2.113903405746842545e-01,6.934908636324621511e-03,1.040236295450913673e-02,1.213645081075132026e-02,-1.840800749259852154e-02,-2.293136012646024291e-01
2.860942520216440688e-01,7.775479895257091378e-01,8.590969648128959912e-01,8.588370869295223198e-01,6.785064360600751021e-01,6.801433912004655191e-01,4.727341868782581891e-01,4.737313510911022596e-01,3.420227857699951503e-03,1.000068404557153956e+00,1.000102606835731045e+00,1.000119711484407148e+00,9.998171740475562119e-01,9.977126439102730338e-01,-3.025012239803112971e-02,2.109354983249534243e-01,6.840455715395599157e-03,1.026068357310450097e-02,1.197114844071478501e-02,-1.828259524437880756e-02,-2.287356089726966246e-01
2.838174383239580045e-01,7.789269487611215625e-01,8.601296587633199264e-01,8.598719568573774952e-01,6.774916557116514859e-01,6.791211270551807955e-01,4.725945706468723806e-01,4.735892993084062086e-01,3.373526954630670909e-03,1.000067470539092618e+00,1.000101205808638927e+00,1.000118076857617222e+00,9.998184332725509327e-01,9.977184110521198912e-01,-2.996082082705423325e-02,2.104824564895604322e-01,6.747053909261779836e-03,1.012058086389266975e-02,1.180768576172219753e-02,-1.815667274490673222e-02,-2.281588947880108798e-01
2.815446553422213949e-01,7.803083535415016314e-01,8.611620447039113335e-01,8.609065134585240919e-01,6.764756566814712491e-01,6.780976775267645307e-01,4.724522345168922222e-01,4.734445316558943961e-01,3.327345271386524146e-03,1.000066546905427733e+00,1.000099820358141489e+00,1.000116460405866547e+00,9.998196974374664592e-01,9.977241653129000909e-01,-2.967284112888411013e-02,2.100312087669245487e-01,6.654690542773344930e-03,9.982035814148915165e-03,1.164604058665474895e-02,-1.803025625335408222e-02,-2.275834687099909104e-01
2.792758959407291020e-01,7.816922082039537978e-01,8.621941166934034007e-01,8.619407508004999219e-01,6.754584485839604246e-01,6.770730521017216397e-01,4.723071796567949177e-01,4.732970493039039828e-01,3.281676551146770447e-03,1.000065633531022957e+00,1.000098450296534436e+00,1.000114861910110564e+00,9.998209663823078852e-01,9.977299065951813484e-01,-2.938617742778866851e-02,2.095817488585205168e-01,6.563353102295721442e-03,9.845029653443582163e-03,1.148619101105641249e-02,-1.790336176921147882e-02,-2.270093404818651628e-01
2.770111529964085495e-01,7.830785170932742512e-01,8.632258687931713137e-01,8.629746629534882363e-01,6.744400410712818594e-01,6.760472603045509787e-01,4.721594073165568672e-01,4.731468535041807311e-01,3.236514616778739424e-03,1.000064730292335557e+00,1.000097095438503336e+00,1.000113281154095368e+00,9.998222399496401458e-01,9.977356348040536949e-01,-2.910082387061389830e-02,2.091340704690938523e-01,6.473029233555749329e-03,9.709543850333623993e-03,1.132811540953682083e-02,-1.777600503598542048e-02,-2.264365195946305143e-01
2.747504193987975185e-01,7.844672845619644619e-01,8.642572950674104471e-01,8.640082439904964717e-01,6.734204438329124409e-01,6.750203116973253481e-01,4.720089188276337389e-01,4.729939455898617418e-01,3.191853369788681585e-03,1.000063837067395767e+00,1.000095755601093650e+00,1.000111717924321075e+00,9.998235179845521570e-01,9.977413498470899533e-01,-2.881677462665210160e-02,2.086881673072179533e-01,6.383706739576666678e-03,9.575560109365000017e-03,1.117179243210753015e-02,-1.764820154478430325e-02,-2.258650152910046671e-01
2.724936880500212766e-01,7.858585149702450590e-01,8.652883895833138883e-01,8.650414879875332197e-01,6.723996665952178819e-01,6.739922158792680529e-01,4.718557156029365429e-01,4.728383269754518059e-01,3.147686789286440693e-03,1.000062953735785687e+00,1.000094430603678530e+00,1.000110172010004739e+00,9.998248003346206225e-01,9.977470516343071028e-01,-2.853402388763888464e-02,2.082440330853433663e-01,6.295373578568685957e-03,9.443060367853028936e-03,1.101720100047387518e-02,-1.751996653793774783e-02,-2.252948365692897248e-01
2.702409518647712616e-01,7.872522126860692637e-01,8.663191464112509621e-01,8.660743890237866394e-01,6.713777191210233974e-01,6.729629824863266885e-01,4.716997991367991583e-01,4.726799991567937065e-01,3.104008930963875548e-03,1.000062080178619306e+00,1.000093120267928848e+00,1.000108643203045045e+00,9.998260868498756171e-01,9.977527400781280864e-01,-2.825256586769857650e-02,2.078016615203767126e-01,6.208017861930592574e-03,9.312026792884786630e-03,1.086432030450446007e-02,-1.739131501243829092e-02,-2.247259921871913591e-01
2.679922037702817672e-01,7.886483820851368787e-01,8.673495596249444217e-01,8.671069411818019823e-01,6.703546112091830489e-01,6.719326211907448165e-01,4.715411710049418059e-01,4.725189637110325247e-01,3.060813926086767504e-03,1.000061216278521625e+00,1.000091824417782549e+00,1.000107131297987451e+00,9.998273773827653921e-01,9.977584150933438423e-01,-2.797239480323843869e-02,2.073610463338463050e-01,6.121627852162525585e-03,9.182441778254890608e-03,1.071312979874505800e-02,-1.726226172346079224e-02,-2.241584906656157727e-01
2.657474367063090703e-01,7.900470275509076101e-01,8.683796233016489730e-01,8.681391385476588951e-01,6.693303526941457582e-01,6.709011417006298661e-01,4.713798328644276947e-01,4.723552222965733960e-01,3.018095980500087958e-03,1.000060361919610008e+00,1.000090542879414901e+00,1.000105636091988437e+00,9.998286717881218477e-01,9.977640765970768877e-01,-2.769350495302221743e-02,2.069221812521263304e-01,6.036191961000803019e-03,9.054287941490102298e-03,1.056360919884369309e-02,-1.713282118781522811e-02,-2.235923402923112313e-01
2.635066436251070066e-01,7.914481534746155011e-01,8.694093315223281326e-01,8.691709752111490550e-01,6.683049534455185459e-01,6.698685537595195916e-01,4.712157864536126173e-01,4.721887766530338260e-01,2.975849373646441507e-03,1.000059516987472863e+00,1.000089275481209405e+00,1.000104157384781312e+00,9.998299699231265603e-01,9.977697245087426836e-01,-2.741589059801299855e-02,2.064850600070020636e-01,5.951698747286293667e-03,8.927548120940542731e-03,1.041573847813115350e-02,-1.700300768734397394e-02,-2.230275491257316389e-01
2.612698174914072080e-01,7.928517642552821432e-01,8.704386783718324194e-01,8.702024452659536946e-01,6.672784233676279930e-01,6.688348671459446448e-01,4.710490335920903271e-01,4.720196286011891229e-01,2.934068457597597580e-03,1.000058681369151881e+00,1.000088022053727821e+00,1.000102694978642903e+00,9.998312716472780304e-01,9.977753587500165500e-01,-2.713954604138250210e-02,2.060496763356683692e-01,5.868136915188060243e-03,8.802205372782090365e-03,1.026949786429032230e-02,-1.687283527219696211e-02,-2.224641249983450031e-01
2.590369512823964548e-01,7.942578642997304428e-01,8.714676579390768785e-01,8.712335428098205714e-01,6.662507723990784836e-01,6.678000916729900371e-01,4.708795761806306990e-01,4.718477800429125013e-01,2.892747656098774468e-03,1.000057854953122050e+00,1.000086782429682852e+00,1.000101248678360255e+00,9.998325768223588206e-01,9.977809792447956960e-01,-2.686446560850726598e-02,2.056160239811285761e-01,5.785495312204957941e-03,8.678242968285232450e-03,1.012486783602550844e-02,-1.674231776411794215e-02,-2.219020755204303974e-01
2.568080379876931385e-01,7.956664580225990546e-01,8.724962643172172738e-01,8.722642619447417145e-01,6.652220105123078930e-01,6.667642371878522711e-01,4.707074162011111729e-01,4.716732329611084684e-01,2.851881463625668793e-03,1.000057037629272561e+00,1.000085556443908841e+00,1.000099818291195541e+00,9.998338853124022485e-01,9.977865859191641373e-01,-2.659064364672273154e-02,2.051840966925932985e-01,5.703762927256050830e-03,8.555644390884076245e-03,9.981829119554141982e-03,-1.661146875977514981e-02,-2.213414080835862663e-01
2.545830706093272777e-01,7.970775498463557041e-01,8.735244916038286123e-01,8.732945967771295059e-01,6.641921477131417229e-01,6.657273135713958068e-01,4.705325557164439232e-01,4.714959894196403822e-01,2.811464444454051317e-03,1.000056229288889043e+00,1.000084343933333564e+00,1.000098403626855426e+00,9.998351969836603015e-01,9.977921787013587229e-01,-2.631807452553614618e-02,2.047538882255473813e-01,5.622928888904255018e-03,8.434393333356382527e-03,9.840362685542558552e-03,-1.648030163396985159e-02,-2.207821298641277075e-01
2.523620421617167597e-01,7.984911442013111760e-01,8.745523339010811137e-01,8.743245414179938724e-01,6.631611940403441263e-01,6.646893307377064186e-01,4.703549968704952566e-01,4.713160515632522363e-01,2.771491231741651969e-03,1.000055429824634912e+00,1.000083144736952256e+00,1.000097004497460196e+00,9.998365117045744377e-01,9.977977575217362727e-01,-2.604675263641872268e-02,2.043253923422420071e-01,5.542982463491163969e-03,8.314473695225643723e-03,9.700449746019579322e-03,-1.634882954255623133e-02,-2.202242478263727321e-01
2.501449456716473563e-01,7.999072455256333036e-01,8.755797853159177357e-01,8.753540899831192545e-01,6.621291595651663808e-01,6.636502986336411114e-01,4.701747418880002360e-01,4.711334216174832279e-01,2.731956526622323668e-03,1.000054639130532497e+00,1.000081958695798745e+00,1.000095620717508016e+00,9.998378293457409471e-01,9.978033223127367179e-01,-2.577667239280177075e-02,2.038986028116665239e-01,5.463913053249669360e-03,8.195869579874504041e-03,9.562071750801592884e-03,-1.621706542590528599e-02,-2.196677687263282053e-01
2.479317741782487428e-01,8.013258582653610684e-01,8.766068399602299221e-01,8.763832365932402446e-01,6.610960543908939169e-01,6.626102272383778136e-01,4.699917930744698102e-01,4.709481018885780523e-01,2.692855097312232566e-03,1.000053857101946164e+00,1.000080785652919468e+00,1.000094252103846282e+00,9.998391497798813088e-01,9.978088730088514602e-01,-2.550782823002179650e-02,2.034735134102045317e-01,5.385710194616422086e-03,8.078565291946837590e-03,9.425210384628179838e-03,-1.608502201186912117e-02,-2.191126991148539815e-01
2.457225207329745142e-01,8.027469868744180337e-01,8.776334919510349053e-01,8.774119753742187777e-01,6.600618886523906825e-01,6.615691265629605189e-01,4.698061528160940026e-01,4.707600947633893140e-01,2.654181778227970596e-03,1.000053083635564555e+00,1.000079625453346832e+00,1.000092898475642311e+00,9.998404728818149900e-01,9.978144095465936170e-01,-2.524021460526559499e-02,2.030501179214510565e-01,5.308363556455475418e-03,7.962545334683213127e-03,9.289847564231124011e-03,-1.595271181850099751e-02,-2.185590453406383027e-01
2.435171783995784267e-01,8.041706358146271105e-01,8.786597354106508995e-01,8.784403004572193252e-01,6.590266725156408434e-01,6.605270066498439840e-01,4.696178235796364953e-01,4.705694027092748866e-01,2.615931469116362235e-03,1.000052318629382375e+00,1.000078477944073452e+00,1.000091559654348261e+00,9.998417985284244747e-01,9.978199318644593863e-01,-2.497382599750277640e-02,2.026284101367854251e-01,5.231862938237519245e-03,7.847794407345176637e-03,9.155965434826107696e-03,-1.582014715755253320e-02,-2.180068135540613738e-01
2.413157402540944130e-01,8.055968095557237696e-01,8.796855644668738483e-01,8.794682059788849759e-01,6.579904161772894833e-01,6.594838775724356505e-01,4.694268079123255499e-01,4.703760282739898324e-01,2.578099134195963732e-03,1.000051561982683967e+00,1.000077342974025951e+00,1.000090235463675592e+00,9.998431265986296168e-01,9.978254399029022892e-01,-2.470865690749406499e-02,2.022083838555652768e-01,5.156198268396749995e-03,7.734297402595124993e-03,9.023546367559198700e-03,-1.568734013703831920e-02,-2.174560097097710809e-01
2.391181993848143783e-01,8.070255125753704739e-01,8.807109732531526181e-01,8.804956860815132957e-01,6.569531298641798633e-01,6.584397494346346802e-01,4.692331084417375453e-01,4.701799740855703846e-01,2.540679801309938222e-03,1.000050813596026211e+00,1.000076220394039206e+00,1.000088925729561762e+00,9.998444569733557774e-01,9.978309336042969768e-01,-2.444470185764790332e-02,2.017900328852023362e-01,5.081359602621127181e-03,7.622039403920588541e-03,8.892572956176181265e-03,-1.555430266442225928e-02,-2.169066395703023176e-01
2.369245488922659959e-01,8.084567493591707787e-01,8.817359559087646348e-01,8.815227349132306323e-01,6.559148238328897929e-01,6.573946323703699912e-01,4.690367278756749636e-01,4.699812428522136543e-01,2.503668561090219985e-03,1.000050073371221870e+00,1.000075110056832806e+00,1.000087630280145135e+00,9.998457895355088443e-01,9.978364129129138060e-01,-2.418195539210437131e-02,2.013733510415091077e-01,5.007337122187038858e-03,7.511005683280558287e-03,8.763028014513452035e-03,-1.542104644911557187e-02,-2.163587087086193961e-01
2.347347818891905025e-01,8.098905244006834314e-01,8.827605065789907446e-01,8.825493466281684185e-01,6.548755083692652246e-01,6.563485365431359631e-01,4.688376690020378823e-01,4.697798373621508428e-01,2.467060566132880679e-03,1.000049341211322718e+00,1.000074011816983965e+00,1.000086348945731007e+00,9.998471241699423695e-01,9.978418777748810919e-01,-2.392041207650369428e-02,2.009583321490460706e-01,4.934121132271762633e-03,7.401181698396541719e-03,8.634894573100737603e-03,-1.528758300576305018e-02,-2.158122225118908055e-01
2.325488915005229362e-01,8.113268422014362491e-01,8.837846194152907398e-01,8.835755153866369227e-01,6.538351937879522957e-01,6.553014721455253655e-01,4.686359346886909139e-01,4.695757604835142374e-01,2.430851030184493292e-03,1.000048617020603769e+00,1.000072925530905543e+00,1.000085081558767630e+00,9.998484607634330334e-01,9.978473281381623483e-01,-2.366006649812028503e-02,2.005449700411126579e-01,4.861702060376948964e-03,7.292553090554321216e-03,8.508155876763012770e-03,-1.515392365669665509e-02,-2.152671861837651690e-01
