activity,H,B,S_eff,V,R_resp,R_rob,R_sig
1.195373118332267115e+00,9.174533519216919730e-01,8.930810074305873814e-01,8.051891653412333039e-01,9.705882597320133476e-01,9.264812325270772586e-01,8.945445010607538938e-01,8.697895980524317228e-01
1.683828349267520119e+00,4.215023746218569123e-01,4.317915853104086765e-01,2.974886292269390484e-02,8.830914799051446940e-01,5.437007911967113305e-01,2.629587135258150687e-01,1.470651084322770474e-01
1.145885749152249389e+00,9.369960431142588808e-01,9.445361766928636049e-01,8.736090702993057899e-01,9.782751691925346549e-01,9.531014448086668756e-01,9.325747006886547785e-01,9.164720630848770533e-01
1.910126082492447308e+00,3.117889576275200691e-01,3.150206642721690153e-01,9.999999999999999547e-07,8.203278189703326895e-01,4.319124645710211152e-01,1.684793984291062252e-02,1.257383206483499724e-03
2.412429782217362095e-01,6.902044023805707917e-01,7.983532635386062504e-01,2.570567577986864610e-02,6.218883660643905742e-01,6.997803675586007355e-01,3.063575388941761624e-01,1.582129492407443050e-01
8.380687657069950669e-01,9.668656265755349866e-01,1.000000000000000000e+00,8.430933061613857804e-01,1.000000000000000000e+00,9.888309250643889659e-01,9.501899671332380004e-01,9.203672588271254451e-01
1.113121720906045997e+00,9.585518212510694136e-01,9.696487408975656974e-01,9.368339521260148350e-01,9.698841516745552171e-01,9.660137300371036684e-01,9.586346659006134141e-01,9.527720190180064552e-01
9.511156509120377578e-01,9.616335639944399993e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.695494713607049064e-01,9.769219380285790733e-01,9.769219380285790733e-01,9.872404113098829370e-01
2.388904052074168061e-01,6.720911375352984773e-01,7.563802120367028037e-01,1.513904634055705974e-02,6.394702658524612504e-01,6.875900142571587104e-01,2.648633088525003121e-01,1.234740210936142446e-01
3.377622468981871795e-01,6.688090587915098695e-01,7.891650169580690655e-01,1.100372302983238654e-02,7.035094051507312374e-01,7.187534791616912999e-01,2.528249223610625207e-01,1.096003196173547245e-01
1.842758044282071905e+00,3.155282086138858078e-01,3.742215880971162534e-01,5.732402898662866501e-03,8.277757479390929207e-01,4.606381562181831035e-01,1.538523409379756179e-01,6.398813732617937566e-02
1.065645370243192280e+00,1.000000000000000000e+00,1.000000000000000000e+00,9.803742847899642454e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.950570425765441485e-01,9.911202740795999055e-01
1.071893388560008209e-01,5.982562427034595620e-01,7.835511377430777191e-01,1.124496507905526667e-02,4.493042715912509699e-01,5.949745338087031321e-01,2.206039634228459390e-01,9.974824367467283182e-02
3.628076975082981243e-02,6.844552053177486162e-01,7.727234255367479987e-01,9.999999999999999547e-07,4.789039119454787663e-01,6.327116501254471670e-01,2.243387901443992180e-02,1.551183609555325084e-03
1.041645884387518484e+00,9.507441949737267528e-01,1.000000000000000000e+00,1.000000000000000000e+00,9.649319104861655561e-01,9.716729596721691564e-01,9.716729596721691564e-01,9.843194445837266660e-01
3.616331970337761659e-01,6.803895449335466417e-01,7.494135944411658423e-01,7.775848014682136544e-02,7.844176488497213162e-01,7.367873910107513025e-01,4.199461263034097169e-01,2.678395429646878712e-01
1.551277081198288110e+00,5.995303708960273426e-01,5.396009456672071769e-01,1.413460095540479411e-01,9.130892517099654659e-01,6.659869312437559641e-01,4.520330284202135895e-01,3.315383237149411855e-01
1.749711617561052979e+00,3.307733375862912384e-01,3.764748784381602986e-01,8.304716808902136427e-03,8.499245088053610786e-01,4.730230274734921192e-01,1.721840502483831525e-01,7.671520117620629631e-02
5.022527586056323434e-01,6.962083934214932102e-01,7.879221360865449331e-01,1.622964068598815313e-01,8.462532168026015711e-01,7.742970947135694448e-01,5.239115206168351024e-01,3.832994566050606511e-01
1.302789278739917789e+00,7.776281365616908303e-01,7.353269428509489058e-01,5.655024405035541379e-01,9.504835674419828129e-01,8.160792824435942894e-01,7.445740317374019979e-01,6.919079355106405593e-01
3.397782156678492149e-01,6.418653718166628108e-01,8.133820812360456065e-01,6.817838457103149452e-02,6.912752738803362718e-01,7.119724520084143027e-01,3.960582545789327891e-01,2.477397942437732647e-01
6.678818335076515122e-01,8.526201662887464838e-01,8.358780704085810864e-01,4.683869867942612730e-01,9.323807494004286989e-01,8.726309455604628340e-01,7.469201274891625886e-01,6.595215712524991059e-01
1.955350087199153597e+00,2.802772274611476933e-01,3.119874460382032200e-01,1.856067710109762531e-03,7.896975857440771129e-01,4.102625867685196215e-01,1.064007990268392850e-01,3.614525305637321384e-02
1.197015801261083867e+00,9.084445256952623504e-01,8.477976765112227309e-01,7.771179558313615621e-01,9.810745335310601112e-01,9.108164777531736478e-01,8.753765233457406758e-01,8.480200256928955849e-01
1.948955129317240464e+00,2.536006408184116045e-01,3.291585504504367932e-01,9.999999999999999547e-07,7.473693104925549502e-01,3.966099292235399365e-01,1.580420618716134665e-02,1.199775448289057715e-03
4.955451691949153692e-01,6.553018829991642535e-01,7.711828912671458980e-01,1.774878775996220626e-01,8.478606601514183660e-01,7.538896175621220275e-01,5.251374558325923037e-01,3.932286773812619929e-01
7.260535551470653770e-01,8.566683250365342284e-01,8.623831733409346167e-01,6.297687431987449846e-01,9.932516615582855923e-01,9.019672342266259468e-01,8.244956076623690677e-01,7.673374853062423506e-01
1.036094704604997530e+00,9.274925568122992514e-01,9.861477900012876052e-01,9.860802804208665950e-01,1.000000000000000000e+00,9.706980256262591755e-01,9.706980256262591755e-01,9.775901199458466584e-01
1.056176165427994418e+00,1.000000000000000000e+00,9.495306201011193270e-01,9.653003065027235818e-01,9.828629752523081464e-01,9.772386832926414080e-01,9.742403179151397641e-01,9.718482506738371773e-01
2.194825527804141085e+00,2.231310293562919211e-01,2.583135866066990083e-01,9.999999999999999547e-07,8.735141564711362827e-01,3.692544365815237373e-01,1.497939563670291213e-02,1.153530672984080189e-03
2.517797017364862278e-01,6.234181731616600386e-01,7.629053661182125801e-01,2.489588332441228236e-02,6.066052040070528673e-01,6.607726921414148746e-01,2.911192675395760654e-01,1.511075070046695723e-01
1.874323078323499869e+00,3.313784342091120050e-01,3.557775720254551799e-01,3.074519481167752380e-02,8.025006216004914039e-01,4.556689072441356125e-01,2.322369711715058793e-01,1.354431138171917071e-01
1.900100486728114602e+00,2.897851340448664992e-01,2.911758404933428857e-01,1.086782139524944749e-02,7.513499352914339013e-01,3.987413098531732425e-01,1.620145603097507270e-01,7.882142801766058027e-02
1.217036989383132317e+00,8.138721832262407752e-01,8.471773903074836243e-01,7.345828757717379753e-01,9.580811347756067464e-01,8.709187025204233601e-01,8.346288886632849957e-01,8.066888409553711892e-01
7.568817701701383571e-01,9.588260040696162667e-01,9.189559676146026312e-01,6.936595090735547808e-01,1.000000000000000000e+00,9.586899369750724320e-01,8.841892137324172118e-01,8.287792090248847776e-01
1.142297429434251610e+00,8.949722441425964625e-01,9.537626961361510558e-01,9.129638701231589382e-01,9.660928654659864945e-01,9.377554379369935633e-01,9.314951353793000655e-01,9.265169975394459412e-01
6.434289505744403836e-01,7.973865785121971861e-01,9.106595362188483200e-01,4.567358185559503569e-01,8.700441399699432310e-01,8.580687436573609661e-01,7.329221210388580099e-01,6.460801938620787110e-01
1.758036386567867204e+00,3.530109053476451209e-01,3.416875021274286550e-01,3.211782507249735102e-02,8.574852798921008823e-01,4.694052721753595447e-01,2.400753133813437190e-01,1.404064754122820169e-01
1.096214149162726414e+00,9.837432375444342680e-01,9.479463697126240262e-01,9.586341599434399230e-01,9.947644100552244240e-01,9.752783620861394942e-01,9.710904134477136296e-01,9.677530063650472414e-01
2.036852793530391281e+00,3.038514802108633339e-01,3.332691755796957089e-01,9.999999999999999547e-07,8.190598433121748512e-01,4.361046450727164570e-01,1.697043733352274555e-02,1.264080965756184333e-03
1.369920957583296461e+00,6.742000443505874463e-01,8.059154107778960796e-01,4.224178593165995865e-01,9.342984014383246549e-01,7.977275929861875614e-01,6.804974914622623494e-01,5.992445045852047292e-01
1.131502532852303400e+00,9.261547746154757954e-01,9.064287294723178956e-01,8.833536702686158870e-01,9.442841872211875653e-01,9.254933795918616202e-01,9.147736405019751826e-01,9.062873164629854372e-01
1.564352578750834999e+00,4.894533956784786755e-01,5.061785144840493800e-01,9.241278027901013437e-02,8.781955460468084951e-01,6.014535523806280315e-01,3.765603420832008830e-01,2.589050778501248984e-01
1.108652521746515518e+00,9.781770039620903967e-01,9.665931387770474448e-01,9.360459765165412005e-01,1.000000000000000000e+00,9.814926512809031278e-01,9.699281957059129322e-01,9.607748146407857348e-01
1.989913970922783992e+00,2.526291640208073730e-01,2.791179914038419696e-01,1.059832231614886086e-02,7.906565921529251639e-01,3.820202672967896729e-01,1.559100403271474755e-01,7.612095490346276749e-02
4.057811139510508758e-01,7.571563977947805002e-01,7.493510604157093136e-01,9.800756364660770381e-02,7.912930498511777655e-01,7.657190019554277471e-01,4.580015700364433173e-01,3.036022602842478046e-01
2.141367104240992525e+00,2.527185816283020747e-01,2.902438547107332734e-01,2.614202487300942152e-02,7.665237370644877313e-01,3.830968717255635037e-01,1.958016107257509186e-01,1.144517358091931419e-01
1.786819214072622675e+00,3.469002959071768588e-01,4.180482947831265506e-01,1.248482294987737773e-03,8.355478468468753306e-01,4.948430598232590460e-01,1.109037445044226272e-01,3.352194356270705305e-02
1.893613396102713287e+00,2.712814819913639819e-01,2.758908509357432814e-01,9.999999999999999547e-07,8.028319239408506780e-01,3.916763603777422276e-01,1.565653021177151188e-02,1.191543901660649125e-03
1.062397231216356541e+00,9.287573699930579130e-01,1.000000000000000000e+00,9.580473942975880064e-01,9.572716790813693422e-01,9.615661382950900782e-01,9.606852425450554955e-01,9.599811070156180071e-01
1.841843408542714444e+00,2.960088093224135242e-01,3.193029356172639166e-01,9.999999999999999547e-07,8.153799910564162312e-01,4.255551648192633096e-01,1.666160749282111914e-02,1.247170202701217059e-03
6.749029838698513695e-01,7.928146092400107925e-01,8.875010127514415537e-01,5.181009116153624250e-01,9.209304735314297607e-01,8.653446544088294612e-01,7.611941211987015565e-01,6.869742739631611306e-01
1.676285992841185513e+00,3.931195112319076368e-01,4.891200893099342251e-01,3.530167038059980195e-02,8.700811732112130326e-01,5.510190628325910556e-01,2.772195037269583051e-01,1.600108779344790455e-01
3.089903484558498281e-01,6.322282775944700894e-01,7.730771267646677769e-01,7.220190564281653289e-02,7.164000747904257782e-01,7.048295782283702238e-01,3.987495957515690970e-01,2.528093683903753219e-01
6.755142151175191900e-01,8.515734347630872225e-01,8.653014717101623621e-01,5.350371319493038014e-01,9.522154342750985823e-01,8.886039811278299005e-01,7.827573816264297157e-01,7.072326557640394862e-01
9.806118593914122661e-01,9.612360481615092045e-01,1.000000000000000000e+00,9.744811975443778973e-01,9.240311408494623624e-01,9.612556061104878813e-01,9.612556061104878813e-01,9.671847625921466962e-01
7.091033799155281869e-01,8.207722797525468517e-01,8.871820536833470161e-01,5.627357350011014114e-01,9.108620499134036930e-01,8.720927556126908398e-01,7.816244441253230590e-01,7.160551885582793208e-01
8.514376543732040670e-01,9.355249506101305235e-01,9.794019050274005433e-01,8.820609674709128933e-01,9.493957990052720453e-01,9.545995125498214495e-01,9.359239422421830046e-01,9.212468936822499899e-01
1.804230438524135671e+00,3.748296263585325638e-01,3.482532480338353387e-01,4.066087068298649548e-02,7.893172863057555944e-01,4.688064374275227042e-01,2.544130259634267421e-01,1.560184521408499170e-01
5.646869627127687474e-01,7.612408923723411602e-01,8.537858127219695170e-01,2.483205575542823951e-01,8.693874542255367599e-01,8.267257614090924855e-01,6.120322001228666320e-01,4.811766149050085706e-01
1.639618578740059007e+00,4.304081268489280965e-01,4.140913718439621638e-01,8.064015775034782951e-02,8.920721019492056092e-01,5.417416182911264366e-01,3.364976167867588797e-01,2.298972764581426464e-01
1.621665520456340714e-01,6.037578126318785543e-01,7.172870729497654585e-01,9.999999999999999547e-07,5.597128303456363474e-01,6.235055782920130296e-01,2.218861820902798265e-02,1.538729176917607482e-03
1.684626036533133808e+00,3.620893763850320801e-01,3.778628429834317570e-01,3.661277404811905112e-02,8.312181198149291017e-01,4.844939119899795421e-01,2.540237962313633968e-01,1.515455765294047297e-01
1.742451134225500686e+00,3.234320831437023647e-01,3.863255707814022277e-01,5.707372973711338782e-02,8.513709070772166321e-01,4.738255253228892960e-01,2.791405328444540035e-01,1.828043237072578542e-01
8.837373061054605294e-01,1.000000000000000000e+00,9.184711196440615844e-01,9.926499875107002158e-01,9.866694799189930087e-01,9.677111235949684698e-01,9.677111235949684698e-01,9.788551202703269505e-01
1.589451210968435113e+00,4.934329688469935027e-01,4.836103854046489570e-01,1.030849955954522973e-01,8.749715746568708097e-01,5.932520425748895043e-01,3.830260359015448812e-01,2.699103502193040405e-01
2.013304488239218148e+00,2.602448036581803126e-01,2.567323635924543823e-01,9.999999999999999547e-07,8.316759714084179800e-01,3.815975812791423394e-01,1.535338746038172886e-02,1.174581313442663597e-03
1.761568541819959144e+00,3.388752225321101097e-01,4.289853430665604428e-01,1.191357124588716086e-02,8.030107426572191676e-01,4.887287358637226742e-01,1.931129498606189709e-01,9.187687520835288724e-02
8.589823228733117766e-01,9.244326895128551769e-01,9.292411450656262728e-01,8.825405383391047298e-01,9.744092774516013300e-01,9.424284295431900604e-01,9.270858442041646219e-01,9.149918099712729402e-01
1.065269731416141896e+00,9.420926017783602946e-01,9.261381938377895029e-01,9.564404865672592182e-01,9.451523400584371792e-01,9.377571857127666721e-01,9.377571857127666721e-01,9.461190752907724377e-01
1.714586598528772043e+00,3.996625603211156341e-01,4.147262136787768783e-01,1.539876331767246059e-02,8.026490252268985159e-01,5.104974125352942371e-01,2.127485554130545686e-01,1.056246005581222419e-01
6.437080976680719102e-01,7.943871064439267382e-01,9.186400732083567222e-01,4.343686558485445048e-01,8.759957368231183761e-01,8.614429515155191952e-01,7.259128948738298170e-01,6.330104834520998702e-01
1.768542028679521927e+00,4.281821110099771621e-01,3.692951374524007235e-01,3.301204528181996001e-02,7.900836178853472003e-01,4.999098819485581213e-01,2.534176733710690743e-01,1.471611054167649424e-01
7.217565136340706733e-01,9.052459896885898250e-01,8.985330765538998010e-01,6.061003125785320300e-01,9.508803703548668329e-01,9.179284986775864130e-01,8.274519182644936022e-01,7.615350522404309430e-01
1.773179281248183914e+00,3.990439248844673825e-01,4.160425583333243749e-01,5.193397553567360991e-05,8.129814255480001250e-01,5.129555049843400605e-01,5.145441719713344381e-02,8.175174628103491423e-03
1.909609753715913738e-01,6.788043341335038283e-01,7.844859422420394912e-01,9.999999999999999547e-07,5.545755987085283500e-01,6.659324473945865686e-01,2.331162950753717933e-02,1.595462485455151737e-03
9.767405320329830554e-02,6.371087511319021290e-01,7.662241377449013902e-01,9.999999999999999547e-07,4.646815917641465288e-01,6.098761115207962380e-01,2.182384241160813601e-02,1.520137569219496372e-03
2.194885984213609031e+00,2.975943337357083718e-01,2.580240928289988522e-01,9.999999999999999547e-07,8.458740929000760911e-01,4.019729976081612977e-01,1.596421839290137687e-02,1.208671507050613873e-03
1.912805671116315942e+00,2.951759397604752366e-01,3.322360838806702188e-01,9.999999999999999547e-07,7.607867485640570360e-01,4.209820361769585628e-01,1.652713875490724807e-02,1.239780954362983611e-03
1.942264507625648617e+00,3.584163769111912701e-01,2.613136246500694648e-01,1.956511138383509874e-02,7.538572370925264998e-01,4.133135746927061316e-01,1.927881487955522832e-01,1.047420004630442991e-01
